Episode,Avg_Waiting_Time,Avg_Queue_Length,Throughput,Total_Violations,Phase_Violations,Duration_Violations,Actual_Violations
253,271.91,73.47,1.1528,1310,1310,0,0
254,277.0,72.0,2.6222,1885,1885,0,0
255,273.71,77.67,1.0806,1800,1800,0,0
256,277.82,69.33,2.6333,1450,1450,0,0
257,171.94,69.2,4.5161,579,579,0,0
258,293.75,73.33,1.1361,1075,1075,0,0
259,208.66,71.13,2.6083,1890,1890,0,0
260,278.37,77.67,2.1333,1165,1165,0,0
261,192.27,63.13,10.8528,880,880,0,0
262,232.47,78.73,0.9889,860,860,0,0
263,158.72,73.8,1.5565,619,619,0,0
264,278.03,71.4,2.6028,1280,1280,0,0
265,300.5,73.73,1.3083,1400,1400,0,0
266,232.34,74.13,5.0194,1250,1250,0,0
267,286.27,70.4,1.8778,1475,1475,0,0
268,314.15,70.13,0.4361,1080,1080,0,0
269,178.61,71.93,0.9718,937,937,0,0
270,277.21,80.93,1.3667,1200,1200,0,0
271,293.98,69.87,1.4111,795,795,0,0
272,251.81,77.2,1.5833,955,955,0,0
273,219.25,75.87,5.0083,1345,1345,0,0
274,314.55,73.0,0.7167,810,810,0,0
275,166.77,74.73,3.4476,671,671,0,0
276,269.61,77.93,4.4556,1050,1050,0,0
277,256.27,70.33,4.0611,1380,1380,0,0
278,252.51,70.87,1.075,1320,1320,0,0
279,271.68,69.13,5.9778,1090,1090,0,0
280,269.42,76.27,2.1444,985,985,0,0
281,211.41,73.4,0.9194,812,812,0,0
282,334.92,71.2,0.4194,1440,1440,0,0
283,281.92,74.67,1.0139,1475,1475,0,0
284,284.18,70.4,0.8194,1255,1255,0,0
285,265.43,73.27,1.0833,1190,1190,0,0
286,233.89,71.2,3.6056,1005,1005,0,0
287,197.06,73.53,2.8548,567,567,0,0
288,270.33,52.47,13.8833,505,505,0,0
289,302.1,55.07,13.45,780,780,0,0
290,226.76,64.93,4.6278,415,415,0,0
291,286.91,71.47,1.0944,770,770,0,0
292,332.1,70.93,0.5556,1480,1480,0,0
293,185.42,57.47,10.5645,544,544,0,0
294,197.33,71.73,3.4194,920,920,0,0
295,258.28,71.87,2.4444,935,935,0,0
296,286.86,70.13,2.4222,1340,1340,0,0
297,310.22,74.4,1.2833,430,430,0,0
298,287.83,67.2,2.0111,1015,1015,0,0
299,211.38,68.0,0.871,754,754,0,0
300,312.04,70.93,0.7583,2035,2035,0,0
301,262.52,73.2,1.2306,1255,1255,0,0
302,320.21,71.0,0.7111,1115,1115,0,0
303,306.78,71.53,1.5833,890,890,0,0
304,240.83,74.07,1.8361,1080,1080,0,0
305,138.22,60.4,7.7742,814,814,0,0
306,274.41,58.47,10.825,580,580,0,0
307,320.75,73.2,0.4444,1715,1715,0,0
308,296.21,70.47,0.8083,1875,1875,0,0
309,266.26,75.73,0.7556,750,750,0,0
310,279.13,79.47,1.3833,750,750,0,0
311,180.07,68.4,2.4073,1582,1582,0,0
312,248.08,77.2,3.8194,1145,1145,0,0
313,258.83,71.33,1.9722,1075,1075,0,0
314,280.89,68.0,2.025,1375,1375,0,0
315,263.57,80.2,1.5306,1180,1180,0,0
316,286.32,67.07,4.9278,815,815,0,0
317,210.75,70.53,1.2944,850,850,0,0
318,275.68,77.2,1.3806,720,720,0,0
319,260.67,66.27,2.4,675,675,0,0
320,297.81,69.53,2.0056,895,895,0,0
321,253.57,70.33,2.325,1525,1525,0,0
322,225.19,57.6,14.6306,640,640,0,0
323,167.15,75.2,2.379,710,710,0,0
324,282.45,72.27,1.1278,1430,1430,0,0
325,316.38,57.73,9.1556,540,540,0,0
326,312.75,68.53,1.4361,1480,1480,0,0
327,287.7,69.93,3.4528,1805,1805,0,0
328,212.07,73.13,3.3944,400,400,0,0
329,213.1,71.67,1.1935,920,920,0,0
330,208.6,67.8,2.5611,655,655,0,0
331,246.69,73.93,2.9,1115,1115,0,0
332,302.58,71.67,1.15,855,855,0,0
333,318.65,72.53,0.7528,895,895,0,0
334,292.59,72.2,0.9083,1200,1200,0,0
335,119.08,62.27,8.0121,278,278,0,0
336,192.98,70.2,3.8722,650,650,0,0
337,239.64,68.87,2.0694,960,960,0,0
338,276.33,73.73,2.6306,1195,1195,0,0
339,284.16,71.4,2.9778,1440,1440,0,0
340,254.5,71.0,1.4222,925,925,0,0
341,200.43,67.4,1.9395,427,427,0,0
342,300.49,73.8,1.6417,1270,1270,0,0
343,219.26,66.6,3.7028,555,555,0,0
344,213.94,55.0,14.1778,150,150,0,0
345,265.39,68.8,1.5222,1000,1000,0,0
346,248.72,66.8,4.0528,720,720,0,0
347,205.34,80.27,1.5806,656,656,0,0
348,302.42,67.33,1.0361,1255,1255,0,0
349,293.16,58.33,11.5,280,280,0,0
350,293.67,66.67,2.9528,890,890,0,0
351,227.9,67.93,2.7667,975,975,0,0
352,192.14,73.47,1.7972,555,555,0,0
353,194.73,71.07,3.3065,316,316,0,0
354,287.06,72.53,0.9583,1020,1020,0,0
355,333.41,70.27,1.1333,825,825,0,0
356,317.42,52.73,5.2861,1150,1150,0,0
357,229.41,71.4,4.0278,1470,1470,0,0
358,215.17,68.87,6.0472,775,775,0,0
359,174.69,73.73,11.3468,186,186,0,0
360,275.55,68.87,3.8889,940,940,0,0
361,296.23,59.8,14.9333,630,630,0,0
362,314.14,74.67,2.3333,200,200,0,0
363,293.44,75.27,1.4472,925,925,0,0
364,301.09,59.47,13.5833,925,925,0,0
365,150.38,76.33,5.4113,368,368,0,0
366,344.31,40.07,26.2556,355,355,0,0
367,227.66,59.2,13.4944,140,140,0,0
368,228.57,71.67,4.5167,710,710,0,0
369,265.46,57.6,9.8472,615,615,0,0
370,294.99,55.47,13.4639,510,510,0,0
371,178.17,68.27,11.8871,284,284,0,0
372,200.68,69.13,7.5611,180,180,0,0
373,341.48,41.6,26.2556,0,0,0,0
374,197.72,68.33,5.2722,560,560,0,0
375,187.1,68.87,7.7083,510,510,0,0
376,268.19,57.07,11.2333,300,300,0,0
377,131.15,68.87,7.5927,331,331,0,0
378,277.52,69.4,6.5361,695,695,0,0
379,212.11,40.07,17.9611,555,555,0,0
380,192.36,68.13,9.3472,415,415,0,0
381,233.73,57.07,11.4861,490,490,0,0
382,268.98,68.0,10.0889,410,410,0,0
383,142.97,52.27,15.5887,243,243,0,0
384,280.15,71.73,1.1722,40,40,0,0
385,230.38,70.4,4.0139,595,595,0,0
386,289.54,72.53,0.5361,720,720,0,0
387,286.08,56.93,13.975,680,680,0,0
388,230.82,68.13,5.9,525,525,0,0
389,187.52,72.93,0.9677,290,290,0,0
390,210.72,54.87,13.8056,740,740,0,0
391,283.56,57.07,19.3778,100,100,0,0
392,272.72,55.53,13.8861,475,475,0,0
393,154.69,54.13,18.6056,145,145,0,0
394,206.53,54.8,10.9056,540,540,0,0
395,145.11,70.4,6.0887,200,200,0,0
396,164.02,52.47,13.3667,105,105,0,0
397,193.19,68.73,14.4639,650,650,0,0
398,335.35,39.0,26.2806,705,705,0,0
399,282.09,50.87,13.4278,570,570,0,0
400,274.6,56.13,10.1806,465,465,0,0
401,180.01,72.13,1.2298,493,493,0,0
402,345.31,39.47,26.2556,355,355,0,0
403,184.28,52.33,16.0722,355,355,0,0
404,312.89,59.2,8.3917,415,415,0,0
405,266.16,66.6,10.925,390,390,0,0
406,220.51,54.93,16.1222,130,130,0,0
407,113.89,38.4,29.3065,0,0,0,0
408,274.77,68.87,6.6556,925,925,0,0
409,266.13,59.2,13.3389,315,315,0,0
410,141.05,72.53,11.9222,55,55,0,0
411,196.39,49.13,13.2028,20,20,0,0
412,150.4,67.73,13.7111,75,75,0,0
413,234.36,41.6,26.0645,0,0,0,0
414,227.08,55.53,21.6694,195,195,0,0
415,281.77,55.53,14.1028,340,340,0,0
416,152.53,38.0,29.0083,0,0,0,0
417,348.35,40.07,26.2556,355,355,0,0
418,346.59,41.6,26.2556,0,0,0,0
419,206.67,39.47,27.5847,0,0,0,0
420,153.59,38.07,28.5861,0,0,0,0
421,219.64,65.53,12.6444,365,365,0,0
422,192.88,42.47,19.3694,225,225,0,0
423,252.8,57.27,13.6306,300,300,0,0
424,160.81,53.8,15.6278,175,175,0,0
425,115.97,51.8,15.254,323,323,0,0
426,346.1,40.07,26.2556,355,355,0,0
427,244.98,40.13,20.4861,400,400,0,0
428,346.34,41.6,26.2556,0,0,0,0
429,289.03,71.67,0.5083,740,740,0,0
430,315.4,54.67,13.4389,360,360,0,0
431,180.11,55.73,13.5121,474,474,0,0
432,309.07,71.0,0.7028,520,520,0,0
433,300.53,74.67,0.3611,380,380,0,0
434,306.42,55.6,6.0972,920,920,0,0
435,222.53,39.33,18.7167,390,390,0,0
436,316.51,57.07,13.2167,390,390,0,0
437,239.27,36.13,26.0645,481,481,0,0
438,182.83,53.47,15.5722,460,460,0,0
439,337.44,40.07,26.2556,355,355,0,0
440,348.07,54.0,13.2167,705,705,0,0
441,239.07,68.87,2.1694,375,375,0,0
442,342.54,54.93,13.4,350,350,0,0
443,164.52,57.67,7.7298,483,483,0,0
444,314.98,52.8,14.7056,0,0,0,0
445,284.22,54.53,14.1528,660,660,0,0
446,339.72,39.47,26.2778,355,355,0,0
447,141.46,54.07,15.4972,300,300,0,0
448,154.95,38.4,23.3139,0,0,0,0
449,142.23,52.8,15.6008,256,256,0,0
450,344.94,41.6,26.2556,0,0,0,0
451,193.11,54.4,15.9528,0,0,0,0
452,146.96,38.4,29.2167,0,0,0,0
453,346.37,40.07,26.2556,355,355,0,0
454,228.82,39.8,18.5361,35,35,0,0
455,150.76,59.2,14.6895,78,78,0,0
456,186.32,49.67,16.2722,355,355,0,0
457,183.59,53.53,10.0222,785,785,0,0
458,230.24,40.07,19.2972,60,60,0,0
459,184.56,53.4,16.2083,0,0,0,0
460,183.54,51.73,10.8361,350,350,0,0
461,138.23,50.6,16.4032,243,243,0,0
462,186.14,52.2,15.9111,355,355,0,0
463,122.91,53.33,16.0778,270,270,0,0
464,347.0,40.4,26.2556,705,705,0,0
465,185.0,51.2,16.1611,355,355,0,0
466,348.41,40.07,26.2556,355,355,0,0
467,213.39,53.27,14.621,243,243,0,0
468,190.53,53.87,15.7389,0,0,0,0
469,187.75,51.2,15.825,355,355,0,0
470,188.01,54.13,15.3056,415,415,0,0
471,146.33,38.4,29.1361,0,0,0,0
472,318.05,54.93,13.4111,0,0,0,0
473,237.9,41.6,26.0645,0,0,0,0
474,309.03,53.27,13.3417,700,700,0,0
475,344.66,39.47,26.2556,355,355,0,0
476,188.29,50.73,15.75,355,355,0,0
477,337.95,41.6,26.2556,0,0,0,0
478,316.85,52.8,14.5,30,30,0,0
479,131.45,51.93,16.1734,258,258,0,0
480,196.15,50.13,15.6972,0,0,0,0
481,306.05,41.6,26.5611,0,0,0,0
482,194.5,50.07,16.0417,0,0,0,0
483,350.49,41.6,26.2556,0,0,0,0
484,187.64,52.8,15.5861,375,375,0,0
485,114.8,50.33,15.629,233,233,0,0
486,317.97,54.93,14.4611,0,0,0,0
487,215.4,40.8,17.0889,60,60,0,0
488,326.54,54.93,13.3833,5,5,0,0
489,347.16,40.07,26.2556,355,355,0,0
490,348.63,40.07,26.2556,355,355,0,0
491,234.24,41.6,26.0645,0,0,0,0
492,316.98,54.67,13.2167,1070,1070,0,0
493,344.49,54.0,13.2167,705,705,0,0
494,190.14,50.87,15.5528,375,375,0,0
495,347.03,39.8,26.2556,705,705,0,0
496,275.36,52.73,14.7556,360,360,0,0
497,234.66,41.6,26.0645,0,0,0,0
498,299.46,54.13,13.4028,140,140,0,0
499,311.73,68.87,3.1389,1180,1180,0,0
