Episode,Avg_Waiting_Time,Avg_Queue_Length,Throughput,Total_Violations,Phase_Violations,Duration_Violations,Env_Violations
229,334.95,37.33,28.2333,0,0,0,0
230,357.11,24.0,39.3833,0,0,0,0
231,266.07,50.67,25.3,0,0,0,68
232,357.11,24.0,39.3833,0,0,0,0
233,357.11,24.0,39.3833,0,0,0,0
234,357.11,24.0,39.3833,0,0,0,0
235,353.61,37.33,26.2556,0,0,0,0
236,310.95,37.33,30.8222,0,0,0,2
237,357.11,24.0,39.3833,0,0,0,0
238,357.11,24.0,39.3833,0,0,0,0
239,357.11,24.0,39.3833,0,0,0,0
240,315.94,37.33,30.3056,0,0,0,0
241,195.85,48.33,36.6389,0,0,0,78
242,294.61,37.33,32.4167,0,0,0,190
243,357.11,24.0,39.3833,0,0,0,0
244,257.46,37.33,36.3444,0,0,0,3
245,353.61,37.33,26.2556,0,0,0,0
246,255.69,37.33,36.5278,0,0,0,79
247,312.62,50.67,18.8056,0,0,0,50
248,328.79,37.33,28.9722,0,0,0,0
249,307.9,27.87,39.3444,0,0,0,3
250,288.18,37.33,33.0833,0,0,0,172
251,265.2,37.33,35.5667,0,0,0,105
252,357.11,24.0,39.3833,0,0,0,0
253,340.31,37.33,27.6778,0,0,0,336
254,357.11,24.0,39.3833,0,0,0,0
255,357.11,24.0,39.3833,0,0,0,0
256,357.11,24.0,39.3833,0,0,0,0
257,257.14,37.33,36.3778,0,0,0,4
258,357.11,24.0,39.3833,0,0,0,0
259,313.1,37.33,30.6,0,0,0,0
260,357.11,24.0,39.3833,0,0,0,0
261,357.11,24.0,39.3833,0,0,0,0
262,283.93,37.33,33.6,0,0,0,158
263,278.64,43.2,29.5278,0,0,0,6
264,259.28,37.33,36.1556,0,0,0,89
265,357.11,24.0,39.3833,0,0,0,0
266,357.11,24.0,39.3833,0,0,0,0
267,272.14,37.33,34.8222,0,0,0,0
268,297.13,37.33,32.1556,0,0,0,0
269,240.69,37.33,38.0833,0,0,0,37
270,296.06,37.33,32.2667,0,0,0,0
271,357.11,24.0,39.3833,0,0,0,0
272,357.11,24.0,39.3833,0,0,0,0
273,337.84,37.33,27.9333,0,0,0,0
274,357.11,24.0,39.3833,0,0,0,0
275,357.11,24.0,39.3833,0,0,0,0
276,357.11,24.0,39.3833,0,0,0,0
277,270.02,50.67,24.7444,0,0,0,190
278,292.36,37.33,32.75,0,0,0,181
279,290.25,50.67,21.9722,0,0,0,3
280,327.86,37.33,29.0444,0,0,0,526
281,357.11,24.0,39.3833,0,0,0,0
282,357.11,24.0,39.3833,0,0,0,0
283,264.61,37.33,35.5278,0,0,0,106
284,331.76,37.33,28.6389,0,0,0,0
285,263.89,37.33,35.6778,0,0,0,102
286,357.11,24.0,39.3833,0,0,0,0
287,357.11,24.0,39.3833,0,0,0,0
288,357.11,24.0,39.3833,0,0,0,0
289,357.11,24.0,39.3833,0,0,0,0
290,357.11,24.0,39.3833,0,0,0,0
291,357.11,24.0,39.3833,0,0,0,0
292,357.11,24.0,39.3833,0,0,0,0
293,357.11,24.0,39.3833,0,0,0,0
294,299.17,37.33,32.0444,0,0,0,0
295,357.11,24.0,39.3833,0,0,0,0
296,357.11,24.0,39.3833,0,0,0,0
297,357.11,24.0,39.3833,0,0,0,0
298,357.11,24.0,39.3833,0,0,0,0
299,357.11,24.0,39.3833,0,0,0,0
300,357.11,24.0,39.3833,0,0,0,0
301,266.75,37.33,35.3056,0,0,0,3
302,357.11,24.0,39.3833,0,0,0,0
303,357.11,24.0,39.3833,0,0,0,0
304,354.99,37.33,26.2556,0,0,0,0
305,357.11,24.0,39.3833,0,0,0,0
306,234.65,50.67,29.8222,0,0,0,19
307,357.11,24.0,39.3833,0,0,0,0
308,291.05,37.33,32.8611,0,0,0,65
309,357.11,24.0,39.3833,0,0,0,0
310,245.22,37.33,37.6389,0,0,0,49
311,357.11,24.0,39.3833,0,0,0,0
312,357.11,24.0,39.3833,0,0,0,0
313,357.11,24.0,39.3833,0,0,0,0
314,357.11,24.0,39.3833,0,0,0,0
315,357.11,24.0,39.3833,0,0,0,0
316,226.88,50.67,30.8167,0,0,0,81
317,306.08,50.67,19.7444,0,0,0,467
318,234.88,37.33,38.7111,0,0,0,20
319,357.11,24.0,39.3833,0,0,0,0
320,357.11,24.0,39.3833,0,0,0,0
321,357.11,24.0,39.3833,0,0,0,0
322,241.17,50.67,29.0056,0,0,0,141
323,269.24,37.33,35.1222,0,0,0,117
324,268.17,37.33,35.2333,0,0,0,3
325,357.11,24.0,39.3833,0,0,0,0
326,357.11,24.0,39.3833,0,0,0,0
327,357.11,24.0,39.3833,0,0,0,0
328,285.69,37.33,33.4167,0,0,0,163
329,260.89,49.93,26.7111,0,0,0,112
330,265.71,37.33,35.4889,0,0,0,107
331,221.35,50.67,31.7444,0,0,0,210
332,357.11,24.0,39.3833,0,0,0,0
333,357.11,24.0,39.3833,0,0,0,0
334,357.11,24.0,39.3833,0,0,0,0
335,357.11,24.0,39.3833,0,0,0,0
336,357.11,24.0,39.3833,0,0,0,0
337,357.11,24.0,39.3833,0,0,0,0
338,323.57,37.33,29.4889,0,0,0,218
339,254.77,34.0,38.9333,0,0,0,14
340,357.11,24.0,39.3833,0,0,0,0
341,279.73,50.67,23.3778,0,0,0,238
342,357.11,24.0,39.3833,0,0,0,0
343,294.13,37.33,32.5667,0,0,0,186
344,326.38,37.33,29.1222,0,0,0,0
345,357.11,24.0,39.3833,0,0,0,0
346,357.11,24.0,39.3833,0,0,0,0
347,357.11,24.0,39.3833,0,0,0,0
348,271.76,37.33,34.8611,0,0,0,124
349,357.11,24.0,39.3833,0,0,0,0
350,357.11,24.0,39.3833,0,0,0,0
351,357.11,24.0,39.3833,0,0,0,0
352,357.11,24.0,39.3833,0,0,0,0
353,319.98,37.33,29.8611,0,0,0,78
354,357.11,24.0,39.3833,0,0,0,0
355,357.11,24.0,39.3833,0,0,0,0
356,357.11,24.0,39.3833,0,0,0,0
357,357.11,24.0,39.3833,0,0,0,0
358,357.11,24.0,39.3833,0,0,0,0
359,357.11,24.0,39.3833,0,0,0,0
360,354.29,36.2,26.2556,0,0,0,0
361,309.61,37.33,30.8611,0,0,0,0
362,357.11,24.0,39.3833,0,0,0,0
363,235.31,37.33,38.5667,0,0,0,0
364,357.11,24.0,39.3833,0,0,0,0
365,357.11,24.0,39.3833,0,0,0,0
366,357.11,24.0,39.3833,0,0,0,0
367,357.11,24.0,39.3833,0,0,0,0
368,241.31,37.33,38.0444,0,0,0,38
369,357.11,24.0,39.3833,0,0,0,0
370,357.11,24.0,39.3833,0,0,0,0
371,357.11,24.0,39.3833,0,0,0,0
372,354.99,37.33,26.2556,0,0,0,0
373,259.28,37.33,36.1556,0,0,0,89
374,262.82,37.33,35.7889,0,0,0,0
375,357.11,24.0,39.3833,0,0,0,0
376,357.11,24.0,39.3833,0,0,0,0
377,357.11,24.0,39.3833,0,0,0,0
378,350.74,50.67,13.5833,0,0,0,1
379,289.95,37.33,32.9,0,0,0,0
380,271.38,49.27,25.6833,0,0,0,18
381,339.73,50.67,14.9333,0,0,0,310
382,290.58,64.0,11.1167,0,0,0,517
383,274.24,50.67,24.3,0,0,0,411
384,339.64,37.33,27.8222,0,0,0,0
385,352.4,50.67,13.25,0,0,0,351
386,354.88,37.33,26.2667,0,0,0,1
387,357.11,24.0,39.3833,0,0,0,0
388,357.11,24.0,39.3833,0,0,0,0
389,254.76,52.27,25.9167,0,0,0,13
390,354.99,37.33,26.2556,0,0,0,2
391,354.99,37.33,26.2556,0,0,0,40
392,354.99,37.33,26.2556,0,0,0,119
393,326.3,64.0,4.7667,0,0,0,283
394,354.99,37.33,26.2556,0,0,0,0
395,354.99,37.33,26.2556,0,0,0,13
396,354.99,37.33,26.2556,0,0,0,0
397,354.99,37.33,26.2556,0,0,0,0
398,354.99,37.33,26.2556,0,0,0,0
399,354.99,37.33,26.2556,0,0,0,0
400,354.99,37.33,26.2556,0,0,0,0
401,318.38,50.67,18.1389,0,0,0,1
402,354.99,37.33,26.2556,0,0,0,0
403,273.19,48.87,25.8444,0,0,0,13
404,319.24,50.67,17.9167,0,0,0,227
405,354.99,37.33,26.2556,0,0,0,0
406,354.99,37.33,26.2556,0,0,0,115
407,354.99,37.33,26.2556,0,0,0,0
408,354.99,37.33,26.2556,0,0,0,0
409,326.86,50.67,16.8444,0,0,0,256
410,354.99,37.33,26.2556,0,0,0,0
411,354.99,37.33,26.2556,0,0,0,0
412,354.99,37.33,26.2556,0,0,0,135
413,354.99,37.33,26.2556,0,0,0,0
414,354.99,37.33,26.2556,0,0,0,0
415,354.99,37.33,26.2556,0,0,0,0
416,275.29,50.67,24.1778,0,0,0,58
417,354.99,37.33,26.2556,0,0,0,0
418,348.69,50.67,13.7722,0,0,0,5
419,243.36,64.0,19.3611,0,0,0,81
420,271.01,50.67,24.8056,0,0,0,41
421,357.11,24.0,39.3833,0,0,0,0
422,357.11,24.0,39.3833,0,0,0,0
423,357.11,24.0,39.3833,0,0,0,0
424,357.11,24.0,39.3833,0,0,0,0
425,345.94,37.33,27.1944,0,0,0,0
426,354.99,37.33,26.2556,0,0,0,0
427,249.96,37.33,37.1222,0,0,0,63
428,354.99,37.33,26.2556,0,0,0,0
429,354.99,37.33,26.2556,0,0,0,0
430,354.99,37.33,26.2556,0,0,0,0
431,354.99,37.33,26.2556,0,0,0,0
432,354.99,37.33,26.2556,0,0,0,0
433,354.99,37.33,26.2556,0,0,0,0
434,354.99,37.33,26.2556,0,0,0,0
435,354.99,37.33,26.2556,0,0,0,0
436,293.73,50.67,21.5833,0,0,0,128
437,354.99,37.33,26.2556,0,0,0,0
438,354.99,37.33,26.2556,0,0,0,0
439,354.99,37.33,26.2556,0,0,0,131
440,354.99,37.33,26.2556,0,0,0,308
441,354.99,37.33,26.2556,0,0,0,0
442,330.53,50.67,16.3278,0,0,0,2
443,354.99,37.33,26.2556,0,0,0,0
444,354.99,37.33,26.2556,0,0,0,0
445,354.99,37.33,26.2556,0,0,0,0
446,354.99,37.33,26.2556,0,0,0,0
447,354.99,37.33,26.2556,0,0,0,0
448,323.43,50.67,17.3278,0,0,0,232
449,354.99,37.33,26.2556,0,0,0,0
450,300.02,50.67,20.6222,0,0,0,3
451,354.99,37.33,26.2556,0,0,0,0
452,354.99,37.33,26.2556,0,0,0,0
453,354.99,37.33,26.2556,0,0,0,0
454,354.99,37.33,26.2556,0,0,0,0
455,354.99,37.33,26.2556,0,0,0,0
456,354.99,37.33,26.2556,0,0,0,0
457,354.99,37.33,26.2556,0,0,0,0
458,317.13,50.67,18.2889,0,0,0,217
459,306.36,50.67,19.8056,0,0,0,351
460,283.72,50.67,22.9167,0,0,0,73
461,354.99,37.33,26.2556,0,0,0,0
462,354.99,37.33,26.2556,0,0,0,0
463,354.99,37.33,26.2556,0,0,0,0
464,354.99,37.33,26.2556,0,0,0,0
465,354.99,37.33,26.2556,0,0,0,0
466,354.99,37.33,26.2556,0,0,0,0
467,354.99,37.33,26.2556,0,0,0,0
468,354.99,37.33,26.2556,0,0,0,0
469,354.99,37.33,26.2556,0,0,0,0
470,263.57,37.33,35.7111,0,0,0,0
471,353.81,37.33,26.3778,0,0,0,116
472,273.38,50.67,24.4722,0,0,0,30
473,354.99,37.33,26.2556,0,0,0,0
474,354.99,37.33,26.2556,0,0,0,0
475,354.99,37.33,26.2556,0,0,0,0
476,354.99,37.33,26.2556,0,0,0,0
477,354.99,37.33,26.2556,0,0,0,0
478,354.99,37.33,26.2556,0,0,0,0
479,354.99,37.33,26.2556,0,0,0,0
480,354.99,37.33,26.2556,0,0,0,0
481,354.99,37.33,26.2556,0,0,0,0
482,354.99,37.33,26.2556,0,0,0,234
483,297.38,50.67,20.9944,0,0,0,303
484,354.99,37.33,26.2556,0,0,0,0
485,331.85,50.67,16.2167,0,0,0,3
486,299.51,50.67,20.6944,0,0,0,152
487,354.99,37.33,26.2556,0,0,0,0
488,354.99,37.33,26.2556,0,0,0,0
489,335.47,50.67,15.7333,0,0,0,561
490,296.51,50.67,21.2167,0,0,0,46
491,354.99,37.33,26.2556,0,0,0,0
492,354.99,37.33,26.2556,0,0,0,0
493,272.39,50.67,24.5111,0,0,0,49
494,354.99,37.33,26.2556,0,0,0,0
495,354.99,37.33,26.2556,0,0,0,0
496,354.99,37.33,26.2556,0,0,0,0
497,265.32,48.33,25.7722,0,0,0,371
498,354.99,37.33,26.2556,0,0,0,0
499,354.99,37.33,26.2556,0,0,0,0
