Episode,Avg_Waiting_Time,Avg_Queue_Length,Throughput,Total_Violations,Phase_Violations,Duration_Violations,Env_Violations
56,274.15,37.33,34.6389,0,0,0,130
57,312.13,37.33,30.6,0,0,0,0
58,357.11,24.0,39.3833,0,0,0,0
59,311.38,37.33,30.6778,0,0,0,58
60,295.21,50.67,21.3,0,0,0,492
61,318.44,26.93,39.3639,0,0,0,2
62,357.11,24.0,39.3833,0,0,0,0
63,354.13,37.33,26.3444,0,0,0,14
64,353.17,37.33,26.3444,0,0,0,624
65,353.74,36.47,26.3444,0,0,0,394
66,302.85,50.67,20.3,0,0,0,166
67,204.91,50.67,34.0833,0,0,0,102
68,354.13,37.33,26.3444,0,0,0,1
69,357.11,24.0,39.3833,0,0,0,0
70,353.57,37.33,26.3778,0,0,0,0
71,237.77,50.67,29.4833,0,0,0,220
72,326.81,50.67,16.9278,0,0,0,492
73,324.52,50.67,17.15,0,0,0,311
74,315.48,50.67,18.5222,0,0,0,427
75,311.65,37.33,30.75,0,0,0,235
76,261.97,50.67,26.0778,0,0,0,363
77,328.62,50.67,16.6722,0,0,0,337
78,265.94,64.0,15.5222,0,0,0,297
79,327.04,50.67,16.8944,0,0,0,277
80,297.02,37.33,32.2667,0,0,0,71
81,348.08,50.67,13.9333,0,0,0,362
82,354.13,37.33,26.3444,0,0,0,354
83,319.55,50.67,17.8083,0,0,0,588
84,265.87,50.67,25.3611,0,0,0,547
85,357.11,24.0,39.3833,0,0,0,0
86,196.37,64.0,27.8167,0,0,0,144
87,311.27,52.8,17.0778,0,0,0,257
88,353.57,37.33,26.3778,0,0,0,0
89,268.44,50.67,24.9667,0,0,0,378
90,353.19,37.33,26.4167,0,0,0,0
91,296.38,37.33,32.2333,0,0,0,0
92,353.57,37.33,26.3778,0,0,0,0
93,357.11,24.0,39.3833,0,0,0,0
94,357.11,24.0,39.3833,0,0,0,0
95,272.81,37.33,34.6778,0,0,0,0
96,353.61,37.33,26.2556,0,0,0,359
97,294.99,37.33,32.3778,0,0,0,0
98,325.2,40.27,26.675,0,0,0,2
99,290.32,37.33,32.8611,0,0,0,116
100,324.64,37.33,29.3778,0,0,0,129
101,352.71,50.67,13.1278,0,0,0,908
102,346.89,50.67,13.8833,0,0,0,31
103,248.94,50.67,27.7111,0,0,0,161
104,357.11,24.0,39.3833,0,0,0,0
105,314.63,64.0,6.625,0,0,0,967
106,249.21,50.67,27.8222,0,0,0,348
107,247.84,50.67,27.9667,0,0,0,239
108,330.58,50.67,16.1778,0,0,0,352
109,353.61,37.33,26.2556,0,0,0,177
110,353.61,37.33,26.2556,0,0,0,0
111,357.11,24.0,39.3833,0,0,0,0
112,357.11,24.0,39.3833,0,0,0,0
113,353.61,37.33,26.2556,0,0,0,0
114,287.79,64.0,11.3944,0,0,0,405
115,266.84,50.67,25.2667,0,0,0,551
116,353.61,37.33,26.2556,0,0,0,0
117,357.11,24.0,39.3833,0,0,0,0
118,353.61,37.33,26.2556,0,0,0,0
119,353.61,37.33,26.2556,0,0,0,88
120,353.61,37.33,26.2556,0,0,0,0
121,357.11,24.0,39.3833,0,0,0,0
122,267.82,37.33,35.1944,0,0,0,115
123,271.74,37.33,34.7889,0,0,0,0
124,357.11,24.0,39.3833,0,0,0,0
125,282.15,50.67,22.9944,0,0,0,90
126,353.61,37.33,26.2556,0,0,0,0
127,267.7,50.67,25.0278,0,0,0,668
128,353.61,37.33,26.2556,0,0,0,0
129,341.1,50.67,14.7722,0,0,0,312
130,287.18,50.67,22.3611,0,0,0,107
131,353.61,37.33,26.2556,0,0,0,46
132,353.61,37.33,26.2556,0,0,0,0
133,353.61,37.33,26.2556,0,0,0,0
134,357.11,24.0,39.3833,0,0,0,0
135,353.61,37.33,26.2556,0,0,0,0
136,353.61,37.33,26.2556,0,0,0,225
137,353.61,37.33,26.2556,0,0,0,0
138,353.61,37.33,26.2556,0,0,0,0
139,282.15,50.67,22.9944,0,0,0,90
140,353.61,37.33,26.2556,0,0,0,0
141,280.84,47.33,25.8056,0,0,0,14
142,353.61,37.33,26.2556,0,0,0,0
143,353.61,37.33,26.2556,0,0,0,0
144,353.61,37.33,26.2556,0,0,0,37
145,353.61,37.33,26.2556,0,0,0,0
146,296.32,60.0,12.0556,0,0,0,505
147,353.61,37.33,26.2556,0,0,0,0
148,267.45,37.33,35.2333,0,0,0,114
149,353.61,37.33,26.2556,0,0,0,0
150,238.39,50.67,29.3722,0,0,0,53
151,324.88,37.33,29.3778,0,0,0,170
152,353.61,37.33,26.2556,0,0,0,0
153,289.27,50.67,22.0667,0,0,0,115
154,353.6,37.33,26.2583,0,0,0,0
155,353.54,37.33,26.2778,0,0,0,0
156,353.61,37.33,26.2556,0,0,0,0
157,281.6,60.0,15.55,0,0,0,35
158,353.61,37.33,26.2556,0,0,0,0
159,349.48,50.67,13.5333,0,0,0,265
160,305.27,50.67,19.7556,0,0,0,455
161,306.06,50.67,19.6444,0,0,0,0
162,282.39,50.67,23.1444,0,0,0,443
163,326.6,50.67,16.8556,0,0,0,612
164,354.64,37.33,26.2556,0,0,0,445
165,354.61,37.33,26.2611,0,0,0,563
166,266.75,37.33,35.3056,0,0,0,60
167,353.61,37.33,26.2556,0,0,0,0
168,335.85,50.67,15.5139,0,0,0,650
169,353.61,37.33,26.2556,0,0,0,0
170,297.15,64.0,9.6556,0,0,0,213
171,357.11,24.0,39.3833,0,0,0,0
172,353.48,37.33,26.2944,0,0,0,356
173,310.17,64.0,7.55,0,0,0,845
174,353.61,37.33,26.2556,0,0,0,314
175,269.88,49.47,25.8056,0,0,0,655
176,353.61,37.33,26.2556,0,0,0,0
177,317.99,64.0,6.0167,0,0,0,195
178,326.31,64.0,4.5389,0,0,0,539
179,273.46,64.0,14.1778,0,0,0,274
180,316.89,50.67,18.1056,0,0,0,0
181,353.61,37.33,26.2556,0,0,0,0
182,326.32,64.0,4.6111,0,0,0,232
183,352.69,50.67,13.1333,0,0,0,0
184,265.16,49.4,25.3333,0,0,0,730
185,353.61,37.33,26.2556,0,0,0,0
186,285.51,50.67,22.6222,0,0,0,100
187,353.61,37.33,26.2556,0,0,0,0
188,299.2,50.67,20.6944,0,0,0,288
189,316.54,64.0,6.35,0,0,0,185
190,312.7,50.67,18.6944,0,0,0,0
191,354.31,36.0,26.2556,0,0,0,341
192,301.11,50.67,20.3278,0,0,0,813
193,354.52,35.6,26.2556,0,0,0,342
194,295.85,50.67,21.0667,0,0,0,743
195,353.61,37.33,26.2556,0,0,0,0
196,355.95,32.8,26.2556,0,0,0,515
197,290.7,64.0,10.8778,0,0,0,297
198,278.76,50.67,23.4722,0,0,0,77
199,353.61,37.33,26.2556,0,0,0,0
200,356.34,31.53,26.2556,0,0,0,705
201,329.0,49.6,16.4722,0,0,0,619
202,354.88,35.2,26.2556,0,0,0,207
203,271.65,50.67,24.4722,0,0,0,0
204,353.61,37.33,26.2556,0,0,0,0
205,354.88,35.2,26.2556,0,0,0,159
206,353.61,37.33,26.2556,0,0,0,0
207,353.61,37.33,26.2556,0,0,0,0
208,354.02,36.73,26.2556,0,0,0,352
209,354.02,36.73,26.2556,0,0,0,352
210,353.61,37.33,26.2556,0,0,0,0
211,314.75,48.53,18.4,0,0,0,571
212,354.29,36.27,26.2556,0,0,0,0
213,353.61,37.33,26.2556,0,0,0,0
214,268.75,50.67,24.9556,0,0,0,37
215,353.61,37.33,26.2556,0,0,0,0
216,353.61,37.33,26.2556,0,0,0,0
217,353.61,37.33,26.2556,0,0,0,0
218,353.61,37.33,26.2556,0,0,0,0
219,353.61,37.33,26.2556,0,0,0,0
220,353.61,37.33,26.2556,0,0,0,171
221,299.28,50.67,20.5833,0,0,0,155
222,291.61,43.53,20.7722,0,0,0,1202
223,296.56,50.67,21.0667,0,0,0,142
224,269.28,50.67,24.8056,0,0,0,18
225,294.01,50.67,21.4,0,0,0,133
226,353.61,37.33,26.2556,0,0,0,0
227,279.7,50.67,23.4389,0,0,0,78
228,308.4,64.0,7.8056,0,0,0,612
229,353.61,37.33,26.2556,0,0,0,0
230,302.95,50.67,20.0667,0,0,0,167
231,353.61,37.33,26.2556,0,0,0,0
232,353.61,37.33,26.2556,0,0,0,0
233,353.61,37.33,26.2556,0,0,0,158
234,298.84,44.27,26.1056,0,0,0,122
235,295.31,37.33,32.3444,0,0,0,192
236,353.61,37.33,26.2556,0,0,0,0
237,351.9,50.67,13.15,0,0,0,102
238,294.53,64.0,10.3222,0,0,0,120
239,353.61,37.33,26.2556,0,0,0,0
240,294.61,37.33,32.4167,0,0,0,190
241,353.61,37.33,26.2556,0,0,0,325
242,353.61,37.33,26.2556,0,0,0,0
243,353.61,37.33,26.2556,0,0,0,142
244,353.61,37.33,26.2556,0,0,0,0
245,266.12,50.67,25.25,0,0,0,36
246,291.31,50.67,21.8056,0,0,0,122
247,283.93,50.67,22.8444,0,0,0,94
248,353.61,37.33,26.2556,0,0,0,0
249,353.61,37.33,26.2556,0,0,0,0
250,353.61,37.33,26.2556,0,0,0,0
251,353.61,37.33,26.2556,0,0,0,11
252,353.61,37.33,26.2556,0,0,0,0
253,313.41,50.67,18.6944,0,0,0,206
254,353.61,37.33,26.2556,0,0,0,0
255,353.61,37.33,26.2556,0,0,0,0
256,353.61,37.33,26.2556,0,0,0,333
257,264.39,64.0,15.6556,0,0,0,70
258,353.61,37.33,26.2556,0,0,0,0
259,337.16,50.67,15.3278,0,0,0,297
260,336.64,50.67,15.4,0,0,0,295
261,267.45,50.67,25.1389,0,0,0,33
262,275.32,50.67,23.9556,0,0,0,279
263,353.61,37.33,26.2556,0,0,0,0
264,353.61,37.33,26.2556,0,0,0,0
265,353.61,37.33,26.2556,0,0,0,260
266,280.82,64.0,12.7333,0,0,0,282
267,353.61,37.33,26.2556,0,0,0,0
268,332.68,50.67,15.8833,0,0,0,563
269,351.9,50.67,13.15,0,0,0,330
270,353.61,37.33,26.2556,0,0,0,0
271,311.89,50.67,18.8833,0,0,0,395
272,353.61,37.33,26.2556,0,0,0,0
273,276.64,50.67,23.8444,0,0,0,67
274,353.61,37.33,26.2556,0,0,0,0
275,353.61,37.33,26.2556,0,0,0,0
276,353.61,37.33,26.2556,0,0,0,0
277,353.61,37.33,26.2556,0,0,0,0
278,281.05,50.67,23.25,0,0,0,83
279,342.17,50.67,14.6222,0,0,0,316
280,296.28,50.67,21.1056,0,0,0,141
281,294.29,50.67,21.3611,0,0,0,134
282,353.61,37.33,26.2556,0,0,0,0
283,353.61,37.33,26.2556,0,0,0,0
284,353.61,37.33,26.2556,0,0,0,0
285,353.61,37.33,26.2556,0,0,0,0
286,353.61,37.33,26.2556,0,0,0,0
287,357.11,24.0,39.3833,0,0,0,0
288,353.61,37.33,26.2556,0,0,0,0
289,353.61,37.33,26.2556,0,0,0,0
290,353.61,37.33,26.2556,0,0,0,0
291,353.61,37.33,26.2556,0,0,0,0
292,353.61,37.33,26.2556,0,0,0,0
293,353.61,37.33,26.2556,0,0,0,74
294,353.61,37.33,26.2556,0,0,0,313
295,341.36,50.67,14.6611,0,0,0,315
296,353.61,37.33,26.2556,0,0,0,0
297,294.04,64.0,10.2833,0,0,0,435
298,353.61,37.33,26.2556,0,0,0,0
299,353.61,37.33,26.2556,0,0,0,0
300,279.78,64.0,12.8444,0,0,0,113
301,353.61,37.33,26.2556,0,0,0,0
302,353.61,37.33,26.2556,0,0,0,110
303,353.61,37.33,26.2556,0,0,0,0
304,353.61,37.33,26.2556,0,0,0,0
305,353.61,37.33,26.2556,0,0,0,0
306,353.61,37.33,26.2556,0,0,0,0
307,321.69,64.0,5.3944,0,0,0,567
308,291.64,50.67,21.7333,0,0,0,124
309,353.61,37.33,26.2556,0,0,0,0
310,353.61,37.33,26.2556,0,0,0,0
311,265.59,50.67,25.4,0,0,0,25
312,338.6,64.0,2.3611,0,0,0,328
313,308.48,50.67,19.2889,0,0,0,50
314,353.61,37.33,26.2556,0,0,0,0
315,297.86,50.67,20.8833,0,0,0,147
316,353.61,37.33,26.2556,0,0,0,0
317,300.78,50.67,20.4722,0,0,0,632
318,353.61,37.33,26.2556,0,0,0,0
319,353.61,37.33,26.2556,0,0,0,0
320,323.99,50.67,17.1056,0,0,0,249
321,276.87,64.0,13.3611,0,0,0,64
322,353.61,37.33,26.2556,0,0,0,0
323,272.36,50.67,24.4722,0,0,0,384
324,353.61,37.33,26.2556,0,0,0,0
325,353.61,37.33,26.2556,0,0,0,0
326,353.61,37.33,26.2556,0,0,0,0
327,353.61,37.33,26.2556,0,0,0,0
328,353.61,37.33,26.2556,0,0,0,163
329,272.95,50.67,24.2889,0,0,0,40
330,281.89,50.67,23.1056,0,0,0,113
331,353.61,37.33,26.2556,0,0,0,31
332,353.61,37.33,26.2556,0,0,0,0
333,353.61,37.33,26.2556,0,0,0,0
334,311.64,50.67,18.8444,0,0,0,0
335,353.61,37.33,26.2556,0,0,0,0
336,353.61,37.33,26.2556,0,0,0,0
337,353.61,37.33,26.2556,0,0,0,0
338,353.61,37.33,26.2556,0,0,0,0
339,263.91,50.53,25.7333,0,0,0,16
340,353.61,37.33,26.2556,0,0,0,0
341,353.61,37.33,26.2556,0,0,0,0
342,353.61,37.33,26.2556,0,0,0,0
343,353.61,37.33,26.2556,0,0,0,0
344,353.61,37.33,26.2556,0,0,0,0
345,353.61,37.33,26.2556,0,0,0,0
346,353.61,37.33,26.2556,0,0,0,0
347,353.61,37.33,26.2556,0,0,0,0
348,353.61,37.33,26.2556,0,0,0,0
349,305.29,41.73,26.1056,0,0,0,6
350,353.61,37.33,26.2556,0,0,0,0
351,353.61,37.33,26.2556,0,0,0,0
352,353.61,37.33,26.2556,0,0,0,12
353,353.61,37.33,26.2556,0,0,0,0
354,353.61,37.33,26.2556,0,0,0,0
355,336.9,50.67,15.2889,0,0,0,298
356,353.61,37.33,26.2556,0,0,0,274
357,353.61,37.33,26.2556,0,0,0,0
358,353.61,37.33,26.2556,0,0,0,0
359,353.61,37.33,26.2556,0,0,0,0
360,353.61,37.33,26.2556,0,0,0,0
361,353.61,37.33,26.2556,0,0,0,0
362,353.61,37.33,26.2556,0,0,0,0
363,231.33,64.0,21.4333,0,0,0,433
364,341.12,50.67,14.6944,0,0,0,0
365,311.42,49.8,19.2889,0,0,0,378
366,353.61,37.33,26.2556,0,0,0,0
367,272.69,50.67,24.4,0,0,0,52
368,353.61,37.33,26.2556,0,0,0,0
369,340.85,50.67,14.7333,0,0,0,313
370,353.61,37.33,26.2556,0,0,0,0
371,304.67,64.0,8.3944,0,0,0,178
372,353.61,37.33,26.2556,0,0,0,0
373,353.61,37.33,26.2556,0,0,0,0
374,353.61,37.33,26.2556,0,0,0,0
375,256.26,64.0,17.1,0,0,0,433
376,352.96,50.67,13.1278,0,0,0,357
377,353.61,37.33,26.2556,0,0,0,0
378,349.79,50.67,13.55,0,0,0,973
379,327.87,64.0,4.3944,0,0,0,305
380,353.61,37.33,26.2556,0,0,0,0
381,353.61,37.33,26.2556,0,0,0,0
382,353.61,37.33,26.2556,0,0,0,0
383,353.61,37.33,26.2556,0,0,0,0
384,327.35,50.67,16.7333,0,0,0,1
385,353.61,37.33,26.2556,0,0,0,0
386,353.61,37.33,26.2556,0,0,0,0
387,353.61,37.33,26.2556,0,0,0,0
388,353.61,37.33,26.2556,0,0,0,0
389,353.61,37.33,26.2556,0,0,0,0
390,278.91,50.67,23.55,0,0,0,75
391,332.44,50.67,15.9167,0,0,0,281
392,353.61,37.33,26.2556,0,0,0,0
393,353.61,37.33,26.2556,0,0,0,0
394,353.61,37.33,26.2556,0,0,0,0
395,353.61,37.33,26.2556,0,0,0,0
396,287.95,50.67,22.1778,0,0,0,112
397,298.73,50.67,20.6611,0,0,0,0
398,353.61,37.33,26.2556,0,0,0,259
399,282.62,50.67,23.0278,0,0,0,89
400,286.37,50.67,22.4,0,0,0,106
401,353.61,37.33,26.2556,0,0,0,0
402,353.61,37.33,26.2556,0,0,0,0
403,353.61,37.33,26.2556,0,0,0,0
404,353.61,37.33,26.2556,0,0,0,0
405,353.61,37.33,26.2556,0,0,0,0
406,282.94,50.67,22.8833,0,0,0,93
407,353.61,37.33,26.2556,0,0,0,0
408,353.61,37.33,26.2556,0,0,0,0
409,249.04,64.0,18.2833,0,0,0,110
410,353.61,37.33,26.2556,0,0,0,0
411,353.61,37.33,26.2556,0,0,0,0
412,329.72,50.67,16.4,0,0,0,1
413,353.61,37.33,26.2556,0,0,0,0
414,348.74,50.67,13.6222,0,0,0,0
415,285.86,50.67,22.4722,0,0,0,0
416,260.89,64.0,16.1778,0,0,0,654
417,353.61,37.33,26.2556,0,0,0,0
418,353.61,37.33,26.2556,0,0,0,0
419,353.61,37.33,26.2556,0,0,0,0
420,353.61,37.33,26.2556,0,0,0,0
421,266.56,50.67,25.2889,0,0,0,28
422,353.61,37.33,26.2556,0,0,0,0
423,353.61,37.33,26.2556,0,0,0,0
424,353.6,37.33,26.2583,0,0,0,0
425,271.39,50.67,24.5833,0,0,0,304
426,353.61,37.33,26.2556,0,0,0,0
427,305.13,43.33,26.1389,0,0,0,5
428,353.61,37.33,26.2556,0,0,0,0
429,353.61,37.33,26.2556,0,0,0,278
430,353.61,37.33,26.2556,0,0,0,1
431,353.61,37.33,26.2556,0,0,0,0
432,353.61,37.33,26.2556,0,0,0,0
433,353.61,37.33,26.2556,0,0,0,0
434,353.61,37.33,26.2556,0,0,0,0
435,295.77,50.67,21.1778,0,0,0,139
436,314.2,50.67,18.5833,0,0,0,131
437,286.81,50.67,22.4389,0,0,0,5
438,353.61,37.33,26.2556,0,0,0,0
439,291.37,50.67,21.7722,0,0,0,123
440,281.89,50.67,23.1056,0,0,0,87
441,353.61,37.33,26.2556,0,0,0,0
442,353.61,37.33,26.2556,0,0,0,0
443,353.61,37.33,26.2556,0,0,0,0
444,353.61,37.33,26.2556,0,0,0,0
445,336.64,50.67,15.4,0,0,0,49
446,353.61,37.33,26.2556,0,0,0,0
447,353.61,37.33,26.2556,0,0,0,0
448,308.2,50.67,19.3278,0,0,0,0
449,271.39,50.67,24.5833,0,0,0,47
450,353.61,37.33,26.2556,0,0,0,0
451,353.61,37.33,26.2556,0,0,0,0
452,353.61,37.33,26.2556,0,0,0,222
453,353.61,37.33,26.2556,0,0,0,285
454,353.61,37.33,26.2556,0,0,0,109
455,353.61,37.33,26.2556,0,0,0,0
456,327.7,50.67,16.5833,0,0,0,263
457,353.61,37.33,26.2556,0,0,0,28
458,353.61,37.33,26.2556,0,0,0,210
459,325.06,50.67,16.9556,0,0,0,253
460,353.61,37.33,26.2556,0,0,0,0
461,299.71,50.67,20.625,0,0,0,39
462,353.61,37.33,26.2556,0,0,0,0
463,310.31,50.67,19.1056,0,0,0,195
464,352.1,50.67,13.25,0,0,0,98
465,340.87,50.67,14.8056,0,0,0,200
466,353.61,37.33,26.2556,0,0,0,286
467,353.61,37.33,26.2556,0,0,0,0
468,353.61,37.33,26.2556,0,0,0,0
469,353.61,37.33,26.2556,0,0,0,335
470,353.61,37.33,26.2556,0,0,0,0
471,353.61,37.33,26.2556,0,0,0,0
472,345.31,50.67,14.1056,0,0,0,27
473,353.61,37.33,26.2556,0,0,0,0
474,353.61,37.33,26.2556,0,0,0,46
475,353.61,37.33,26.2556,0,0,0,0
476,353.61,37.33,26.2556,0,0,0,196
477,353.61,37.33,26.2556,0,0,0,0
478,353.61,37.33,26.2556,0,0,0,0
479,353.61,37.33,26.2556,0,0,0,0
480,353.61,37.33,26.2556,0,0,0,0
481,353.61,37.33,26.2556,0,0,0,0
482,353.61,37.33,26.2556,0,0,0,0
483,353.61,37.33,26.2556,0,0,0,0
484,281.12,50.67,23.1389,0,0,0,0
485,353.61,37.33,26.2556,0,0,0,0
486,353.61,37.33,26.2556,0,0,0,0
487,353.61,37.33,26.2556,0,0,0,0
488,353.61,37.33,26.2556,0,0,0,0
489,316.11,50.67,18.2889,0,0,0,34
490,353.61,37.33,26.2556,0,0,0,0
491,353.61,37.33,26.2556,0,0,0,71
492,353.61,37.33,26.2556,0,0,0,279
493,325.33,50.67,16.9167,0,0,0,1
494,353.61,37.33,26.2556,0,0,0,2
495,307.99,64.0,7.8778,0,0,0,577
496,289.26,50.67,21.9944,0,0,0,117
497,353.61,37.33,26.2556,0,0,0,0
498,315.84,50.67,18.3278,0,0,0,6
499,353.61,37.33,26.2556,0,0,0,317
