Episode,Avg_Waiting_Time,Avg_Queue_Length,Throughput,Total_Violations,Phase_Violations,Duration_Violations,Actual_Violations
83,180.21,76.6,4.6169,642,642,0,0
84,235.27,85.27,1.2056,1790,1790,0,0
85,206.61,81.33,2.525,890,890,0,0
86,224.0,81.4,1.6833,1615,1615,0,0
87,218.41,81.27,1.2667,1045,1045,0,0
88,252.14,75.0,3.1028,1225,1225,0,0
89,171.36,77.4,1.5121,612,612,0,0
90,273.64,78.07,1.125,785,785,0,0
91,206.48,77.8,3.75,1010,1010,0,0
92,195.77,76.53,2.6139,1610,1610,0,0
93,240.53,76.53,0.6333,1035,1035,0,0
94,278.17,81.07,1.0806,2085,2085,0,0
95,144.29,78.07,5.0927,605,605,0,0
96,233.81,79.4,1.3833,1700,1700,0,0
97,229.17,79.33,3.8583,1675,1675,0,0
98,186.98,75.33,2.1361,1740,1740,0,0
99,252.8,82.4,0.7833,1120,1120,0,0
100,256.13,77.27,1.4333,2090,2090,0,0
101,143.79,77.4,2.0766,845,845,0,0
102,284.73,78.0,1.5806,1030,1030,0,0
103,238.13,71.53,3.4639,1170,1170,0,0
104,263.38,77.93,2.125,845,845,0,0
105,283.25,82.6,0.7944,875,875,0,0
106,214.88,71.53,4.7639,1855,1855,0,0
107,165.95,78.0,1.5121,817,817,0,0
108,242.02,81.73,1.4139,880,880,0,0
109,254.24,79.87,1.1667,630,630,0,0
110,199.9,75.13,2.7528,580,580,0,0
111,246.26,75.73,2.5556,1710,1710,0,0
112,254.94,75.87,3.0556,1295,1295,0,0
113,175.83,75.07,1.7177,1032,1032,0,0
114,237.75,79.67,3.2639,1735,1735,0,0
115,246.65,80.2,1.5722,1645,1645,0,0
116,215.78,76.73,1.4972,1395,1395,0,0
117,207.39,76.4,2.0361,1765,1765,0,0
118,269.43,79.4,1.9056,1675,1675,0,0
119,148.26,76.6,2.8589,1379,1379,0,0
120,277.29,79.0,2.025,1475,1475,0,0
121,217.45,76.73,2.1528,1355,1355,0,0
122,268.39,78.87,1.1472,1720,1720,0,0
123,249.5,76.67,3.0111,1270,1270,0,0
124,240.78,80.47,3.75,1250,1250,0,0
125,173.4,69.6,1.8185,934,934,0,0
126,232.19,77.8,1.65,1020,1020,0,0
127,289.97,76.87,1.0361,1265,1265,0,0
128,249.53,77.07,3.3194,815,815,0,0
129,284.56,76.8,1.1028,1480,1480,0,0
130,191.88,79.27,6.3389,980,980,0,0
131,188.07,79.07,0.8427,785,785,0,0
132,212.47,80.27,7.0583,1315,1315,0,0
133,217.8,76.6,1.8806,1670,1670,0,0
134,283.69,71.27,0.7889,2060,2060,0,0
135,289.59,75.93,1.1306,2090,2090,0,0
136,285.96,74.0,0.8444,1455,1455,0,0
137,160.6,76.87,1.5081,767,767,0,0
138,224.53,77.53,7.7944,1675,1675,0,0
139,253.48,87.47,2.3889,955,955,0,0
140,259.38,80.0,5.4917,980,980,0,0
141,264.42,80.2,1.4861,1510,1510,0,0
142,258.64,79.27,5.2167,940,940,0,0
143,167.98,80.0,2.2218,1065,1065,0,0
144,298.96,81.07,1.9111,1065,1065,0,0
145,287.57,73.13,1.45,1220,1220,0,0
146,244.77,80.8,1.4361,1505,1505,0,0
147,257.31,77.33,0.9028,1505,1505,0,0
148,274.68,66.6,13.6611,1220,1220,0,0
149,146.59,78.07,3.9597,430,430,0,0
150,226.28,78.8,2.8333,1765,1765,0,0
151,268.65,76.07,1.2806,1565,1565,0,0
152,270.54,78.53,0.9583,1320,1320,0,0
153,306.49,77.53,0.4639,1325,1325,0,0
154,264.75,81.0,0.6528,1225,1225,0,0
155,160.97,76.93,2.1613,574,574,0,0
156,274.35,78.6,2.475,1155,1155,0,0
157,278.96,77.07,0.4389,1665,1665,0,0
158,253.65,66.6,13.025,870,870,0,0
159,253.65,71.53,2.4972,1355,1355,0,0
160,283.46,72.73,1.6528,2325,2325,0,0
161,179.42,64.13,13.5927,461,461,0,0
162,210.3,75.87,1.6222,1170,1170,0,0
163,212.87,82.33,1.6944,1080,1080,0,0
164,250.59,75.8,2.0944,960,960,0,0
165,270.61,77.2,2.8083,1610,1610,0,0
166,280.94,67.33,14.4194,1125,1125,0,0
167,183.15,76.33,1.1613,434,434,0,0
168,263.0,77.73,2.6056,1140,1140,0,0
169,260.52,78.87,0.9,1390,1390,0,0
170,204.76,73.8,4.5556,1130,1130,0,0
171,217.39,75.47,2.2583,670,670,0,0
172,295.98,74.73,0.6972,1360,1360,0,0
173,173.01,77.0,1.2056,566,566,0,0
174,239.23,78.8,1.6139,1020,1020,0,0
175,205.08,80.53,9.9556,890,890,0,0
176,282.54,64.53,13.4528,1110,1110,0,0
177,234.6,74.67,1.5389,1435,1435,0,0
178,270.97,70.33,3.8694,1145,1145,0,0
179,191.54,72.6,2.8871,738,738,0,0
180,249.1,72.47,1.1361,2330,2330,0,0
181,305.04,69.47,0.9222,1480,1480,0,0
182,258.09,77.93,5.7778,1115,1115,0,0
183,241.32,79.87,2.2,665,665,0,0
184,234.1,76.87,7.6167,980,980,0,0
185,171.75,73.0,1.6452,566,566,0,0
186,151.09,69.2,10.975,820,820,0,0
187,204.06,75.93,4.9972,1025,1025,0,0
188,253.38,74.93,2.125,805,805,0,0
189,294.58,63.13,13.4833,620,620,0,0
190,266.11,78.27,1.0889,2075,2075,0,0
191,137.95,76.6,3.9718,251,251,0,0
192,272.36,81.07,3.7972,535,535,0,0
193,286.16,74.33,5.0778,505,505,0,0
194,253.14,60.8,13.4139,760,760,0,0
195,302.4,73.8,1.3583,2050,2050,0,0
196,163.25,70.13,7.2611,515,515,0,0
197,100.2,74.13,12.5927,585,585,0,0
198,272.87,70.53,7.9889,495,495,0,0
199,238.98,77.73,4.8944,735,735,0,0
200,253.77,75.87,1.9278,800,800,0,0
201,250.33,76.2,8.1889,795,795,0,0
202,242.12,73.93,7.85,610,610,0,0
203,145.46,74.6,7.9597,393,393,0,0
204,163.5,57.27,12.4639,580,580,0,0
205,190.66,73.47,6.6389,620,620,0,0
206,255.96,71.33,5.5944,935,935,0,0
207,320.53,69.73,0.7389,650,650,0,0
208,242.68,77.6,7.7778,660,660,0,0
209,203.38,54.0,13.8871,589,589,0,0
210,298.61,58.47,13.6889,1090,1090,0,0
211,254.86,77.8,1.6667,990,990,0,0
212,273.25,74.53,2.2972,545,545,0,0
213,238.19,74.27,6.7861,1110,1110,0,0
214,254.71,73.8,4.7861,1225,1225,0,0
215,189.23,61.53,13.2339,308,308,0,0
216,205.79,64.07,15.8333,585,585,0,0
217,316.45,68.2,1.9361,870,870,0,0
218,192.68,74.53,14.4806,730,730,0,0
219,234.1,73.73,3.2917,760,760,0,0
220,204.56,73.73,8.6417,640,640,0,0
221,162.19,63.47,13.9113,283,283,0,0
222,240.79,73.8,2.2083,1080,1080,0,0
223,292.31,59.8,13.9444,455,455,0,0
224,247.64,72.27,0.9028,845,845,0,0
225,292.11,61.13,14.2139,910,910,0,0
226,241.38,62.47,18.8278,1030,1030,0,0
227,147.64,61.0,14.871,203,203,0,0
228,243.22,55.4,19.5361,755,755,0,0
229,264.17,62.67,13.5444,920,920,0,0
230,289.29,72.87,4.5222,950,950,0,0
231,177.0,60.53,15.2472,655,655,0,0
232,223.83,62.93,16.5139,955,955,0,0
233,167.43,69.87,3.1169,599,599,0,0
234,235.35,59.8,19.0611,300,300,0,0
235,285.76,58.67,13.4472,685,685,0,0
236,165.55,59.2,17.6139,180,180,0,0
237,228.8,76.8,2.1306,695,695,0,0
238,222.82,63.47,10.9083,625,625,0,0
239,207.06,71.93,0.8266,371,371,0,0
240,256.26,60.13,16.3889,845,845,0,0
241,229.34,60.2,14.6472,565,565,0,0
242,193.6,57.33,14.2444,670,670,0,0
243,285.91,61.33,13.3,350,350,0,0
244,235.16,58.87,21.9167,715,715,0,0
245,156.33,56.4,14.7661,284,284,0,0
246,201.69,60.6,14.7194,370,370,0,0
247,280.72,75.33,0.8722,955,955,0,0
248,151.94,73.4,16.5333,470,470,0,0
249,181.18,61.33,15.7722,520,520,0,0
250,228.07,62.2,14.4111,770,770,0,0
251,168.08,66.93,3.3629,471,471,0,0
252,292.28,59.0,13.3889,705,705,0,0
253,231.61,81.53,2.5667,455,455,0,0
254,209.76,76.8,6.1778,350,350,0,0
255,294.45,67.93,4.1611,760,760,0,0
256,232.28,73.13,2.35,605,605,0,0
257,165.45,69.2,2.7621,359,359,0,0
258,225.89,61.93,19.1972,250,250,0,0
259,298.37,54.0,14.0111,325,325,0,0
260,258.27,73.13,9.6667,375,375,0,0
261,263.54,54.93,21.8333,275,275,0,0
262,324.51,54.93,13.2222,715,715,0,0
263,172.55,51.67,15.5847,0,0,0,0
264,187.3,61.6,15.2944,515,515,0,0
265,281.83,57.33,16.7333,1015,1015,0,0
266,177.3,69.73,14.4361,535,535,0,0
267,294.23,59.6,13.25,735,735,0,0
268,251.98,72.4,5.65,670,670,0,0
269,175.51,59.2,14.2944,130,130,0,0
270,217.28,58.4,21.625,570,570,0,0
271,239.92,73.73,2.7083,870,870,0,0
272,267.04,56.27,14.4944,330,330,0,0
273,211.16,60.8,15.3833,700,700,0,0
274,262.84,61.93,18.4139,290,290,0,0
275,202.41,56.73,13.2661,301,301,0,0
276,217.88,57.67,14.8444,175,175,0,0
277,305.42,54.0,13.2667,775,775,0,0
278,266.46,58.27,19.8833,575,575,0,0
279,166.23,57.6,23.4611,410,410,0,0
280,285.6,71.0,7.4667,195,195,0,0
281,141.57,60.93,14.5565,256,256,0,0
282,122.65,69.93,14.0,520,520,0,0
283,198.24,56.73,15.3667,125,125,0,0
284,222.66,55.6,15.55,460,460,0,0
285,261.78,59.8,19.6944,295,295,0,0
286,312.12,43.73,26.35,95,95,0,0
287,173.96,46.47,26.9073,76,76,0,0
288,233.79,57.67,14.7778,450,450,0,0
289,189.48,56.93,21.3444,10,10,0,0
290,232.74,58.27,15.0028,445,445,0,0
291,318.0,41.6,26.3056,115,115,0,0
292,174.61,57.07,15.5583,330,330,0,0
293,168.15,53.73,14.9032,328,328,0,0
294,227.94,54.13,15.3306,75,75,0,0
295,222.05,55.33,15.4778,555,555,0,0
296,221.96,56.47,15.0722,690,690,0,0
297,170.93,54.33,15.4444,320,320,0,0
298,233.66,54.93,14.8361,60,60,0,0
299,182.32,40.67,26.7137,193,193,0,0
300,215.52,70.4,11.7972,510,510,0,0
301,233.36,73.13,2.2722,715,715,0,0
302,236.22,53.93,15.5111,385,385,0,0
303,340.56,55.53,13.25,360,360,0,0
304,333.55,59.2,13.25,10,10,0,0
305,162.32,54.73,16.0685,3,3,0,0
306,302.88,68.27,1.3944,760,760,0,0
307,323.85,42.0,26.2556,575,575,0,0
308,285.65,57.67,13.2667,755,755,0,0
309,302.26,56.13,13.5778,875,875,0,0
310,197.08,57.07,21.7,270,270,0,0
311,167.6,66.07,3.0645,63,63,0,0
312,205.35,54.93,15.5194,30,30,0,0
313,241.94,34.27,26.5056,320,320,0,0
314,197.92,56.67,15.35,605,605,0,0
315,210.09,56.4,15.8556,455,455,0,0
316,220.45,56.73,15.6389,585,585,0,0
317,213.69,53.87,14.6774,0,0,0,0
318,327.13,56.73,13.2167,1125,1125,0,0
319,220.04,59.2,15.1111,60,60,0,0
320,245.0,68.0,2.3667,425,425,0,0
321,251.44,41.8,26.4861,70,70,0,0
322,236.27,39.53,26.4278,250,250,0,0
323,208.8,57.07,13.4718,98,98,0,0
324,296.25,39.07,26.3167,75,75,0,0
325,314.54,42.2,26.2556,450,450,0,0
326,233.1,53.0,15.6389,530,530,0,0
327,333.85,54.93,13.3583,470,470,0,0
328,342.43,40.07,26.2556,445,445,0,0
329,148.61,69.2,11.8145,610,610,0,0
330,212.38,56.13,15.9056,515,515,0,0
331,276.91,44.0,26.3056,165,165,0,0
332,192.24,39.73,28.8444,10,10,0,0
333,224.81,53.93,15.6667,390,390,0,0
334,220.4,66.73,8.7056,635,635,0,0
335,225.64,58.27,13.1653,258,258,0,0
336,206.8,54.13,18.9139,350,350,0,0
337,291.14,60.07,13.25,475,475,0,0
338,279.01,71.0,7.95,785,785,0,0
339,233.05,54.93,15.0139,450,450,0,0
340,221.07,57.47,15.0667,520,520,0,0
341,235.38,40.07,26.0645,243,243,0,0
342,265.84,41.6,27.1306,310,310,0,0
343,235.03,41.8,26.4,60,60,0,0
344,168.43,53.93,25.1556,105,105,0,0
345,288.76,57.67,13.2667,445,445,0,0
346,325.63,42.2,26.2556,15,15,0,0
347,233.02,40.07,26.0645,243,243,0,0
348,304.36,54.93,14.2222,420,420,0,0
349,253.79,56.13,14.9028,535,535,0,0
350,151.24,56.07,16.0139,350,350,0,0
351,310.53,42.2,26.3222,395,395,0,0
352,258.36,56.13,19.5611,535,535,0,0
353,200.28,41.4,26.1008,368,368,0,0
354,212.05,67.33,10.0444,505,505,0,0
355,201.34,59.07,15.4306,390,390,0,0
356,247.28,57.67,23.5111,60,60,0,0
357,342.3,54.0,13.2167,835,835,0,0
358,225.75,51.6,15.225,440,440,0,0
359,195.9,55.53,14.7702,13,13,0,0
360,180.15,56.13,15.2583,380,380,0,0
361,238.66,68.67,2.625,605,605,0,0
362,239.43,59.2,24.1806,80,80,0,0
363,208.65,58.2,15.0833,585,585,0,0
364,238.12,54.0,15.175,420,420,0,0
365,169.72,55.53,13.8629,200,200,0,0
366,297.4,54.93,14.1306,410,410,0,0
367,237.13,54.13,15.3528,0,0,0,0
368,271.47,56.4,13.3111,665,665,0,0
369,327.7,56.13,13.2167,820,820,0,0
370,197.39,40.67,28.6361,50,50,0,0
371,211.11,53.4,14.6895,243,243,0,0
372,238.24,54.93,15.3611,440,440,0,0
373,230.93,68.87,10.4528,255,255,0,0
374,234.66,73.13,1.8861,725,725,0,0
375,329.42,50.33,13.2194,405,405,0,0
376,310.65,61.33,13.2167,60,60,0,0
377,176.29,67.33,2.7742,517,517,0,0
378,288.37,43.73,26.3167,245,245,0,0
379,340.93,40.67,26.2556,510,510,0,0
380,328.81,42.2,26.2583,70,70,0,0
381,254.63,56.53,13.8722,500,500,0,0
382,324.4,54.27,13.8556,450,450,0,0
383,170.49,49.73,15.8306,248,248,0,0
384,295.82,53.87,14.3389,800,800,0,0
385,245.74,53.87,14.6417,265,265,0,0
386,285.48,68.87,1.6861,875,875,0,0
387,242.59,55.53,8.6583,565,565,0,0
388,184.0,54.6,22.9972,320,320,0,0
389,171.95,55.73,13.5565,473,473,0,0
390,340.69,40.07,26.2556,355,355,0,0
391,308.62,43.53,26.2583,20,20,0,0
392,232.38,54.0,15.2389,410,410,0,0
393,233.88,65.67,12.0,835,835,0,0
394,223.65,55.33,15.7833,390,390,0,0
395,235.19,40.07,26.0645,243,243,0,0
396,327.53,57.67,13.2167,420,420,0,0
397,238.44,51.6,15.1556,795,795,0,0
398,325.19,42.2,26.2556,75,75,0,0
399,269.66,53.47,13.4972,280,280,0,0
400,340.38,57.07,13.25,40,40,0,0
401,199.7,70.93,1.8508,273,273,0,0
402,333.41,71.07,0.5056,380,380,0,0
403,256.21,68.2,3.2417,715,715,0,0
404,325.6,69.47,0.6694,1195,1195,0,0
405,226.5,39.2,26.7722,85,85,0,0
406,233.8,51.4,15.7444,410,410,0,0
407,217.17,40.67,26.1774,381,381,0,0
408,308.3,52.8,13.9472,345,345,0,0
409,261.02,70.2,10.2,730,730,0,0
410,298.84,74.67,1.1389,125,125,0,0
411,275.84,54.93,13.4944,630,630,0,0
412,330.97,40.07,26.2556,725,725,0,0
413,168.06,55.53,15.2702,15,15,0,0
414,262.42,52.07,14.7972,355,355,0,0
415,318.34,58.27,13.4056,635,635,0,0
416,332.05,41.6,26.3694,20,20,0,0
417,314.14,57.07,13.2194,355,355,0,0
418,326.5,67.33,2.3361,1060,1060,0,0
419,228.8,55.53,13.3427,321,321,0,0
420,257.97,70.67,3.1306,750,750,0,0
421,333.97,71.6,0.4333,380,380,0,0
422,332.74,55.53,13.2194,1195,1195,0,0
423,330.96,55.8,13.2167,1145,1145,0,0
424,237.7,57.67,14.0889,270,270,0,0
425,224.72,67.33,0.7056,742,742,0,0
426,295.22,42.2,26.3333,220,220,0,0
427,333.89,41.6,26.2583,720,720,0,0
428,270.51,42.07,26.3056,680,680,0,0
429,298.77,42.2,26.3056,265,265,0,0
430,345.05,54.93,13.2167,380,380,0,0
431,217.97,54.93,13.1613,321,321,0,0
432,337.0,40.07,26.3167,385,385,0,0
433,337.85,56.73,13.2167,775,775,0,0
434,329.75,67.93,1.7556,805,805,0,0
435,326.87,44.4,26.2583,70,70,0,0
436,332.62,57.67,13.2167,525,525,0,0
437,223.23,56.53,13.2419,489,489,0,0
438,325.34,56.13,13.2167,705,705,0,0
439,335.91,50.67,13.4056,445,445,0,0
440,334.53,68.27,0.6,735,735,0,0
441,322.07,42.2,26.3056,60,60,0,0
442,343.93,55.53,13.2167,420,420,0,0
443,214.56,53.53,13.4839,699,699,0,0
444,322.5,42.13,26.2556,440,440,0,0
445,330.88,57.67,13.2167,90,90,0,0
446,334.66,41.53,26.2556,795,795,0,0
447,320.84,43.73,26.2556,195,195,0,0
448,315.99,55.53,13.3917,495,495,0,0
449,202.91,42.2,26.1008,416,416,0,0
450,334.75,59.2,13.2194,105,105,0,0
451,270.01,57.07,13.8306,210,210,0,0
452,277.22,41.47,26.3333,395,395,0,0
453,301.87,56.13,13.3417,855,855,0,0
454,301.79,68.87,0.6194,835,835,0,0
455,224.05,44.33,26.0645,248,248,0,0
456,329.67,55.47,13.4389,865,865,0,0
457,239.71,55.2,15.0389,15,15,0,0
458,338.35,57.07,13.3583,225,225,0,0
459,318.41,55.53,13.3778,455,455,0,0
460,304.27,55.53,13.3944,600,600,0,0
461,221.11,59.2,13.1613,90,90,0,0
462,329.66,69.47,0.3944,800,800,0,0
463,317.34,36.73,26.2556,985,985,0,0
464,325.81,43.67,26.2556,380,380,0,0
465,324.41,55.53,13.2667,125,125,0,0
466,348.6,58.27,13.2167,830,830,0,0
467,227.45,53.4,13.2984,471,471,0,0
468,318.17,70.07,0.5389,1060,1060,0,0
469,286.28,55.47,13.4139,880,880,0,0
470,324.22,55.53,13.2167,820,820,0,0
471,326.43,51.73,13.2889,890,890,0,0
472,328.74,55.53,13.2167,930,930,0,0
473,180.25,40.93,26.1371,270,270,0,0
474,262.31,67.6,1.1722,930,930,0,0
475,316.31,41.6,26.3333,400,400,0,0
476,250.05,70.67,2.9833,780,780,0,0
477,300.35,59.0,13.2667,570,570,0,0
478,330.43,55.53,13.2667,790,790,0,0
479,225.21,40.93,26.0645,253,253,0,0
480,332.96,57.67,13.25,385,385,0,0
481,325.48,42.2,26.3056,75,75,0,0
482,251.11,57.07,15.0389,70,70,0,0
483,217.94,40.67,27.3083,200,200,0,0
484,273.29,70.27,1.5417,895,895,0,0
485,217.68,54.2,13.6935,501,501,0,0
486,292.01,56.73,13.4722,1090,1090,0,0
487,331.4,53.4,13.3417,835,835,0,0
488,330.63,68.87,0.3722,830,830,0,0
489,318.92,40.07,26.5556,105,105,0,0
490,246.86,52.67,16.9917,35,35,0,0
491,217.4,42.67,26.1371,220,220,0,0
492,294.09,54.93,13.5,55,55,0,0
493,325.42,41.6,26.2611,390,390,0,0
494,338.3,41.6,26.3333,25,25,0,0
495,319.72,42.2,26.3528,395,395,0,0
496,333.95,54.73,13.475,50,50,0,0
497,214.7,53.4,13.8387,476,476,0,0
498,305.08,55.53,13.3944,410,410,0,0
499,304.89,44.0,26.3333,425,425,0,0
