Episode,Avg_Waiting_Time,Avg_Queue_Length,Avg_Throughput,Violations
0,296.33562315996073,66.26666666666667,0.025,0
1,258.0703564727955,69.6,0.05555555555555555,0
2,342.8764705882353,56.4,0.0,0
3,318.00634517766497,52.4,0.0,0
4,329.79523141654977,47.53333333333333,0.0,0
5,271.18888888888887,56.93333333333333,2.3722222222222222,0
6,296.4135922330097,65.2,0.11944444444444445,0
7,303.08561643835617,58.266666666666666,0.0,0
8,326.23112659698023,57.266666666666666,0.0,0
9,290.87798165137616,70.33333333333333,2.25,0
10,326.72227231740305,73.53333333333333,0.0,0
11,252.48835125448028,69.4,0.24166666666666667,0
12,321.8257345491388,64.0,0.09444444444444444,0
13,331.2536806342016,57.86666666666667,0.14444444444444443,0
14,322.47310513447434,54.53333333333333,0.005555555555555556,0
15,301.14955357142856,59.2,0.0,0
16,329.3095975232198,64.6,0.0,0
17,296.01734104046244,57.666666666666664,0.0,0
18,317.61930010604453,62.333333333333336,0.0,0
19,325.16996871741395,63.6,0.0,0
20,334.4009111617312,58.333333333333336,0.0,0
21,299.18671679197996,52.93333333333333,0.025,0
22,341.6453634085213,51.06666666666667,3.225,0
23,337.9647812166489,62.13333333333333,0.0,0
24,336.15513392857144,59.6,0.0,0
25,324.2124833997344,49.46666666666667,0.025,0
26,326.5970924195223,64.0,0.0,0
27,356.04111600587373,45.4,0.0,0
28,318.32756756756754,61.666666666666664,0.0,0
29,337.1425389755011,59.733333333333334,0.0,0
30,308.1723768736617,62.13333333333333,0.0,0
31,309.59248554913296,68.66666666666667,0.0,0
32,339.55278766310795,56.06666666666667,0.0,0
33,319.85125,53.333333333333336,0.0,0
34,314.29041626331076,68.46666666666667,0.0,0
35,293.3997879109226,61.53333333333333,3.588888888888889,0
36,311.09834254143647,59.733333333333334,6.011111111111111,0
37,256.27164502164504,59.733333333333334,6.330555555555556,0
38,344.07063572149343,65.86666666666666,0.0,0
39,332.2772772772773,66.13333333333334,0.0,0
40,337.8120133481646,59.733333333333334,0.0,0
41,308.6487046632124,62.86666666666667,0.05555555555555555,0
42,353.9219512195122,54.666666666666664,0.0,0
43,344.9958762886598,64.0,0.0,0
44,342.25592417061614,56.06666666666667,0.022222222222222223,0
45,352.25342465753425,58.4,0.005555555555555556,0
46,345.97872340425533,56.13333333333333,0.08888888888888889,0
47,327.98388952819334,57.93333333333333,0.0,0
48,349.8671875,68.26666666666667,0.05,0
49,348.2617743702081,60.666666666666664,0.0,0
50,319.66024915062286,58.666666666666664,0.0,0
51,324.98307134220073,55.13333333333333,0.0,0
52,352.04891922639365,58.6,0.0,0
53,321.06347554630594,63.733333333333334,0.0,0
54,333.21019108280257,62.0,0.025,0
55,329.59420289855075,64.26666666666667,0.0,0
56,310.1629711751663,59.666666666666664,0.025,0
57,315.74234424498417,60.733333333333334,0.10833333333333334,0
58,333.68039215686275,67.8,0.0,0
59,332.4964370546318,55.8,0.022222222222222223,0
60,350.51884700665187,60.0,0.0,0
61,329.2994871794872,65.0,0.0,0
62,296.2859712230216,73.73333333333333,0.14722222222222223,0
63,253.15600775193798,66.93333333333334,4.013888888888889,0
64,238.0538001707942,75.53333333333333,0.5666666666666667,0
65,270.28545454545457,72.73333333333333,0.07222222222222222,0
66,283.5216622458002,74.46666666666667,0.030555555555555555,0
67,324.9576354679803,66.93333333333334,0.48055555555555557,0
68,248.50898692810458,79.53333333333333,0.19166666666666668,0
69,293.96096654275095,71.2,0.05,0
70,314.6998011928429,63.733333333333334,1.961111111111111,0
71,326.95728155339805,68.26666666666667,0.7166666666666667,0
72,302.9749739311783,63.4,0.10555555555555556,0
