Episode,Avg_Waiting_Time,Avg_Queue_Length,Throughput,Total_Violations,Phase_Violations,Duration_Violations,Env_Violations
45,330.99,50.67,16.3389,0,0,0,345
46,348.21,37.33,26.9333,0,0,0,327
47,353.17,37.33,26.3444,0,0,0,692
48,241.04,64.0,19.85,0,0,0,1013
49,298.98,64.0,9.5222,0,0,0,590
50,266.31,50.67,25.2667,0,0,0,171
51,295.23,61.33,9.9389,0,0,0,840
52,268.16,50.67,25.0833,0,0,0,538
53,297.72,64.0,9.6722,0,0,0,351
54,272.11,50.67,24.45,0,0,0,404
55,304.63,37.33,31.3778,0,0,0,180
56,325.28,50.67,17.1167,0,0,0,738
57,352.47,37.33,26.4167,0,0,0,502
58,347.14,37.33,27.0444,0,0,0,601
59,291.99,37.33,32.7889,0,0,0,180
60,348.88,37.33,26.7889,0,0,0,342
61,289.76,50.67,21.9667,0,0,0,608
62,332.64,50.67,16.0056,0,0,0,372
63,348.88,37.33,26.7889,0,0,0,342
64,290.36,37.33,32.9333,0,0,0,176
65,347.81,37.33,26.9,0,0,0,339
66,316.71,64.0,6.3722,0,0,0,914
67,316.34,50.67,18.3,0,0,0,708
68,267.6,50.67,25.2611,0,0,0,198
69,354.26,37.33,26.3056,0,0,0,355
70,354.26,37.33,26.3056,0,0,0,355
71,277.3,47.4,26.4111,0,0,0,478
72,252.48,48.0,28.1361,0,0,0,392
73,340.46,64.0,1.9389,0,0,0,595
74,351.85,50.67,13.1667,0,0,0,277
75,265.8,50.67,25.3389,0,0,0,182
76,353.61,37.33,26.2556,0,0,0,4
77,353.61,37.33,26.2556,0,0,0,4
78,315.32,37.33,30.3444,0,0,0,388
79,340.31,37.33,27.6778,0,0,0,318
80,240.81,50.67,29.0056,0,0,0,374
81,264.52,50.67,25.5944,0,0,0,376
82,286.76,37.33,33.3056,0,0,0,166
83,353.6,37.33,26.2583,0,0,0,4
84,246.59,50.67,28.1167,0,0,0,330
85,353.61,37.33,26.2556,0,0,0,5
86,260.78,50.67,26.0444,0,0,0,154
87,347.44,50.67,13.8056,0,0,0,393
88,353.61,37.33,26.2556,0,0,0,4
89,294.36,64.0,10.2944,0,0,0,471
90,258.73,61.6,18.3222,0,0,0,91
91,354.64,37.33,26.2556,0,0,0,359
92,354.64,37.33,26.2556,0,0,0,501
93,348.76,49.4,13.7333,0,0,0,700
94,357.11,24.0,39.3833,0,0,0,0
95,354.64,37.33,26.2556,0,0,0,567
96,336.87,50.67,15.4,0,0,0,360
97,266.63,50.67,25.3611,0,0,0,539
98,354.64,37.33,26.2556,0,0,0,358
99,268.4,49.47,25.9389,0,0,0,364
100,325.82,50.67,16.9389,0,0,0,608
101,333.41,50.67,15.8889,0,0,0,427
102,280.05,50.67,23.4722,0,0,0,611
103,318.71,50.67,17.9556,0,0,0,585
104,316.85,50.67,18.2278,0,0,0,785
105,357.11,24.0,39.3833,0,0,0,0
106,354.64,37.33,26.2556,0,0,0,378
107,320.24,50.67,17.7333,0,0,0,276
108,290.6,50.67,21.8056,0,0,0,258
109,353.61,37.33,26.2556,0,0,0,13
110,296.35,50.67,21.1778,0,0,0,498
111,351.94,50.67,13.1306,0,0,0,15
112,266.36,50.67,25.2167,0,0,0,45
113,297.72,37.33,32.1944,0,0,0,73
114,236.38,37.33,38.4556,0,0,0,0
115,289.53,64.0,11.2278,0,0,0,611
116,357.11,24.0,39.3833,0,0,0,0
117,357.11,24.0,39.3833,0,0,0,0
118,293.19,37.33,32.6389,0,0,0,184
119,357.11,24.0,39.3833,0,0,0,0
120,332.88,64.0,3.4417,0,0,0,708
121,186.51,47.93,38.0056,0,0,0,12
122,357.11,24.0,39.3833,0,0,0,0
123,308.67,47.0,18.9944,0,0,0,7
124,305.92,64.0,8.1722,0,0,0,498
125,353.61,37.33,26.2556,0,0,0,5
126,288.15,50.67,22.25,0,0,0,119
127,297.35,50.67,20.9556,0,0,0,149
128,353.54,37.33,26.2778,0,0,0,2
129,351.8,50.67,13.1861,0,0,0,5
130,317.17,48.87,18.7333,0,0,0,206
131,330.84,64.0,3.7667,0,0,0,598
132,353.61,37.33,26.2556,0,0,0,3
133,351.8,50.67,13.1861,0,0,0,5
134,234.14,50.67,29.8944,0,0,0,44
135,299.0,50.67,20.6222,0,0,0,181
136,290.6,50.67,21.8056,0,0,0,196
137,350.83,50.67,13.3278,0,0,0,243
138,301.1,50.67,20.3278,0,0,0,0
139,285.31,50.67,22.55,0,0,0,3
140,354.64,37.33,26.2556,0,0,0,359
141,301.37,50.67,20.2889,0,0,0,163
142,313.0,64.0,6.8389,0,0,0,1
143,357.11,24.0,39.3833,0,0,0,0
144,350.81,50.67,13.4389,0,0,0,732
145,271.63,64.0,14.4,0,0,0,453
146,340.06,50.67,14.8444,0,0,0,0
147,299.71,44.27,26.1056,0,0,0,603
148,350.83,50.67,13.3278,0,0,0,70
149,357.11,24.0,39.3833,0,0,0,0
150,304.52,50.67,20.0278,0,0,0,529
151,307.92,50.67,19.55,0,0,0,542
152,353.61,37.33,26.2556,0,0,0,0
153,292.07,50.67,21.8056,0,0,0,339
154,297.02,37.33,32.2667,0,0,0,194
155,298.41,37.33,32.1222,0,0,0,198
156,317.51,64.0,6.2444,0,0,0,401
157,354.64,37.33,26.2556,0,0,0,461
158,354.64,37.33,26.2556,0,0,0,359
159,354.64,37.33,26.2556,0,0,0,402
160,284.51,50.67,22.8444,0,0,0,453
161,338.19,37.33,27.9722,0,0,0,310
162,354.64,37.33,26.2556,0,0,0,641
163,354.64,37.33,26.2556,0,0,0,359
164,354.64,37.33,26.2556,0,0,0,6
165,354.64,37.33,26.2556,0,0,0,359
166,357.11,24.0,39.3833,0,0,0,0
167,354.64,37.33,26.2556,0,0,0,5
168,354.29,36.27,26.2556,0,0,0,4
169,293.45,50.67,21.5222,0,0,0,4
170,353.48,37.33,26.2944,0,0,0,0
171,357.11,24.0,39.3833,0,0,0,0
172,323.45,50.67,17.2889,0,0,0,291
173,294.01,50.67,21.4,0,0,0,185
174,276.75,48.13,23.4389,0,0,0,109
175,315.02,50.67,18.55,0,0,0,216
176,354.64,37.33,26.2556,0,0,0,4
177,357.11,24.0,39.3833,0,0,0,0
178,357.11,24.0,39.3833,0,0,0,0
179,357.11,24.0,39.3833,0,0,0,0
180,280.16,50.67,23.4167,0,0,0,153
181,199.01,64.0,27.2222,0,0,0,334
182,356.6,30.67,26.2556,0,0,0,3
183,309.99,37.33,30.8222,0,0,0,0
184,353.61,37.33,26.2556,0,0,0,70
185,304.27,50.67,19.9556,0,0,0,0
186,357.11,24.0,39.3833,0,0,0,0
187,325.68,37.33,29.1944,0,0,0,277
188,269.86,37.33,35.0833,0,0,0,2
189,271.63,50.67,24.55,0,0,0,48
190,299.28,50.67,20.5833,0,0,0,2
191,291.99,45.33,26.0667,0,0,0,7
192,357.11,24.0,39.3833,0,0,0,0
193,351.03,50.67,13.4,0,0,0,216
194,276.39,50.67,23.8056,0,0,0,68
195,353.61,37.33,26.2556,0,0,0,1
196,281.32,49.4,24.0278,0,0,0,123
197,353.61,37.33,26.2556,0,0,0,106
198,337.33,50.67,15.3278,0,0,0,54
199,353.61,37.33,26.2556,0,0,0,0
200,278.5,50.67,23.5833,0,0,0,74
201,353.61,37.33,26.2556,0,0,0,0
202,353.61,37.33,26.2556,0,0,0,0
203,323.19,37.33,29.5278,0,0,0,410
204,205.46,50.67,34.0056,0,0,0,49
205,353.61,37.33,26.2556,0,0,0,0
206,353.61,37.33,26.2556,0,0,0,0
207,353.61,37.33,26.2556,0,0,0,0
208,289.53,50.67,21.9556,0,0,0,164
209,357.11,24.0,39.3833,0,0,0,0
210,353.61,37.33,26.2556,0,0,0,0
211,353.61,37.33,26.2556,0,0,0,335
212,334.27,50.67,15.7333,0,0,0,356
213,357.11,24.0,39.3833,0,0,0,0
214,357.11,24.0,39.3833,0,0,0,0
215,357.11,24.0,39.3833,0,0,0,0
216,357.11,24.0,39.3833,0,0,0,0
217,357.11,24.0,39.3833,0,0,0,0
218,250.33,37.33,37.0833,0,0,0,64
219,357.11,24.0,39.3833,0,0,0,0
220,209.9,50.67,33.3056,0,0,0,5
221,357.11,24.0,39.3833,0,0,0,0
222,353.61,37.33,26.2556,0,0,0,81
223,353.61,37.33,26.2556,0,0,0,0
224,353.61,37.33,26.2556,0,0,0,0
225,282.82,37.33,33.6389,0,0,0,12
226,353.61,37.33,26.2556,0,0,0,0
227,357.11,24.0,39.3833,0,0,0,0
228,357.11,24.0,39.3833,0,0,0,0
229,357.11,24.0,39.3833,0,0,0,0
230,357.11,24.0,39.3833,0,0,0,0
231,357.11,24.0,39.3833,0,0,0,0
232,357.11,24.0,39.3833,0,0,0,0
233,300.45,50.67,20.5611,0,0,0,0
234,297.45,37.33,32.1222,0,0,0,1
235,357.11,24.0,39.3833,0,0,0,0
236,357.11,24.0,39.3833,0,0,0,0
237,353.6,37.33,26.2583,0,0,0,0
238,260.32,37.33,35.9722,0,0,0,91
239,357.11,24.0,39.3833,0,0,0,0
240,202.05,50.67,34.4111,0,0,0,136
241,357.11,24.0,39.3833,0,0,0,0
242,357.11,24.0,39.3833,0,0,0,0
243,342.86,37.33,27.4889,0,0,0,72
244,243.21,37.33,37.8222,0,0,0,44
245,357.11,24.0,39.3833,0,0,0,0
246,200.01,50.67,34.6722,0,0,0,85
247,357.11,24.0,39.3833,0,0,0,0
248,294.24,37.33,32.4556,0,0,0,189
249,314.27,37.33,30.3778,0,0,0,245
250,252.34,37.33,36.9,0,0,0,75
251,357.11,24.0,39.3833,0,0,0,0
252,357.11,24.0,39.3833,0,0,0,0
253,293.06,37.33,32.6778,0,0,0,3
254,334.24,50.67,15.7056,0,0,0,420
255,357.11,24.0,39.3833,0,0,0,0
256,357.11,24.0,39.3833,0,0,0,0
257,357.11,24.0,39.3833,0,0,0,0
258,357.11,24.0,39.3833,0,0,0,0
259,321.99,37.33,29.6778,0,0,0,0
260,264.99,37.33,35.4889,0,0,0,0
261,354.5,37.33,26.2778,0,0,0,4
262,351.43,37.33,26.6,0,0,0,38
263,240.24,36.13,38.9333,0,0,0,14
264,357.11,24.0,39.3833,0,0,0,0
265,357.11,24.0,39.3833,0,0,0,0
266,357.11,24.0,39.3833,0,0,0,0
267,357.11,24.0,39.3833,0,0,0,0
268,357.11,24.0,39.3833,0,0,0,0
269,357.11,24.0,39.3833,0,0,0,0
270,323.81,37.33,29.4889,0,0,0,47
271,302.46,37.33,31.6778,0,0,0,1
272,347.83,37.33,26.9722,0,0,0,1
273,357.11,24.0,39.3833,0,0,0,0
274,352.09,37.33,26.4556,0,0,0,0
275,256.07,37.33,36.4889,0,0,0,80
276,357.11,24.0,39.3833,0,0,0,0
277,357.11,24.0,39.3833,0,0,0,0
278,301.76,37.33,31.75,0,0,0,208
279,357.11,24.0,39.3833,0,0,0,0
280,288.44,50.67,22.2278,0,0,0,290
281,357.11,24.0,39.3833,0,0,0,0
282,314.31,34.67,31.2528,0,0,0,6
283,294.99,37.33,32.3778,0,0,0,0
284,357.11,24.0,39.3833,0,0,0,0
285,357.11,24.0,39.3833,0,0,0,0
286,300.67,37.33,31.7889,0,0,0,207
287,353.61,37.33,26.2556,0,0,0,0
288,327.13,37.33,29.0444,0,0,0,0
289,346.63,37.33,27.1222,0,0,0,0
290,357.11,24.0,39.3833,0,0,0,0
291,332.83,37.33,28.5278,0,0,0,0
292,357.11,24.0,39.3833,0,0,0,0
293,357.11,24.0,39.3833,0,0,0,0
294,357.11,24.0,39.3833,0,0,0,0
295,283.2,37.33,33.6,0,0,0,158
296,357.11,24.0,39.3833,0,0,0,0
297,357.11,24.0,39.3833,0,0,0,0
298,357.11,24.0,39.3833,0,0,0,0
299,357.11,24.0,39.3833,0,0,0,0
300,357.11,24.0,39.3833,0,0,0,0
301,357.11,24.0,39.3833,0,0,0,0
302,357.11,24.0,39.3833,0,0,0,0
303,284.97,37.33,33.4167,0,0,0,163
304,353.61,37.33,26.2556,0,0,0,0
305,318.44,26.93,39.3639,0,0,0,2
306,271.07,37.33,34.9333,0,0,0,0
307,259.03,33.4,38.9722,0,0,0,0
308,257.83,37.33,36.3056,0,0,0,3
309,357.11,24.0,39.3833,0,0,0,0
310,317.01,37.33,30.1944,0,0,0,0
311,357.11,24.0,39.3833,0,0,0,0
312,236.65,37.33,38.5278,0,0,0,1
313,292.1,50.67,21.7111,0,0,0,481
314,357.11,24.0,39.3833,0,0,0,0
315,353.61,37.33,26.2556,0,0,0,0
316,285.78,50.67,22.5833,0,0,0,101
317,353.61,37.33,26.2556,0,0,0,194
318,357.11,24.0,39.3833,0,0,0,0
319,353.61,37.33,26.2556,0,0,0,0
320,294.99,37.33,32.3778,0,0,0,0
321,353.54,37.33,26.2778,0,0,0,2
322,357.11,24.0,39.3833,0,0,0,0
323,357.11,24.0,39.3833,0,0,0,0
324,300.34,37.33,31.8222,0,0,0,0
325,357.11,24.0,39.3833,0,0,0,0
326,357.11,24.0,39.3833,0,0,0,0
327,357.11,24.0,39.3833,0,0,0,0
328,357.11,24.0,39.3833,0,0,0,0
329,322.82,37.33,29.5667,0,0,0,6
330,357.11,24.0,39.3833,0,0,0,0
331,357.11,24.0,39.3833,0,0,0,0
332,306.43,37.33,31.2667,0,0,0,2
333,325.33,37.33,29.3056,0,0,0,1
334,357.11,24.0,39.3833,0,0,0,0
335,357.11,24.0,39.3833,0,0,0,0
336,357.11,24.0,39.3833,0,0,0,0
337,357.11,24.0,39.3833,0,0,0,0
338,357.11,24.0,39.3833,0,0,0,0
339,264.64,37.33,35.6,0,0,0,3
340,337.47,37.33,27.9722,0,0,0,0
341,357.11,24.0,39.3833,0,0,0,0
342,357.11,24.0,39.3833,0,0,0,0
343,259.27,64.0,16.6333,0,0,0,426
344,357.11,24.0,39.3833,0,0,0,0
345,357.11,24.0,39.3833,0,0,0,0
346,357.11,24.0,39.3833,0,0,0,0
347,302.46,37.33,31.6778,0,0,0,94
348,357.11,24.0,39.3833,0,0,0,0
349,282.86,37.33,33.7111,0,0,0,0
350,357.11,24.0,39.3833,0,0,0,0
351,357.11,24.0,39.3833,0,0,0,0
352,357.11,24.0,39.3833,0,0,0,0
353,357.11,24.0,39.3833,0,0,0,0
354,357.11,24.0,39.3833,0,0,0,0
355,357.11,24.0,39.3833,0,0,0,0
356,357.11,24.0,39.3833,0,0,0,0
357,195.99,50.67,35.3389,0,0,0,77
358,357.11,24.0,39.3833,0,0,0,0
359,357.11,24.0,39.3833,0,0,0,0
360,357.11,24.0,39.3833,0,0,0,0
361,357.11,24.0,39.3833,0,0,0,0
362,263.81,37.33,35.7111,0,0,0,0
363,204.39,50.67,34.1556,0,0,0,34
364,265.7,50.67,25.5278,0,0,0,72
365,357.11,24.0,39.3833,0,0,0,0
366,357.11,24.0,39.3833,0,0,0,0
367,357.11,24.0,39.3833,0,0,0,0
368,357.11,24.0,39.3833,0,0,0,0
369,357.11,24.0,39.3833,0,0,0,0
370,357.11,24.0,39.3833,0,0,0,0
371,357.11,24.0,39.3833,0,0,0,0
372,357.11,24.0,39.3833,0,0,0,0
373,276.99,37.33,34.3444,0,0,0,3
374,237.86,37.33,38.3778,0,0,0,29
375,265.68,37.33,35.4167,0,0,0,0
376,357.11,24.0,39.3833,0,0,0,0
377,357.11,24.0,39.3833,0,0,0,0
378,357.11,24.0,39.3833,0,0,0,0
379,239.17,37.33,38.2667,0,0,0,0
380,252.34,37.33,36.9,0,0,0,7
381,288.88,37.33,33.0111,0,0,0,0
382,357.11,24.0,39.3833,0,0,0,0
383,252.1,37.33,36.9,0,0,0,2
384,241.74,37.33,37.9,0,0,0,42
385,348.9,37.33,26.8611,0,0,0,4
386,357.11,24.0,39.3833,0,0,0,0
387,283.55,37.33,33.6389,0,0,0,2
388,338.17,37.33,27.9,0,0,0,2
389,253.17,37.33,36.7889,0,0,0,72
390,357.11,24.0,39.3833,0,0,0,0
391,314.76,50.67,18.5222,0,0,0,491
392,257.46,37.33,36.3444,0,0,0,84
393,357.11,24.0,39.3833,0,0,0,0
394,357.11,24.0,39.3833,0,0,0,0
395,357.11,24.0,39.3833,0,0,0,0
396,357.11,24.0,39.3833,0,0,0,0
397,357.11,24.0,39.3833,0,0,0,0
398,357.11,24.0,39.3833,0,0,0,0
399,310.68,37.33,30.75,0,0,0,0
400,357.11,24.0,39.3833,0,0,0,0
401,296.06,37.33,32.2667,0,0,0,4
402,357.11,24.0,39.3833,0,0,0,0
403,357.11,24.0,39.3833,0,0,0,0
404,263.57,37.33,35.7111,0,0,0,43
405,357.11,24.0,39.3833,0,0,0,0
406,244.25,37.33,37.6389,0,0,0,0
407,311.03,37.33,30.7889,0,0,0,0
408,271.39,37.33,34.9,0,0,0,93
409,357.11,24.0,39.3833,0,0,0,0
410,250.71,37.33,37.0444,0,0,0,2
411,357.11,24.0,39.3833,0,0,0,0
412,357.11,24.0,39.3833,0,0,0,0
413,357.11,24.0,39.3833,0,0,0,0
414,357.11,24.0,39.3833,0,0,0,0
415,344.97,37.33,27.1944,0,0,0,331
416,357.11,24.0,39.3833,0,0,0,0
417,357.11,24.0,39.3833,0,0,0,0
418,330.32,37.33,28.7889,0,0,0,560
419,357.11,24.0,39.3833,0,0,0,0
420,323.17,37.33,29.4556,0,0,0,1
421,267.86,37.33,35.2667,0,0,0,0
422,279.26,37.33,34.0833,0,0,0,1
423,357.11,24.0,39.3833,0,0,0,0
424,357.11,24.0,39.3833,0,0,0,0
425,357.11,24.0,39.3833,0,0,0,0
426,283.17,37.33,33.6778,0,0,0,0
427,357.11,24.0,39.3833,0,0,0,0
428,357.11,24.0,39.3833,0,0,0,0
429,357.11,24.0,39.3833,0,0,0,0
430,357.11,24.0,39.3833,0,0,0,0
431,276.4,37.33,34.3056,0,0,0,0
432,344.59,37.33,27.2333,0,0,0,0
433,297.45,37.33,32.1222,0,0,0,0
434,357.11,24.0,39.3833,0,0,0,0
435,357.11,24.0,39.3833,0,0,0,0
436,305.32,37.33,31.3056,0,0,0,0
437,357.11,24.0,39.3833,0,0,0,0
438,357.11,24.0,39.3833,0,0,0,0
439,253.2,37.33,36.7111,0,0,0,1
440,357.11,24.0,39.3833,0,0,0,0
441,357.11,24.0,39.3833,0,0,0,0
442,357.11,24.0,39.3833,0,0,0,0
443,357.11,24.0,39.3833,0,0,0,0
444,234.99,37.33,38.6,0,0,0,23
445,357.11,24.0,39.3833,0,0,0,0
446,348.77,37.33,26.9,0,0,0,0
447,357.11,24.0,39.3833,0,0,0,0
448,357.11,24.0,39.3833,0,0,0,0
449,357.11,24.0,39.3833,0,0,0,0
450,357.11,24.0,39.3833,0,0,0,0
451,357.11,24.0,39.3833,0,0,0,0
452,335.36,37.33,28.2667,0,0,0,0
453,357.11,24.0,39.3833,0,0,0,0
454,357.11,24.0,39.3833,0,0,0,0
455,357.11,24.0,39.3833,0,0,0,0
456,357.11,24.0,39.3833,0,0,0,0
457,357.11,24.0,39.3833,0,0,0,0
458,357.11,24.0,39.3833,0,0,0,0
459,357.11,24.0,39.3833,0,0,0,0
460,249.51,37.33,37.1944,0,0,0,8
461,357.11,24.0,39.3833,0,0,0,0
462,257.06,50.67,26.7444,0,0,0,150
463,357.11,24.0,39.3833,0,0,0,0
464,357.11,24.0,39.3833,0,0,0,0
465,357.11,24.0,39.3833,0,0,0,0
466,357.11,24.0,39.3833,0,0,0,0
467,357.11,24.0,39.3833,0,0,0,0
468,276.79,50.67,23.9667,0,0,0,197
469,357.11,24.0,39.3833,0,0,0,0
470,357.11,24.0,39.3833,0,0,0,0
471,357.11,24.0,39.3833,0,0,0,0
472,357.11,24.0,39.3833,0,0,0,0
473,357.11,24.0,39.3833,0,0,0,0
474,357.11,24.0,39.3833,0,0,0,0
475,357.11,24.0,39.3833,0,0,0,0
476,341.65,37.33,27.6389,0,0,0,259
477,357.11,24.0,39.3833,0,0,0,0
478,357.11,24.0,39.3833,0,0,0,0
479,357.11,24.0,39.3833,0,0,0,0
480,301.39,37.33,31.7889,0,0,0,0
481,357.11,24.0,39.3833,0,0,0,0
482,247.32,64.0,18.6333,0,0,0,71
483,353.44,37.33,26.4167,0,0,0,169
484,237.49,36.6,38.9,0,0,0,15
485,357.11,24.0,39.3833,0,0,0,0
486,357.11,24.0,39.3833,0,0,0,0
487,330.94,37.33,28.75,0,0,0,0
488,357.11,24.0,39.3833,0,0,0,0
489,357.11,24.0,39.3833,0,0,0,0
490,357.11,24.0,39.3833,0,0,0,0
491,236.4,37.33,38.5278,0,0,0,2
492,285.24,37.33,33.4889,0,0,0,11
493,357.11,24.0,39.3833,0,0,0,0
494,357.11,24.0,39.3833,0,0,0,0
495,244.84,37.33,37.6778,0,0,0,0
496,335.36,37.33,28.2667,0,0,0,1
497,357.11,24.0,39.3833,0,0,0,0
498,357.11,24.0,39.3833,0,0,0,0
499,357.11,24.0,39.3833,0,0,0,0
