Episode,Avg_Waiting_Time,Avg_Queue_Length,Avg_Throughput,Violations
0,170.36076414401177,69.26666666666667,1.5527777777777778,0
1,264.37894736842105,69.4,0.5638888888888889,0
2,296.02950819672134,60.46666666666667,0.022222222222222223,0
3,310.3486055776892,66.73333333333333,0.0,0
4,273.36126629422716,66.66666666666667,0.6583333333333333,0
5,296.09013282732445,69.53333333333333,0.05277777777777778,0
6,240.9245283018868,69.0,1.2,0
7,287.41990950226244,72.2,0.075,0
8,285.18324607329845,63.666666666666664,0.0,0
9,321.99691040164777,64.6,0.0,0
10,314.5663043478261,60.4,0.0,0
11,301.5122767857143,59.733333333333334,0.0,0
12,327.2796257796258,63.666666666666664,0.0,0
13,328.2349272349272,64.13333333333334,0.0,0
14,296.5554465161923,67.06666666666666,0.0,0
15,306.06523765144453,70.6,0.0,0
16,292.73761946133794,73.73333333333333,0.9472222222222222,0
17,286.79678068410465,66.06666666666666,0.0,0
18,318.40988671472707,62.733333333333334,0.075,0
19,318.64994663820704,61.86666666666667,0.027777777777777776,0
20,344.5298850574713,57.6,0.0,0
21,344.99885583524025,58.266666666666666,0.0,0
22,332.4599156118143,62.733333333333334,0.0,0
23,272.385046728972,68.4,0.08055555555555556,0
24,345.8127659574468,62.46666666666667,0.0,0
25,325.8060165975104,64.0,0.0,0
26,308.91373801916933,62.6,0.0,0
27,318.7152619589977,58.53333333333333,0.0,0
28,316.5326086956522,60.93333333333333,2.0,0
29,302.1054131054131,69.6,0.025,0
30,308.0391923990499,54.13333333333333,2.0277777777777777,0
31,312.0514775977121,68.66666666666667,0.0,0
32,317.6513671875,68.26666666666667,0.0,0
33,336.77803738317755,54.93333333333333,4.1305555555555555,0
34,330.05419766206165,60.46666666666667,5.572222222222222,0
35,314.10921501706486,55.6,4.911111111111111,0
36,282.26651982378854,60.0,0.025,0
37,299.2680412371134,57.46666666666667,0.025,0
38,309.26467065868263,52.06666666666667,5.727777777777778,0
39,298.24771689497715,56.46666666666667,0.5361111111111111,0
40,277.808533916849,58.93333333333333,2.9916666666666667,0
41,321.90786516853933,56.4,2.172222222222222,0
42,335.05888429752065,64.0,0.23333333333333334,0
43,250.12244897959184,67.53333333333333,7.263888888888889,0
44,310.9731343283582,64.73333333333333,0.65,0
45,287.7202925045704,72.4,0.027777777777777776,0
46,283.6555360281195,73.06666666666666,3.1166666666666667,0
47,294.16873212583414,67.46666666666667,2.7944444444444443,0
48,284.1371237458194,75.86666666666666,0.8777777777777778,0
49,281.6555360281195,75.06666666666666,0.22777777777777777,0
50,296.0393852065322,68.33333333333333,0.09444444444444444,0
51,286.0655270655271,69.33333333333333,0.05,0
52,317.9771126760563,75.33333333333333,0.025,0
53,324.09375,63.2,0.15555555555555556,0
54,297.9855072463768,62.666666666666664,0.4,0
55,252.1099324975892,65.2,0.42777777777777776,0
56,297.58045977011494,53.53333333333333,9.686111111111112,0
57,321.35970561177555,71.53333333333333,0.8472222222222222,0
58,307.28478964401296,81.46666666666667,0.0,0
59,296.4137323943662,71.33333333333333,1.7333333333333334,0
60,299.9485935984481,68.13333333333334,0.025,0
61,266.3362598770852,69.53333333333333,6.697222222222222,0
62,285.9439330543933,75.13333333333334,0.25277777777777777,0
63,319.70166453265045,49.46666666666667,6.661111111111111,0
64,296.40695067264573,58.86666666666667,0.025,0
65,253.55873642645608,65.8,1.1027777777777779,0
66,277.2153024911032,73.93333333333334,0.20555555555555555,0
67,294.0357142857143,66.8,0.46944444444444444,0
68,248.13203883495146,64.33333333333333,0.8194444444444444,0
69,251.74624060150376,68.66666666666667,0.3138888888888889,0
70,287.1382113821138,63.0,8.16388888888889,0
71,247.3860759493671,73.2,0.025,0
72,275.26777020447906,66.33333333333333,0.05277777777777778,0
73,266.86516853932585,75.33333333333333,0.15,0
74,312.18241965973533,69.66666666666667,0.05555555555555555,0
75,284.5184108527132,65.06666666666666,0.19444444444444445,0
76,272.1706316652994,79.73333333333333,0.19166666666666668,0
77,309.2213608957795,76.8,0.0,0
78,320.4777992277992,68.4,0.0,0
79,301.04896421845575,68.86666666666666,0.13333333333333333,0
80,269.1587575496117,73.73333333333333,0.3888888888888889,0
81,323.99425947187143,56.86666666666667,0.8583333333333333,0
82,307.26567481402765,61.2,0.05,0
83,296.5918762088975,67.86666666666666,0.06111111111111111,0
84,299.1656184486373,60.93333333333333,1.0611111111111111,0
85,323.92668024439917,65.06666666666666,0.13333333333333333,0
86,229.59350307287093,66.53333333333333,0.5888888888888889,0
87,280.02935606060606,68.93333333333334,0.15555555555555556,0
88,312.38569989929505,64.93333333333334,0.05555555555555555,0
89,291.8465447154472,65.2,0.0,0
90,329.9647058823529,55.93333333333333,0.0,0
91,325.92317073170733,54.333333333333336,0.025,0
92,290.995841995842,62.733333333333334,0.027777777777777776,0
93,276.5221729490022,58.2,0.10555555555555556,0
