Episode,Avg_Waiting_Time,Avg_Queue_Length,Throughput,Total_Violations,Phase_Violations,Duration_Violations,Env_Violations
302,354.64,37.33,26.2556,0,0,0,0
303,277.86,50.67,23.8056,0,0,0,1
304,354.64,37.33,26.2556,0,0,0,0
305,354.64,37.33,26.2556,0,0,0,0
306,354.64,37.33,26.2556,0,0,0,0
307,354.64,37.33,26.2556,0,0,0,129
308,265.46,50.67,25.55,0,0,0,21
309,354.64,37.33,26.2556,0,0,0,0
310,354.64,37.33,26.2556,0,0,0,0
311,354.64,37.33,26.2556,0,0,0,0
312,354.64,37.33,26.2556,0,0,0,149
313,354.64,37.33,26.2556,0,0,0,0
314,343.11,50.67,14.6222,0,0,0,202
315,287.13,50.67,22.4,0,0,0,106
316,326.25,50.67,16.9944,0,0,0,7
317,341.35,50.67,14.8444,0,0,0,310
318,354.64,37.33,26.2556,0,0,0,0
319,354.64,37.33,26.2556,0,0,0,0
320,354.64,37.33,26.2556,0,0,0,0
321,354.64,37.33,26.2556,0,0,0,0
322,354.64,37.33,26.2556,0,0,0,203
323,354.64,37.33,26.2556,0,0,0,0
324,262.27,64.0,16.1389,0,0,0,23
325,354.64,37.33,26.2556,0,0,0,2
326,239.39,58.6,23.6944,0,0,0,73
327,354.64,37.33,26.2556,0,0,0,304
328,354.64,37.33,26.2556,0,0,0,0
329,354.64,37.33,26.2556,0,0,0,0
330,271.09,50.67,24.7333,0,0,0,0
331,275.82,50.67,24.0667,0,0,0,181
332,354.64,37.33,26.2556,0,0,0,0
333,334.65,64.0,3.1722,0,0,0,802
334,354.64,37.33,26.2556,0,0,0,0
335,301.37,50.67,20.4722,0,0,0,158
336,354.64,37.33,26.2556,0,0,0,0
337,354.64,37.33,26.2556,0,0,0,0
338,284.25,50.67,22.8056,0,0,0,1
339,354.64,37.33,26.2556,0,0,0,0
340,340.29,50.67,14.9944,0,0,0,0
341,297.42,50.67,21.0278,0,0,0,143
342,354.64,37.33,26.2556,0,0,0,0
343,278.96,50.67,23.55,0,0,0,75
344,354.64,37.33,26.2556,0,0,0,1
345,354.64,37.33,26.2556,0,0,0,0
346,354.64,37.33,26.2556,0,0,0,0
347,354.64,37.33,26.2556,0,0,0,0
348,354.64,37.33,26.2556,0,0,0,0
349,354.64,37.33,26.2556,0,0,0,0
350,354.64,37.33,26.2556,0,0,0,0
351,354.64,37.33,26.2556,0,0,0,0
352,354.64,37.33,26.2556,0,0,0,0
353,354.64,37.33,26.2556,0,0,0,0
354,354.64,37.33,26.2556,0,0,0,0
355,316.37,50.67,18.3611,0,0,0,0
356,287.81,37.33,33.1222,0,0,0,171
357,267.68,50.67,25.1389,0,0,0,32
358,285.02,50.67,22.7722,0,0,0,3
359,303.97,50.67,20.1056,0,0,0,12
360,297.14,50.67,21.0667,0,0,0,0
361,354.64,37.33,26.2556,0,0,0,0
362,354.64,37.33,26.2556,0,0,0,0
363,354.64,37.33,26.2556,0,0,0,0
364,354.64,37.33,26.2556,0,0,0,0
365,354.64,37.33,26.2556,0,0,0,0
366,354.64,37.33,26.2556,0,0,0,0
367,354.64,37.33,26.2556,0,0,0,0
368,271.37,50.67,24.6944,0,0,0,0
369,354.64,37.33,26.2556,0,0,0,0
370,354.64,37.33,26.2556,0,0,0,0
371,354.64,37.33,26.2556,0,0,0,0
372,354.64,37.33,26.2556,0,0,0,0
373,328.98,50.67,16.5111,0,0,0,0
374,340.03,50.67,14.9556,0,0,0,503
375,354.64,37.33,26.2556,0,0,0,0
376,342.91,50.67,14.55,0,0,0,91
377,354.64,37.33,26.2556,0,0,0,311
378,322.68,50.67,17.4722,0,0,0,0
379,325.88,64.0,4.8056,0,0,0,0
380,354.64,37.33,26.2556,0,0,0,0
381,354.64,37.33,26.2556,0,0,0,0
382,354.64,37.33,26.2556,0,0,0,0
383,277.94,50.67,23.6944,0,0,0,1
384,354.64,37.33,26.2556,0,0,0,0
385,354.64,37.33,26.2556,0,0,0,0
386,354.64,37.33,26.2556,0,0,0,0
387,354.64,37.33,26.2556,0,0,0,0
388,354.64,37.33,26.2556,0,0,0,0
389,287.13,50.67,22.4,0,0,0,276
390,354.64,37.33,26.2556,0,0,0,0
391,354.64,37.33,26.2556,0,0,0,0
392,354.64,37.33,26.2556,0,0,0,0
393,354.64,37.33,26.2556,0,0,0,0
394,345.3,50.67,14.2889,0,0,0,0
395,357.11,24.0,39.3833,0,0,0,0
396,354.64,37.33,26.2556,0,0,0,143
397,354.64,37.33,26.2556,0,0,0,0
398,354.64,37.33,26.2556,0,0,0,0
399,354.64,37.33,26.2556,0,0,0,0
400,357.11,24.0,39.3833,0,0,0,0
401,354.64,37.33,26.2556,0,0,0,0
402,263.88,50.67,25.7722,0,0,0,80
403,354.64,37.33,26.2556,0,0,0,0
404,354.64,37.33,26.2556,0,0,0,0
405,354.64,37.33,26.2556,0,0,0,0
406,337.13,50.67,15.4389,0,0,0,0
407,354.64,37.33,26.2556,0,0,0,0
408,357.11,24.0,39.3833,0,0,0,0
409,354.64,37.33,26.2556,0,0,0,0
410,354.64,37.33,26.2556,0,0,0,0
411,311.84,50.67,19.0,0,0,0,8
412,357.11,24.0,39.3833,0,0,0,0
413,198.18,50.67,34.8556,0,0,0,126
414,259.25,37.33,36.0833,0,0,0,91
415,357.11,24.0,39.3833,0,0,0,0
416,354.64,37.33,26.2556,0,0,0,0
417,343.46,50.67,14.4722,0,0,0,67
418,354.64,37.33,26.2556,0,0,0,0
419,354.64,37.33,26.2556,0,0,0,281
420,288.71,50.67,22.1778,0,0,0,267
421,354.64,37.33,26.2556,0,0,0,0
422,266.66,50.67,25.25,0,0,0,29
423,354.64,37.33,26.2556,0,0,0,0
424,276.08,50.67,23.9556,0,0,0,1
425,271.07,50.67,24.6611,0,0,0,246
426,301.62,50.67,20.3611,0,0,0,554
427,354.08,36.53,26.2556,0,0,0,0
428,353.83,37.0,26.2556,0,0,0,0
429,278.37,50.67,23.7333,0,0,0,0
430,353.61,37.33,26.2556,0,0,0,0
431,353.61,37.33,26.2556,0,0,0,0
432,357.11,24.0,39.3833,0,0,0,0
433,329.77,50.67,16.4,0,0,0,2
434,354.64,37.33,26.2556,0,0,0,0
435,329.62,37.33,28.8611,0,0,0,286
436,357.11,24.0,39.3833,0,0,0,0
437,329.49,50.67,16.4389,0,0,0,4
438,357.11,24.0,39.3833,0,0,0,0
439,346.86,50.67,13.9944,0,0,0,5
440,354.64,37.33,26.2556,0,0,0,0
441,292.12,50.67,21.7833,0,0,0,420
442,299.79,50.67,20.6944,0,0,0,0
443,298.41,37.33,32.1222,0,0,0,0
444,354.64,37.33,26.2556,0,0,0,0
445,326.61,50.67,16.8444,0,0,0,0
446,354.64,37.33,26.2556,0,0,0,0
447,354.64,37.33,26.2556,0,0,0,0
448,278.18,50.67,23.6611,0,0,0,72
449,354.64,37.33,26.2556,0,0,0,0
450,354.64,37.33,26.2556,0,0,0,0
451,222.04,50.67,31.6722,0,0,0,107
452,354.64,37.33,26.2556,0,0,0,141
453,354.64,37.33,26.2556,0,0,0,0
454,349.28,37.33,26.8222,0,0,0,0
455,357.11,24.0,39.3833,0,0,0,0
456,357.11,24.0,39.3833,0,0,0,0
457,354.64,37.33,26.2556,0,0,0,0
458,354.64,37.33,26.2556,0,0,0,0
459,354.64,37.33,26.2556,0,0,0,0
460,354.64,37.33,26.2556,0,0,0,0
461,294.52,50.67,21.3611,0,0,0,732
462,354.64,37.33,26.2556,0,0,0,0
463,354.64,37.33,26.2556,0,0,0,0
464,354.64,37.33,26.2556,0,0,0,0
465,354.64,37.33,26.2556,0,0,0,0
466,354.64,37.33,26.2556,0,0,0,0
467,280.31,50.67,23.3611,0,0,0,80
468,354.64,37.33,26.2556,0,0,0,0
469,267.49,64.0,15.2111,0,0,0,92
470,288.99,50.67,22.1389,0,0,0,183
471,354.64,37.33,26.2556,0,0,0,0
472,348.9,37.33,26.8611,0,0,0,2
473,354.64,37.33,26.2556,0,0,0,105
474,352.13,50.67,13.3278,0,0,0,0
475,338.89,37.33,27.9,0,0,0,0
476,357.11,24.0,39.3833,0,0,0,0
477,283.17,37.33,33.6778,0,0,0,1
478,357.11,24.0,39.3833,0,0,0,0
479,268.18,50.67,25.0778,0,0,0,58
480,357.11,24.0,39.3833,0,0,0,0
481,357.11,24.0,39.3833,0,0,0,0
482,354.64,37.33,26.2556,0,0,0,0
483,354.64,37.33,26.2556,0,0,0,0
484,299.0,50.67,20.8056,0,0,0,1
485,354.64,37.33,26.2556,0,0,0,0
486,277.45,48.53,23.4,0,0,0,90
487,277.79,47.93,25.9167,0,0,0,48
488,354.64,37.33,26.2556,0,0,0,0
489,354.64,37.33,26.2556,0,0,0,0
490,354.64,37.33,26.2556,0,0,0,0
491,354.64,37.33,26.2556,0,0,0,0
492,354.64,37.33,26.2556,0,0,0,124
493,354.64,37.33,26.2556,0,0,0,0
494,351.87,50.67,13.2889,0,0,0,346
495,287.16,50.67,22.4722,0,0,0,0
496,268.39,50.67,25.1389,0,0,0,0
497,344.63,64.0,1.3222,0,0,0,677
498,354.64,37.33,26.2556,0,0,0,19
499,339.52,50.67,15.0278,0,0,0,305
