Episode,Avg_Waiting_Time,Avg_Queue_Length,Throughput,Total_Violations,Phase_Violations,Duration_Violations,Env_Violations
47,333.53,37.33,28.4556,0,0,0,323
48,315.58,50.67,18.4833,0,0,0,568
49,296.7,60.0,9.7389,0,0,0,711
50,329.21,50.67,16.4889,0,0,0,622
51,333.68,34.73,28.8611,0,0,0,403
52,300.99,50.67,20.5611,0,0,0,512
53,295.96,64.0,10.1111,0,0,0,805
54,268.14,64.0,15.0056,0,0,0,664
55,327.39,50.67,16.7444,0,0,0,615
56,275.23,64.0,13.7444,0,0,0,677
57,300.5,60.67,8.9167,0,0,0,484
58,307.97,64.0,8.0,0,0,0,520
59,353.57,37.33,26.3778,0,0,0,353
60,306.09,64.0,8.3333,0,0,0,828
61,336.59,50.67,15.45,0,0,0,335
62,310.31,37.33,30.7889,0,0,0,74
63,309.2,50.67,19.3056,0,0,0,646
64,338.92,37.33,27.8222,0,0,0,6
65,289.65,64.0,11.1833,0,0,0,837
66,322.33,64.0,5.3722,0,0,0,645
67,337.56,64.0,2.4722,0,0,0,701
68,232.74,37.33,38.9333,0,0,0,14
69,274.42,31.4,39.1222,0,0,0,9
70,227.82,50.67,30.7833,0,0,0,236
71,278.06,37.33,34.2333,0,0,0,141
72,311.05,50.67,19.0444,0,0,0,600
73,310.31,37.33,30.7889,0,0,0,7
74,353.57,37.33,26.3778,0,0,0,1
75,304.76,50.67,19.8556,0,0,0,102
76,354.64,37.33,26.2556,0,0,0,359
77,323.17,37.33,29.4556,0,0,0,0
78,348.97,50.67,13.6333,0,0,0,1237
79,276.69,64.0,13.4111,0,0,0,599
80,357.11,24.0,39.3833,0,0,0,0
81,353.57,37.33,26.3778,0,0,0,0
82,352.82,37.33,26.4556,0,0,0,0
83,314.29,50.67,18.6083,0,0,0,595
84,352.87,50.67,13.1667,0,0,0,877
85,307.47,37.33,31.0833,0,0,0,226
86,329.23,50.67,16.5111,0,0,0,747
87,341.48,64.0,1.9667,0,0,0,753
88,348.58,64.0,0.6944,0,0,0,829
89,351.08,50.67,13.4,0,0,0,812
90,274.16,49.47,24.0278,0,0,0,774
91,309.74,49.87,19.1778,0,0,0,587
92,251.86,64.0,17.95,0,0,0,264
93,355.1,37.0,26.2556,0,0,0,530
94,262.87,47.13,25.15,0,0,0,737
95,355.1,37.0,26.2556,0,0,0,541
96,286.04,37.33,33.3056,0,0,0,0
97,341.26,49.4,15.0278,0,0,0,642
98,317.64,50.67,18.2167,0,0,0,227
99,354.99,37.33,26.2556,0,0,0,3
100,354.99,37.33,26.2556,0,0,0,4
101,232.74,64.0,21.15,0,0,0,503
102,354.99,37.33,26.2556,0,0,0,4
103,325.24,46.67,18.5833,0,0,0,418
104,354.99,37.33,26.2556,0,0,0,3
105,354.99,37.33,26.2556,0,0,0,3
106,354.99,37.33,26.2556,0,0,0,3
107,345.27,64.0,1.2833,0,0,0,1272
108,279.8,61.33,13.825,0,0,0,646
109,336.84,39.2,26.2556,0,0,0,181
110,294.02,64.0,10.3944,0,0,0,585
111,354.64,37.33,26.2556,0,0,0,4
112,354.64,37.33,26.2556,0,0,0,4
113,354.64,37.33,26.2556,0,0,0,4
114,354.64,37.33,26.2556,0,0,0,1
115,330.79,50.67,16.2389,0,0,0,255
116,354.99,37.33,26.2556,0,0,0,3
117,354.99,37.33,26.2556,0,0,0,3
118,354.64,37.33,26.2556,0,0,0,3
119,353.61,37.33,26.2556,0,0,0,215
120,354.64,37.33,26.2556,0,0,0,0
121,357.11,24.0,39.3833,0,0,0,0
122,319.23,50.67,17.8833,0,0,0,228
123,325.03,50.67,17.0667,0,0,0,355
124,354.26,37.33,26.3056,0,0,0,355
125,337.41,50.67,15.2167,0,0,0,304
126,267.68,50.67,25.1056,0,0,0,4
127,280.06,50.67,23.2889,0,0,0,10
128,354.99,37.33,26.2556,0,0,0,294
129,295.02,50.67,21.4,0,0,0,136
130,323.96,50.67,17.3278,0,0,0,8
131,335.01,50.67,15.7722,0,0,0,60
132,354.99,37.33,26.2556,0,0,0,3
133,257.83,64.0,16.9889,0,0,0,410
134,347.11,50.67,13.9944,0,0,0,853
135,353.61,37.33,26.2556,0,0,0,4
136,318.59,64.0,5.8444,0,0,0,204
137,353.61,37.33,26.2556,0,0,0,4
138,283.97,64.0,12.1,0,0,0,465
139,285.3,50.67,22.6944,0,0,0,100
140,336.01,47.8,15.55,0,0,0,9
141,354.99,37.33,26.2556,0,0,0,1
142,297.62,50.67,20.9167,0,0,0,501
143,354.99,37.33,26.2556,0,0,0,4
144,302.09,50.67,20.2889,0,0,0,518
145,328.44,50.67,16.6222,0,0,0,266
146,354.99,37.33,26.2556,0,0,0,4
147,354.99,37.33,26.2556,0,0,0,4
148,354.99,37.33,26.2556,0,0,0,0
149,353.61,37.33,26.2556,0,0,0,352
150,357.11,24.0,39.3833,0,0,0,0
151,354.64,37.33,26.2556,0,0,0,0
152,292.14,64.0,10.6222,0,0,0,548
153,353.61,37.33,26.2556,0,0,0,0
154,349.79,50.67,13.55,0,0,0,895
155,354.99,37.33,26.2556,0,0,0,3
156,353.61,37.33,26.2556,0,0,0,0
157,354.99,37.33,26.2556,0,0,0,324
158,353.61,37.33,26.2556,0,0,0,0
159,353.61,37.33,26.2556,0,0,0,0
160,353.61,37.33,26.2556,0,0,0,0
161,354.99,37.33,26.2556,0,0,0,0
162,354.99,37.33,26.2556,0,0,0,0
163,289.18,50.67,22.1056,0,0,0,114
164,334.76,50.67,15.7333,0,0,0,95
165,354.99,37.33,26.2556,0,0,0,1
166,354.99,37.33,26.2556,0,0,0,295
167,353.61,37.33,26.2556,0,0,0,10
168,357.11,24.0,39.3833,0,0,0,0
169,349.02,50.67,13.5833,0,0,0,0
170,351.9,50.67,13.15,0,0,0,368
171,273.48,50.67,24.2889,0,0,0,55
172,351.9,50.67,13.15,0,0,0,4
173,260.12,50.07,25.9167,0,0,0,15
174,299.49,50.67,20.7722,0,0,0,91
175,353.61,37.33,26.2556,0,0,0,473
176,357.11,24.0,39.3833,0,0,0,0
177,353.61,37.33,26.2556,0,0,0,0
178,354.99,37.33,26.2556,0,0,0,0
179,354.99,37.33,26.2556,0,0,0,4
180,353.61,37.33,26.2556,0,0,0,0
181,357.11,24.0,39.3833,0,0,0,0
182,353.61,37.33,26.2556,0,0,0,121
183,353.61,37.33,26.2556,0,0,0,0
184,270.07,50.67,24.6944,0,0,0,44
185,241.74,37.33,37.9,0,0,0,42
186,353.61,37.33,26.2556,0,0,0,0
187,353.61,37.33,26.2556,0,0,0,0
188,346.65,50.67,13.9167,0,0,0,273
189,353.61,37.33,26.2556,0,0,0,0
190,353.61,37.33,26.2556,0,0,0,0
191,260.67,37.33,36.0111,0,0,0,0
192,310.21,50.67,19.2889,0,0,0,66
193,352.61,50.67,13.15,0,0,0,435
194,292.69,50.67,21.5111,0,0,0,7
195,353.61,37.33,26.2556,0,0,0,0
196,353.61,37.33,26.2556,0,0,0,0
197,354.99,37.33,26.2556,0,0,0,0
198,353.61,37.33,26.2556,0,0,0,0
199,353.61,37.33,26.2556,0,0,0,0
200,357.11,24.0,39.3833,0,0,0,0
201,272.36,50.67,24.4722,0,0,0,50
202,272.14,48.87,25.8444,0,0,0,0
203,354.64,37.33,26.2556,0,0,0,0
204,355.78,34.4,26.2556,0,0,0,410
205,320.41,64.0,5.7278,0,0,0,362
206,328.21,50.67,16.5111,0,0,0,240
207,353.61,37.33,26.2556,0,0,0,0
208,353.61,37.33,26.2556,0,0,0,293
209,297.81,64.0,9.6889,0,0,0,509
210,328.49,50.67,16.4722,0,0,0,4
211,357.11,24.0,39.3833,0,0,0,0
212,278.68,50.67,23.5833,0,0,0,74
213,348.15,50.67,13.8056,0,0,0,668
214,353.61,37.33,26.2556,0,0,0,202
215,357.11,24.0,39.3833,0,0,0,0
216,353.09,50.67,13.2167,0,0,0,468
217,353.61,37.33,26.2556,0,0,0,0
218,354.99,37.33,26.2556,0,0,0,0
219,353.61,37.33,26.2556,0,0,0,0
220,353.61,37.33,26.2556,0,0,0,3
221,357.11,24.0,39.3833,0,0,0,0
222,354.64,37.33,26.2556,0,0,0,0
223,354.64,37.33,26.2556,0,0,0,0
224,266.38,37.33,35.3444,0,0,0,111
225,357.11,24.0,39.3833,0,0,0,0
226,357.11,24.0,39.3833,0,0,0,0
227,357.11,24.0,39.3833,0,0,0,0
228,357.11,24.0,39.3833,0,0,0,0
229,247.36,37.33,37.4167,0,0,0,55
230,333.21,37.33,28.4889,0,0,0,317
231,357.11,24.0,39.3833,0,0,0,0
232,357.11,24.0,39.3833,0,0,0,0
233,357.11,24.0,39.3833,0,0,0,0
234,239.62,37.33,38.1944,0,0,0,34
235,280.2,37.33,34.0111,0,0,0,11
236,357.11,24.0,39.3833,0,0,0,0
237,258.43,50.67,26.45,0,0,0,240
238,347.46,37.33,27.0111,0,0,0,1
239,357.11,24.0,39.3833,0,0,0,0
240,357.11,24.0,39.3833,0,0,0,0
241,325.95,37.33,29.2667,0,0,0,0
242,280.71,37.33,33.9333,0,0,0,149
243,242.46,37.33,37.9,0,0,0,42
244,316.01,50.67,18.3722,0,0,0,0
245,357.11,24.0,39.3833,0,0,0,0
246,357.11,24.0,39.3833,0,0,0,0
247,309.91,50.67,19.3056,0,0,0,276
248,357.11,24.0,39.3833,0,0,0,0
249,337.5,37.33,28.0444,0,0,0,168
250,357.11,24.0,39.3833,0,0,0,0
251,357.11,24.0,39.3833,0,0,0,0
252,357.11,24.0,39.3833,0,0,0,0
253,357.11,24.0,39.3833,0,0,0,0
254,357.11,24.0,39.3833,0,0,0,0
255,357.11,24.0,39.3833,0,0,0,0
256,357.11,24.0,39.3833,0,0,0,0
257,357.11,24.0,39.3833,0,0,0,0
258,357.11,24.0,39.3833,0,0,0,0
259,347.11,37.33,26.9722,0,0,0,3
260,357.11,24.0,39.3833,0,0,0,0
261,357.11,24.0,39.3833,0,0,0,0
262,357.11,24.0,39.3833,0,0,0,0
263,357.11,24.0,39.3833,0,0,0,0
264,357.11,24.0,39.3833,0,0,0,0
265,357.11,24.0,39.3833,0,0,0,0
266,357.11,24.0,39.3833,0,0,0,0
267,357.11,24.0,39.3833,0,0,0,0
268,242.28,35.93,38.7889,0,0,0,18
269,357.11,24.0,39.3833,0,0,0,0
270,243.12,50.67,28.7056,0,0,0,148
271,199.94,50.67,34.7833,0,0,0,128
272,357.11,24.0,39.3833,0,0,0,0
273,357.11,24.0,39.3833,0,0,0,0
274,357.11,24.0,39.3833,0,0,0,0
275,275.36,37.33,34.4889,0,0,0,78
276,357.11,24.0,39.3833,0,0,0,0
277,357.11,24.0,39.3833,0,0,0,0
278,309.51,37.33,30.9722,0,0,0,0
279,357.11,24.0,39.3833,0,0,0,0
280,309.77,50.67,19.3,0,0,0,133
281,278.19,37.33,34.1944,0,0,0,5
282,290.7,37.33,32.8222,0,0,0,13
283,357.11,24.0,39.3833,0,0,0,0
284,357.11,24.0,39.3833,0,0,0,0
285,357.11,24.0,39.3833,0,0,0,0
286,357.11,24.0,39.3833,0,0,0,0
287,357.11,24.0,39.3833,0,0,0,0
288,323.54,37.33,29.4167,0,0,0,0
289,357.11,24.0,39.3833,0,0,0,0
290,357.11,24.0,39.3833,0,0,0,0
291,245.67,37.33,37.5667,0,0,0,51
292,357.11,24.0,39.3833,0,0,0,0
293,248.89,37.33,37.2333,0,0,0,0
294,357.11,24.0,39.3833,0,0,0,0
295,357.11,24.0,39.3833,0,0,0,0
296,292.5,37.33,32.7111,0,0,0,0
297,357.11,24.0,39.3833,0,0,0,0
298,279.93,33.8,35.9722,0,0,0,184
299,357.11,24.0,39.3833,0,0,0,0
300,357.11,24.0,39.3833,0,0,0,0
301,357.11,24.0,39.3833,0,0,0,0
302,357.11,24.0,39.3833,0,0,0,0
303,236.65,37.33,38.5278,0,0,0,6
304,274.2,50.67,24.1556,0,0,0,117
305,339.13,37.33,27.9,0,0,0,0
306,357.11,24.0,39.3833,0,0,0,0
307,357.11,24.0,39.3833,0,0,0,0
308,357.11,24.0,39.3833,0,0,0,0
309,357.11,24.0,39.3833,0,0,0,0
310,357.11,24.0,39.3833,0,0,0,0
311,357.11,24.0,39.3833,0,0,0,0
312,285.24,37.33,33.4889,0,0,0,0
313,357.11,24.0,39.3833,0,0,0,0
314,357.11,24.0,39.3833,0,0,0,0
315,272.83,37.33,34.75,0,0,0,127
316,354.99,37.33,26.2556,0,0,0,0
317,354.99,37.33,26.2556,0,0,0,262
318,354.99,37.33,26.2556,0,0,0,0
319,254.97,37.33,36.5278,0,0,0,79
320,262.94,32.87,39.0111,0,0,0,12
321,357.11,24.0,39.3833,0,0,0,0
322,357.11,24.0,39.3833,0,0,0,0
323,340.31,37.33,27.6778,0,0,0,0
324,354.51,37.33,26.3056,0,0,0,0
325,357.11,24.0,39.3833,0,0,0,0
326,354.99,37.33,26.2556,0,0,0,0
327,282.13,37.33,33.7111,0,0,0,155
328,357.11,24.0,39.3833,0,0,0,0
329,283.93,37.33,33.6,0,0,0,166
330,357.11,24.0,39.3833,0,0,0,0
331,357.11,24.0,39.3833,0,0,0,0
332,357.11,24.0,39.3833,0,0,0,0
333,337.84,37.33,27.9333,0,0,0,0
334,357.11,24.0,39.3833,0,0,0,0
335,353.54,37.33,26.2778,0,0,0,3
336,271.31,37.33,34.9333,0,0,0,171
337,357.11,24.0,39.3833,0,0,0,0
338,357.11,24.0,39.3833,0,0,0,0
339,357.11,24.0,39.3833,0,0,0,0
340,357.11,24.0,39.3833,0,0,0,0
341,357.11,24.0,39.3833,0,0,0,0
342,247.5,37.33,37.3778,0,0,0,56
343,357.11,24.0,39.3833,0,0,0,0
344,357.11,24.0,39.3833,0,0,0,0
345,357.11,24.0,39.3833,0,0,0,0
346,357.11,24.0,39.3833,0,0,0,0
347,357.11,24.0,39.3833,0,0,0,0
348,235.58,37.33,38.6389,0,0,0,0
349,357.11,24.0,39.3833,0,0,0,0
350,309.96,37.33,30.9,0,0,0,421
351,357.11,24.0,39.3833,0,0,0,0
352,189.95,50.67,36.1889,0,0,0,90
353,354.51,37.33,26.3056,0,0,0,0
354,357.11,24.0,39.3833,0,0,0,0
355,209.76,50.67,33.3,0,0,0,28
356,357.11,24.0,39.3833,0,0,0,0
357,322.5,37.33,29.6,0,0,0,0
358,357.11,24.0,39.3833,0,0,0,0
359,357.11,24.0,39.3833,0,0,0,0
360,357.11,24.0,39.3833,0,0,0,0
361,309.88,37.33,30.9333,0,0,0,1
362,309.49,50.67,19.3389,0,0,0,0
363,357.11,24.0,39.3833,0,0,0,0
364,357.11,24.0,39.3833,0,0,0,0
365,354.99,37.33,26.2556,0,0,0,0
366,303.45,37.33,31.6,0,0,0,3
367,354.99,37.33,26.2556,0,0,0,0
368,270.34,37.33,34.9333,0,0,0,0
369,354.99,37.33,26.2556,0,0,0,0
370,354.99,37.33,26.2556,0,0,0,0
371,354.99,37.33,26.2556,0,0,0,405
372,354.99,37.33,26.2556,0,0,0,0
373,354.99,37.33,26.2556,0,0,0,289
374,354.99,37.33,26.2556,0,0,0,0
375,354.99,37.33,26.2556,0,0,0,0
376,354.99,37.33,26.2556,0,0,0,0
377,354.99,37.33,26.2556,0,0,0,0
378,354.99,37.33,26.2556,0,0,0,116
379,300.02,50.67,20.6222,0,0,0,154
380,357.11,24.0,39.3833,0,0,0,0
381,275.91,37.33,34.4556,0,0,0,0
382,346.6,50.67,14.0667,0,0,0,478
383,354.99,37.33,26.2556,0,0,0,0
384,354.99,37.33,26.2556,0,0,0,165
385,300.0,37.33,31.9333,0,0,0,0
386,354.99,37.33,26.2556,0,0,0,0
387,354.99,37.33,26.2556,0,0,0,0
388,354.99,37.33,26.2556,0,0,0,0
389,354.99,37.33,26.2556,0,0,0,0
390,332.66,50.67,16.0278,0,0,0,278
391,354.99,37.33,26.2556,0,0,0,0
392,354.99,37.33,26.2556,0,0,0,0
393,354.99,37.33,26.2556,0,0,0,0
394,309.49,50.67,19.2889,0,0,0,190
395,329.66,50.67,16.55,0,0,0,264
396,354.99,37.33,26.2556,0,0,0,0
397,320.29,50.67,17.8444,0,0,0,231
398,354.99,37.33,26.2556,0,0,0,0
399,354.99,37.33,26.2556,0,0,0,0
400,354.99,37.33,26.2556,0,0,0,142
401,354.99,37.33,26.2556,0,0,0,0
402,354.99,37.33,26.2556,0,0,0,0
403,354.99,37.33,26.2556,0,0,0,0
404,335.8,50.67,15.6611,0,0,0,288
405,354.99,37.33,26.2556,0,0,0,0
406,354.99,37.33,26.2556,0,0,0,0
407,354.99,37.33,26.2556,0,0,0,0
408,354.99,37.33,26.2556,0,0,0,228
409,330.83,50.67,16.3611,0,0,0,523
410,262.95,64.0,15.8778,0,0,0,284
411,308.98,50.67,19.3611,0,0,0,188
412,350.47,50.67,13.6222,0,0,0,395
413,354.99,37.33,26.2556,0,0,0,0
414,272.39,50.67,24.5111,0,0,0,361
415,354.99,37.33,26.2556,0,0,0,217
416,354.99,37.33,26.2556,0,0,0,0
417,354.99,37.33,26.2556,0,0,0,0
418,323.96,50.67,17.3278,0,0,0,424
419,323.19,50.67,17.3611,0,0,0,242
420,349.78,50.67,13.6944,0,0,0,0
421,354.99,37.33,26.2556,0,0,0,0
422,354.99,37.33,26.2556,0,0,0,0
423,354.99,37.33,26.2556,0,0,0,0
424,354.99,37.33,26.2556,0,0,0,0
425,354.99,37.33,26.2556,0,0,0,0
426,354.99,37.33,26.2556,0,0,0,320
427,354.99,37.33,26.2556,0,0,0,0
428,354.99,37.33,26.2556,0,0,0,310
429,319.69,39.47,26.2556,0,0,0,317
430,354.99,37.33,26.2556,0,0,0,0
431,354.99,37.33,26.2556,0,0,0,254
432,354.99,37.33,26.2556,0,0,0,0
433,354.99,37.33,26.2556,0,0,0,0
434,325.56,39.47,26.2556,0,0,0,241
435,354.99,37.33,26.2556,0,0,0,0
436,354.99,37.33,26.2556,0,0,0,0
437,345.81,50.67,14.1778,0,0,0,0
438,354.99,37.33,26.2556,0,0,0,0
439,354.99,37.33,26.2556,0,0,0,0
440,354.99,37.33,26.2556,0,0,0,0
441,352.05,39.47,26.2556,0,0,0,0
442,343.99,39.47,26.2556,0,0,0,235
443,351.59,50.67,13.4389,0,0,0,348
444,354.99,37.33,26.2556,0,0,0,0
445,339.75,50.67,15.1056,0,0,0,303
446,354.99,37.33,26.2556,0,0,0,0
447,354.99,37.33,26.2556,0,0,0,0
448,354.99,37.33,26.2556,0,0,0,238
449,354.99,37.33,26.2556,0,0,0,142
450,354.99,37.33,26.2556,0,0,0,0
451,354.99,37.33,26.2556,0,0,0,0
452,354.99,37.33,26.2556,0,0,0,28
453,354.99,37.33,26.2556,0,0,0,0
454,354.99,37.33,26.2556,0,0,0,21
455,354.99,37.33,26.2556,0,0,0,0
456,354.99,37.33,26.2556,0,0,0,0
457,354.99,37.33,26.2556,0,0,0,0
458,354.99,37.33,26.2556,0,0,0,0
459,354.99,37.33,26.2556,0,0,0,0
460,291.06,50.67,21.8833,0,0,0,120
461,307.4,50.67,19.5833,0,0,0,0
462,354.99,37.33,26.2556,0,0,0,0
463,354.99,37.33,26.2556,0,0,0,0
464,336.13,60.0,3.0278,0,0,0,655
465,354.99,37.33,26.2556,0,0,0,96
466,354.99,37.33,26.2556,0,0,0,0
467,354.99,37.33,26.2556,0,0,0,0
468,354.99,37.33,26.2556,0,0,0,0
469,349.42,48.53,13.7722,0,0,0,341
470,354.99,37.33,26.2556,0,0,0,0
471,354.99,37.33,26.2556,0,0,0,0
472,354.99,37.33,26.2556,0,0,0,0
473,354.99,37.33,26.2556,0,0,0,0
474,301.01,50.67,20.5833,0,0,0,155
475,354.99,37.33,26.2556,0,0,0,0
476,354.99,37.33,26.2556,0,0,0,0
477,354.99,37.33,26.2556,0,0,0,0
478,354.99,37.33,26.2556,0,0,0,1
479,354.99,37.33,26.2556,0,0,0,0
480,354.99,37.33,26.2556,0,0,0,0
481,354.99,37.33,26.2556,0,0,0,41
482,354.99,37.33,26.2556,0,0,0,0
483,354.99,37.33,26.2556,0,0,0,0
484,354.99,37.33,26.2556,0,0,0,0
485,343.18,50.67,14.6222,0,0,0,316
486,317.11,50.67,18.2167,0,0,0,259
487,282.67,50.67,23.1389,0,0,0,86
488,354.99,37.33,26.2556,0,0,0,0
489,354.99,37.33,26.2556,0,0,0,0
490,331.88,50.67,16.1389,0,0,0,275
491,354.99,37.33,26.2556,0,0,0,0
492,316.09,50.67,18.3611,0,0,0,215
493,354.99,37.33,26.2556,0,0,0,0
494,266.17,50.4,25.5833,0,0,0,20
495,354.99,37.33,26.2556,0,0,0,0
496,347.56,38.13,26.2556,0,0,0,0
497,354.99,37.33,26.2556,0,0,0,0
498,354.99,37.33,26.2556,0,0,0,0
499,354.99,37.33,26.2556,0,0,0,0
