Episode,Avg_Waiting_Time,Avg_Queue_Length,Throughput,Total_Violations,Phase_Violations,Duration_Violations,Env_Violations
121,352.69,50.67,13.1333,0,0,0,357
122,355.95,32.8,26.2556,0,0,0,1
123,256.6,65.13,13.8389,0,0,0,1017
124,353.61,37.33,26.2556,0,0,0,0
125,316.54,64.0,6.2833,0,0,0,543
126,346.65,50.67,13.9167,0,0,0,1
127,288.83,64.0,11.2111,0,0,0,82
128,348.39,64.0,0.6222,0,0,0,28
129,348.64,64.0,0.5778,0,0,0,2
130,270.09,31.93,39.0833,0,0,0,10
131,346.37,50.67,13.9556,0,0,0,3
132,340.89,64.0,1.9556,0,0,0,371
133,321.32,64.0,5.4333,0,0,0,0
134,342.42,50.67,14.5111,0,0,0,2
135,340.85,50.67,14.7333,0,0,0,116
136,313.99,46.13,18.3278,0,0,0,61
137,345.31,50.67,14.1056,0,0,0,2
138,342.15,50.67,14.55,0,0,0,259
139,329.52,50.67,16.3278,0,0,0,2
140,310.57,50.67,18.9944,0,0,0,198
141,355.91,33.07,26.2556,0,0,0,357
142,311.46,64.0,7.2111,0,0,0,287
143,266.86,47.4,27.7111,0,0,0,262
144,353.61,37.33,26.2556,0,0,0,0
145,334.81,50.67,15.5833,0,0,0,178
146,333.23,50.67,15.8056,0,0,0,0
147,299.6,47.07,21.6722,0,0,0,697
148,277.09,64.0,13.3222,0,0,0,289
149,351.64,50.67,13.2889,0,0,0,0
150,284.87,64.0,11.8389,0,0,0,95
151,323.2,50.67,17.2167,0,0,0,0
152,353.61,37.33,26.2556,0,0,0,0
153,351.9,50.67,13.15,0,0,0,529
154,351.9,50.67,13.15,0,0,0,598
155,284.82,50.67,22.6944,0,0,0,350
156,353.61,37.33,26.2556,0,0,0,0
157,356.63,31.07,26.2556,0,0,0,0
158,356.63,31.07,26.2556,0,0,0,0
159,353.61,37.33,26.2556,0,0,0,164
160,315.84,64.0,6.4333,0,0,0,153
161,295.85,50.67,21.0667,0,0,0,2
162,306.29,37.33,31.3056,0,0,0,346
163,277.94,30.93,39.2333,0,0,0,6
164,351.85,50.67,13.1667,0,0,0,866
165,353.61,37.33,26.2556,0,0,0,0
166,353.61,37.33,26.2556,0,0,0,357
167,326.91,50.67,16.6944,0,0,0,2
168,320.83,50.67,17.55,0,0,0,83
169,353.61,37.33,26.2556,0,0,0,0
170,325.59,50.67,16.9556,0,0,0,4
171,354.53,35.67,26.2556,0,0,0,0
172,340.05,50.67,14.8472,0,0,0,0
173,353.61,37.33,26.2556,0,0,0,0
174,326.36,50.67,16.7722,0,0,0,81
175,277.58,64.0,13.2111,0,0,0,38
176,330.58,50.67,16.1778,0,0,0,0
177,329.0,50.67,16.4,0,0,0,0
178,327.42,50.67,16.6222,0,0,0,0
179,353.61,37.33,26.2556,0,0,0,0
180,351.8,50.67,13.1861,0,0,0,355
181,281.87,64.0,12.4417,0,0,0,377
182,351.85,50.67,13.1667,0,0,0,356
183,351.85,50.67,13.1667,0,0,0,244
184,353.61,37.33,26.2556,0,0,0,0
185,353.61,37.33,26.2556,0,0,0,0
186,330.68,64.0,3.6667,0,0,0,0
187,352.1,50.67,13.25,0,0,0,353
188,312.7,50.67,18.6944,0,0,0,2
189,353.61,37.33,26.2556,0,0,0,0
190,353.61,37.33,26.2556,0,0,0,0
191,353.61,37.33,26.2556,0,0,0,0
192,353.61,37.33,26.2556,0,0,0,309
193,353.61,37.33,26.2556,0,0,0,0
194,353.61,37.33,26.2556,0,0,0,269
195,308.91,50.67,19.3278,0,0,0,189
196,353.61,37.33,26.2556,0,0,0,0
197,353.61,37.33,26.2556,0,0,0,0
198,320.04,50.67,17.6611,0,0,0,0
199,354.64,37.33,26.2556,0,0,0,80
200,331.9,50.67,16.0667,0,0,0,301
201,354.64,37.33,26.2556,0,0,0,5
202,311.69,49.4,19.4722,0,0,0,375
203,357.11,24.0,39.3833,0,0,0,0
204,357.11,24.0,39.3833,0,0,0,0
205,352.69,50.67,13.1333,0,0,0,21
206,290.07,64.0,11.0556,0,0,0,145
207,353.61,37.33,26.2556,0,0,0,0
208,353.61,37.33,26.2556,0,0,0,0
209,353.61,37.33,26.2556,0,0,0,354
210,352.69,50.67,13.1333,0,0,0,289
211,352.69,50.67,13.1333,0,0,0,568
212,353.61,37.33,26.2556,0,0,0,0
213,353.61,37.33,26.2556,0,0,0,0
214,270.94,37.33,34.9722,0,0,0,121
215,350.7,64.0,0.2778,0,0,0,594
216,215.17,50.67,32.6389,0,0,0,186
217,353.61,37.33,26.2556,0,0,0,0
218,353.61,37.33,26.2556,0,0,0,0
219,353.61,37.33,26.2556,0,0,0,59
220,353.61,37.33,26.2556,0,0,0,0
221,304.68,47.53,21.5111,0,0,0,200
222,353.61,37.33,26.2556,0,0,0,0
223,353.61,37.33,26.2556,0,0,0,341
224,353.61,37.33,26.2556,0,0,0,0
225,357.11,24.0,39.3833,0,0,0,0
226,353.61,37.33,26.2556,0,0,0,203
227,325.77,50.67,16.9556,0,0,0,295
228,353.61,37.33,26.2556,0,0,0,0
229,316.04,37.33,30.1944,0,0,0,0
230,301.39,37.33,31.7889,0,0,0,0
231,353.61,37.33,26.2556,0,0,0,0
232,353.61,37.33,26.2556,0,0,0,0
233,353.61,37.33,26.2556,0,0,0,0
234,267.96,50.67,25.0667,0,0,0,34
235,353.61,37.33,26.2556,0,0,0,0
236,299.79,50.67,20.5111,0,0,0,157
237,353.61,37.33,26.2556,0,0,0,0
238,340.08,50.67,14.9167,0,0,0,299
239,353.61,37.33,26.2556,0,0,0,0
240,353.61,37.33,26.2556,0,0,0,0
241,353.61,37.33,26.2556,0,0,0,0
242,353.61,37.33,26.2556,0,0,0,0
243,353.61,37.33,26.2556,0,0,0,0
244,353.61,37.33,26.2556,0,0,0,0
245,353.61,37.33,26.2556,0,0,0,340
246,353.61,37.33,26.2556,0,0,0,0
247,357.11,24.0,39.3833,0,0,0,0
248,357.11,24.0,39.3833,0,0,0,0
249,286.76,37.33,33.3056,0,0,0,166
250,353.61,37.33,26.2556,0,0,0,0
251,357.11,24.0,39.3833,0,0,0,0
252,254.97,37.33,36.5278,0,0,0,48
253,353.61,37.33,26.2556,0,0,0,0
254,264.78,50.67,25.4389,0,0,0,46
255,353.61,37.33,26.2556,0,0,0,72
256,353.61,37.33,26.2556,0,0,0,0
257,289.43,64.0,11.0278,0,0,0,415
258,271.65,50.67,24.4722,0,0,0,50
259,353.61,37.33,26.2556,0,0,0,0
260,353.61,37.33,26.2556,0,0,0,0
261,353.61,37.33,26.2556,0,0,0,0
262,353.61,37.33,26.2556,0,0,0,245
263,357.11,24.0,39.3833,0,0,0,0
264,357.11,24.0,39.3833,0,0,0,0
265,353.61,37.33,26.2556,0,0,0,431
266,353.61,37.33,26.2556,0,0,0,101
267,357.11,24.0,39.3833,0,0,0,0
268,353.61,37.33,26.2556,0,0,0,0
269,344.26,50.67,14.3278,0,0,0,324
270,353.61,37.33,26.2556,0,0,0,0
271,357.11,24.0,39.3833,0,0,0,0
272,357.11,24.0,39.3833,0,0,0,0
273,287.97,50.67,22.25,0,0,0,110
274,330.8,52.53,14.4222,0,0,0,303
275,353.61,37.33,26.2556,0,0,0,0
276,353.61,37.33,26.2556,0,0,0,0
277,276.31,50.67,23.9167,0,0,0,65
278,353.61,37.33,26.2556,0,0,0,0
279,353.61,37.33,26.2556,0,0,0,0
280,353.61,37.33,26.2556,0,0,0,0
281,299.03,50.67,20.6944,0,0,0,152
282,353.61,37.33,26.2556,0,0,0,0
283,353.61,37.33,26.2556,0,0,0,132
284,353.61,37.33,26.2556,0,0,0,26
285,341.28,50.67,14.7722,0,0,0,51
286,353.61,37.33,26.2556,0,0,0,0
287,353.61,37.33,26.2556,0,0,0,0
288,353.61,37.33,26.2556,0,0,0,0
289,285.31,50.67,22.55,0,0,0,0
290,353.61,37.33,26.2556,0,0,0,0
291,353.61,37.33,26.2556,0,0,0,0
292,287.68,50.67,22.2167,0,0,0,111
293,353.61,37.33,26.2556,0,0,0,0
294,279.27,50.67,23.4,0,0,0,79
295,352.61,50.67,13.15,0,0,0,8
296,353.61,37.33,26.2556,0,0,0,0
297,353.61,37.33,26.2556,0,0,0,0
298,263.62,64.0,15.7667,0,0,0,287
299,353.61,37.33,26.2556,0,0,0,0
300,353.61,37.33,26.2556,0,0,0,0
301,353.61,37.33,26.2556,0,0,0,0
302,353.61,37.33,26.2556,0,0,0,0
303,353.61,37.33,26.2556,0,0,0,0
304,353.61,37.33,26.2556,0,0,0,35
305,333.48,50.67,15.8444,0,0,0,614
306,293.48,50.67,21.4,0,0,0,131
307,353.61,37.33,26.2556,0,0,0,1
308,353.61,37.33,26.2556,0,0,0,0
309,353.61,37.33,26.2556,0,0,0,0
310,353.61,37.33,26.2556,0,0,0,0
311,353.61,37.33,26.2556,0,0,0,0
312,353.61,37.33,26.2556,0,0,0,0
313,353.61,37.33,26.2556,0,0,0,0
314,247.78,64.0,18.5833,0,0,0,211
315,353.61,37.33,26.2556,0,0,0,271
316,353.61,37.33,26.2556,0,0,0,0
317,353.61,37.33,26.2556,0,0,0,0
318,353.61,37.33,26.2556,0,0,0,0
319,344.0,50.67,14.2889,0,0,0,0
320,292.1,50.67,21.6944,0,0,0,125
321,343.21,50.67,14.4,0,0,0,68
322,271.11,50.67,24.6222,0,0,0,46
323,256.65,56.67,22.3222,0,0,0,214
324,283.49,50.67,22.8056,0,0,0,1
325,353.61,37.33,26.2556,0,0,0,0
326,353.61,37.33,26.2556,0,0,0,0
327,353.61,37.33,26.2556,0,0,0,0
328,353.61,37.33,26.2556,0,0,0,0
329,320.06,50.67,17.7333,0,0,0,232
330,353.61,37.33,26.2556,0,0,0,0
331,353.61,37.33,26.2556,0,0,0,0
332,293.48,50.67,21.4,0,0,0,1
333,353.61,37.33,26.2556,0,0,0,0
334,353.61,37.33,26.2556,0,0,0,0
335,353.61,37.33,26.2556,0,0,0,0
336,326.66,50.67,16.8056,0,0,0,257
337,353.61,37.33,26.2556,0,0,0,0
338,353.61,37.33,26.2556,0,0,0,0
339,353.61,37.33,26.2556,0,0,0,0
340,353.61,37.33,26.2556,0,0,0,0
341,296.66,50.67,21.0278,0,0,0,161
342,353.61,37.33,26.2556,0,0,0,0
343,262.89,50.67,25.8056,0,0,0,14
344,353.61,37.33,26.2556,0,0,0,0
345,289.89,64.0,11.0222,0,0,0,176
346,353.61,37.33,26.2556,0,0,0,125
347,353.61,37.33,26.2556,0,0,0,0
348,284.2,50.67,22.8056,0,0,0,48
349,353.61,37.33,26.2556,0,0,0,0
350,353.61,37.33,26.2556,0,0,0,0
351,353.61,37.33,26.2556,0,0,0,0
352,292.71,50.67,21.5833,0,0,0,128
353,353.61,37.33,26.2556,0,0,0,0
354,303.23,50.67,20.0278,0,0,0,0
355,353.61,37.33,26.2556,0,0,0,0
356,353.61,37.33,26.2556,0,0,0,0
357,270.34,37.33,34.9333,0,0,0,122
358,353.61,37.33,26.2556,0,0,0,0
359,347.44,50.67,13.8056,0,0,0,718
360,330.84,50.67,16.2167,0,0,0,1
361,282.37,64.0,12.4333,0,0,0,377
362,353.61,37.33,26.2556,0,0,0,0
363,262.61,50.67,25.8444,0,0,0,11
364,291.13,50.67,21.8056,0,0,0,122
365,307.71,50.67,19.4722,0,0,0,0
366,353.61,37.33,26.2556,0,0,0,1
367,353.61,37.33,26.2556,0,0,0,0
368,249.96,37.33,37.1222,0,0,0,63
369,353.61,37.33,26.2556,0,0,0,1
370,243.56,37.33,37.7111,0,0,0,47
371,353.61,37.33,26.2556,0,0,0,200
372,353.61,37.33,26.2556,0,0,0,0
373,353.61,37.33,26.2556,0,0,0,0
374,316.89,50.67,18.1056,0,0,0,207
375,353.61,37.33,26.2556,0,0,0,265
376,353.61,37.33,26.2556,0,0,0,0
377,313.41,50.67,18.6944,0,0,0,0
378,353.61,37.33,26.2556,0,0,0,0
379,309.27,50.67,19.1778,0,0,0,1
380,353.61,37.33,26.2556,0,0,0,0
381,307.43,50.67,19.5111,0,0,0,184
382,353.61,37.33,26.2556,0,0,0,0
383,290.83,50.67,21.7722,0,0,0,123
384,357.11,24.0,39.3833,0,0,0,0
385,285.56,37.33,33.4556,0,0,0,162
386,353.61,37.33,26.2556,0,0,0,0
387,311.36,50.67,18.8833,0,0,0,203
388,321.64,50.67,17.5111,0,0,0,0
389,357.11,24.0,39.3833,0,0,0,0
390,357.11,24.0,39.3833,0,0,0,0
391,323.5,50.67,17.25,0,0,0,75
392,277.71,50.67,23.6944,0,0,0,71
393,291.37,50.67,21.7722,0,0,0,123
394,338.22,50.67,15.1778,0,0,0,1
395,323.76,50.67,17.1389,0,0,0,0
396,353.61,37.33,26.2556,0,0,0,0
397,353.61,37.33,26.2556,0,0,0,0
398,353.61,37.33,26.2556,0,0,0,0
399,353.61,37.33,26.2556,0,0,0,0
400,357.11,24.0,39.3833,0,0,0,0
401,349.63,37.33,26.7111,0,0,0,1
402,353.41,37.33,26.3139,0,0,0,0
403,351.62,50.67,13.2167,0,0,0,0
404,351.8,50.67,13.1861,0,0,0,0
405,351.8,50.67,13.1861,0,0,0,0
406,353.61,37.33,26.2556,0,0,0,144
407,357.11,24.0,39.3833,0,0,0,0
408,353.61,37.33,26.2556,0,0,0,0
409,353.61,37.33,26.2556,0,0,0,0
410,353.61,37.33,26.2556,0,0,0,0
411,353.61,37.33,26.2556,0,0,0,0
412,316.39,50.67,18.25,0,0,0,16
413,353.61,37.33,26.2556,0,0,0,0
414,353.61,37.33,26.2556,0,0,0,323
415,357.11,24.0,39.3833,0,0,0,0
416,353.61,37.33,26.2556,0,0,0,0
417,353.61,37.33,26.2556,0,0,0,0
418,357.11,24.0,39.3833,0,0,0,0
419,357.11,24.0,39.3833,0,0,0,0
420,323.2,50.67,17.2167,0,0,0,246
421,353.61,37.33,26.2556,0,0,0,0
422,353.61,37.33,26.2556,0,0,0,0
423,353.61,37.33,26.2556,0,0,0,0
424,353.61,37.33,26.2556,0,0,0,0
425,353.61,37.33,26.2556,0,0,0,0
426,353.61,37.33,26.2556,0,0,0,0
427,357.11,24.0,39.3833,0,0,0,0
428,357.11,24.0,39.3833,0,0,0,0
429,300.56,37.33,31.9,0,0,0,204
430,214.13,50.67,32.7111,0,0,0,4
431,353.61,37.33,26.2556,0,0,0,0
432,341.38,50.67,14.7333,0,0,0,313
433,357.11,24.0,39.3833,0,0,0,0
434,357.11,24.0,39.3833,0,0,0,0
435,353.61,37.33,26.2556,0,0,0,0
436,357.11,24.0,39.3833,0,0,0,0
437,262.94,32.87,39.0111,0,0,0,12
438,357.11,24.0,39.3833,0,0,0,0
439,353.61,37.33,26.2556,0,0,0,0
440,270.84,50.67,24.6611,0,0,0,67
441,353.61,37.33,26.2556,0,0,0,0
442,353.61,37.33,26.2556,0,0,0,0
443,353.61,37.33,26.2556,0,0,0,0
444,342.45,37.33,27.4556,0,0,0,324
445,357.11,24.0,39.3833,0,0,0,0
446,284.82,50.67,22.6944,0,0,0,128
447,357.11,24.0,39.3833,0,0,0,0
448,339.73,59.73,2.1333,0,0,0,658
449,353.61,37.33,26.2556,0,0,0,117
450,334.79,50.67,15.6611,0,0,0,288
451,312.86,50.67,18.7722,0,0,0,1
452,306.51,50.67,19.7833,0,0,0,533
453,357.11,24.0,39.3833,0,0,0,0
454,304.0,50.67,19.9944,0,0,0,215
455,353.61,37.33,26.2556,0,0,0,0
456,357.11,24.0,39.3833,0,0,0,0
457,357.11,24.0,39.3833,0,0,0,0
458,357.11,24.0,39.3833,0,0,0,0
459,353.61,37.33,26.2556,0,0,0,0
460,357.11,24.0,39.3833,0,0,0,0
461,357.11,24.0,39.3833,0,0,0,0
462,357.11,24.0,39.3833,0,0,0,0
463,339.31,34.67,28.2333,0,0,0,600
464,282.65,50.67,23.1167,0,0,0,208
465,350.69,50.67,13.3861,0,0,0,355
466,353.61,37.33,26.2556,0,0,0,0
467,353.61,37.33,26.2556,0,0,0,0
468,353.61,37.33,26.2556,0,0,0,0
469,351.23,50.53,13.3611,0,0,0,473
470,353.61,37.33,26.2556,0,0,0,0
471,357.11,24.0,39.3833,0,0,0,0
472,304.45,64.0,8.4333,0,0,0,170
473,353.61,37.33,26.2556,0,0,0,0
474,331.6,50.67,16.0778,0,0,0,625
475,286.74,37.33,33.2333,0,0,0,5
476,313.2,37.33,30.4889,0,0,0,3
477,357.11,24.0,39.3833,0,0,0,0
478,233.17,50.67,30.0056,0,0,0,206
479,353.41,37.33,26.3139,0,0,0,355
480,357.11,24.0,39.3833,0,0,0,0
481,295.68,37.33,32.3056,0,0,0,4
482,342.32,50.67,14.7444,0,0,0,316
483,357.11,24.0,39.3833,0,0,0,0
484,357.11,24.0,39.3833,0,0,0,0
485,242.01,37.33,37.9722,0,0,0,40
486,298.2,37.33,32.0444,0,0,0,2
487,357.11,24.0,39.3833,0,0,0,0
488,357.11,24.0,39.3833,0,0,0,0
489,357.11,24.0,39.3833,0,0,0,0
490,357.11,24.0,39.3833,0,0,0,0
491,357.11,24.0,39.3833,0,0,0,0
492,328.17,37.33,29.0111,0,0,0,98
493,357.11,24.0,39.3833,0,0,0,0
494,302.81,37.33,31.5667,0,0,0,0
495,357.11,24.0,39.3833,0,0,0,0
496,353.61,37.33,26.2556,0,0,0,0
497,235.31,37.33,38.5667,0,0,0,24
498,277.98,64.0,13.1389,0,0,0,85
499,357.11,24.0,39.3833,0,0,0,0
