Episode,Avg_Waiting_Time,Avg_Queue_Length,Throughput,Total_Violations,Phase_Violations,Duration_Violations,Actual_Violations
58,303.23,70.6,2.2611,495,495,0,0
59,179.64,70.33,1.9315,250,250,0,0
60,288.75,72.93,0.6889,735,735,0,0
61,319.64,73.13,0.6889,415,415,0,0
62,274.78,76.53,1.7889,300,300,0,0
63,261.94,80.53,1.8972,510,510,0,0
64,294.88,74.87,2.2972,520,520,0,0
65,200.73,65.8,2.0363,506,506,0,0
66,288.56,68.93,2.0556,690,690,0,0
67,258.21,68.93,5.9278,245,245,0,0
68,288.64,78.8,1.3833,190,190,0,0
69,318.48,69.8,1.6806,105,105,0,0
70,252.26,76.53,2.3528,745,745,0,0
71,216.31,68.13,0.8306,524,524,0,0
72,213.41,78.6,3.3333,675,675,0,0
73,327.03,70.4,0.4889,760,760,0,0
74,269.42,80.13,1.8056,880,880,0,0
75,289.42,73.33,0.7333,715,715,0,0
76,269.31,79.6,2.0028,470,470,0,0
77,170.23,72.13,8.7298,196,196,0,0
78,305.37,70.67,3.2528,350,350,0,0
79,274.05,79.93,1.2583,800,800,0,0
80,317.57,72.53,2.0611,30,30,0,0
81,272.59,78.67,1.0139,770,770,0,0
82,269.71,72.53,2.4194,470,470,0,0
83,161.78,79.53,6.2097,103,103,0,0
84,303.44,72.33,0.6778,885,885,0,0
85,255.88,72.53,2.7833,400,400,0,0
86,245.49,81.07,4.5722,335,335,0,0
87,275.37,77.87,0.5694,275,275,0,0
88,301.89,71.2,0.8611,430,430,0,0
89,162.21,74.53,1.2823,256,256,0,0
90,283.65,70.4,1.8167,345,345,0,0
91,261.49,78.13,0.8583,840,840,0,0
92,307.34,72.13,2.0972,355,355,0,0
93,304.28,74.6,0.6833,600,600,0,0
94,215.51,66.87,3.1222,105,105,0,0
95,202.24,69.33,1.5726,313,313,0,0
96,259.83,78.27,1.2722,555,555,0,0
97,296.16,76.0,2.0556,470,470,0,0
98,306.59,75.33,0.9222,1340,1340,0,0
99,270.29,71.73,0.8333,170,170,0,0
100,293.75,71.6,3.9333,615,615,0,0
101,182.11,72.6,6.2419,559,559,0,0
102,208.41,71.0,2.5528,910,910,0,0
103,254.87,74.0,2.4861,390,390,0,0
104,276.17,67.87,3.6389,25,25,0,0
105,249.5,77.87,1.4222,260,260,0,0
106,302.55,72.6,0.8111,1805,1805,0,0
107,177.94,68.87,6.7258,173,173,0,0
108,306.24,71.0,2.6944,455,455,0,0
109,236.37,75.07,3.0139,705,705,0,0
110,255.35,73.67,4.275,330,330,0,0
111,300.01,74.67,2.85,1400,1400,0,0
112,277.0,72.07,1.9972,250,250,0,0
113,189.58,76.73,2.7258,263,263,0,0
114,312.71,72.4,0.5528,540,540,0,0
115,297.93,70.07,1.7194,505,505,0,0
116,272.39,57.07,8.6361,440,440,0,0
117,265.39,68.87,1.6639,315,315,0,0
118,276.93,71.07,1.1583,835,835,0,0
119,212.43,66.4,2.0323,258,258,0,0
120,287.86,68.87,1.8722,585,585,0,0
121,304.4,67.53,2.3,590,590,0,0
122,305.92,66.33,3.8639,350,350,0,0
123,282.36,70.53,1.9111,365,365,0,0
124,322.46,71.6,1.325,535,535,0,0
125,207.68,73.13,1.4919,581,581,0,0
126,311.14,72.53,1.6222,355,355,0,0
127,327.75,64.6,2.3472,865,865,0,0
128,272.36,71.07,2.8139,370,370,0,0
129,265.59,57.93,9.575,620,620,0,0
130,334.38,65.33,0.9,605,605,0,0
131,181.91,72.4,4.7056,299,299,0,0
132,265.93,76.8,4.25,255,255,0,0
133,230.56,65.73,3.4056,1020,1020,0,0
134,283.17,68.87,1.8861,875,875,0,0
135,299.97,68.2,1.1194,755,755,0,0
136,298.1,70.0,2.6778,45,45,0,0
137,153.07,73.27,10.1371,491,491,0,0
138,297.3,61.8,6.7472,840,840,0,0
139,264.13,65.6,9.6361,440,440,0,0
140,323.17,76.67,0.75,15,15,0,0
141,287.0,70.27,2.6028,750,750,0,0
142,239.81,76.73,2.5111,345,345,0,0
143,200.88,65.47,4.25,133,133,0,0
144,256.95,68.87,2.625,310,310,0,0
145,237.64,68.4,3.6333,225,225,0,0
146,266.23,68.53,2.8194,1315,1315,0,0
147,299.85,68.0,1.1056,1100,1100,0,0
148,321.62,67.73,0.7556,450,450,0,0
149,216.89,72.0,1.4355,444,444,0,0
150,239.75,61.33,5.7639,575,575,0,0
151,260.77,70.87,5.5472,390,390,0,0
152,288.09,70.53,1.0833,890,890,0,0
153,313.07,80.87,2.4417,70,70,0,0
154,192.49,71.0,7.8583,375,375,0,0
155,220.38,71.0,0.7903,416,416,0,0
156,258.49,72.53,6.6806,75,75,0,0
157,304.02,76.8,1.05,85,85,0,0
158,234.29,70.4,3.025,245,245,0,0
159,269.23,58.27,11.4194,370,370,0,0
160,303.38,72.33,2.9167,330,330,0,0
161,197.26,69.53,2.75,700,700,0,0
162,316.73,66.13,2.3056,325,325,0,0
163,309.46,71.73,0.5278,215,215,0,0
164,312.49,68.07,1.3472,705,705,0,0
165,277.38,71.73,2.05,365,365,0,0
166,208.88,71.6,4.0139,565,565,0,0
167,134.23,76.4,4.0161,191,191,0,0
168,268.32,55.73,8.2306,815,815,0,0
169,255.47,71.33,8.0278,870,870,0,0
170,304.31,71.0,2.3556,470,470,0,0
171,258.26,66.93,3.0306,525,525,0,0
172,328.07,69.47,0.6222,755,755,0,0
173,190.73,70.2,1.3871,255,255,0,0
174,330.71,66.73,0.6722,805,805,0,0
175,311.32,66.13,3.4833,400,400,0,0
176,303.19,74.67,1.9167,605,605,0,0
177,294.44,65.93,4.3028,175,175,0,0
178,300.51,67.47,1.2694,450,450,0,0
179,153.27,66.73,4.3468,258,258,0,0
180,310.06,68.93,2.9556,35,35,0,0
181,287.43,68.87,1.575,255,255,0,0
182,285.72,59.07,6.65,555,555,0,0
183,275.63,71.07,1.9556,445,445,0,0
184,301.42,66.13,1.1083,410,410,0,0
185,190.76,71.67,0.9677,326,326,0,0
186,242.95,75.67,2.6611,930,930,0,0
187,297.43,70.53,0.7833,310,310,0,0
188,268.51,66.73,1.9444,405,405,0,0
189,318.28,72.53,0.6,435,435,0,0
190,285.79,72.67,1.5056,455,455,0,0
191,140.68,64.2,8.6048,210,210,0,0
192,273.86,72.53,2.825,565,565,0,0
193,278.05,71.2,1.9306,805,805,0,0
194,324.15,66.47,1.5833,375,375,0,0
195,291.08,73.27,1.2361,380,380,0,0
196,290.7,70.47,2.4694,1040,1040,0,0
197,193.47,76.8,2.2419,95,95,0,0
198,335.81,66.0,1.4333,760,760,0,0
199,254.22,66.73,2.1806,415,415,0,0
200,314.97,68.27,2.1167,245,245,0,0
201,294.43,71.33,5.3667,155,155,0,0
202,252.1,64.4,1.7,420,420,0,0
203,156.02,77.0,5.9919,226,226,0,0
204,278.6,75.8,1.5306,1025,1025,0,0
205,300.69,63.67,1.5694,245,245,0,0
206,280.35,66.73,4.7222,520,520,0,0
207,176.97,73.53,8.3278,505,505,0,0
208,270.85,70.0,2.8083,350,350,0,0
209,222.8,63.6,1.9677,60,60,0,0
210,321.51,70.4,2.8778,685,685,0,0
211,319.79,66.13,1.2667,1015,1015,0,0
212,304.48,66.8,1.1889,245,245,0,0
213,277.47,67.47,6.65,205,205,0,0
214,318.94,68.13,0.6806,415,415,0,0
215,171.36,70.4,3.8911,15,15,0,0
216,262.97,68.67,3.2667,1095,1095,0,0
217,317.46,52.0,13.5944,920,920,0,0
218,240.74,66.13,3.3778,135,135,0,0
219,325.85,66.13,1.4361,1350,1350,0,0
220,324.1,66.73,0.825,1070,1070,0,0
221,193.26,65.87,3.9194,291,291,0,0
222,329.78,57.07,14.5278,255,255,0,0
223,265.37,68.27,3.6944,430,430,0,0
224,289.62,68.27,4.3056,365,365,0,0
225,182.44,69.4,2.6639,305,305,0,0
226,344.49,68.27,0.4667,195,195,0,0
227,170.63,64.47,7.0323,233,233,0,0
228,200.13,67.8,4.8889,605,605,0,0
229,198.25,66.13,6.8417,510,510,0,0
230,314.56,66.13,1.6444,675,675,0,0
231,338.31,66.33,1.9667,115,115,0,0
232,252.79,70.27,3.9472,390,390,0,0
233,179.93,71.8,7.7137,534,534,0,0
234,293.8,69.6,2.3139,140,140,0,0
235,295.98,62.67,4.1722,1040,1040,0,0
236,298.88,66.73,3.9306,530,530,0,0
237,298.41,68.27,1.0139,415,415,0,0
238,238.94,67.93,4.3,495,495,0,0
239,209.02,68.27,4.3669,106,106,0,0
240,310.41,66.13,0.9917,375,375,0,0
241,280.15,66.27,5.4194,70,70,0,0
242,307.6,74.67,2.3222,125,125,0,0
243,334.72,66.53,1.6333,390,390,0,0
244,314.34,67.47,3.2,770,770,0,0
245,182.74,66.13,13.6895,291,291,0,0
246,250.15,76.33,7.2056,485,485,0,0
247,317.74,68.87,1.0083,485,485,0,0
248,311.06,68.0,1.6083,785,785,0,0
249,319.78,66.13,3.0278,85,85,0,0
250,322.14,64.6,4.9278,1370,1370,0,0
251,209.72,70.33,0.6855,10,10,0,0
252,329.85,57.0,13.3611,655,655,0,0
253,291.74,64.0,4.4278,160,160,0,0
254,280.23,68.27,4.5472,35,35,0,0
255,249.84,70.6,5.5444,140,140,0,0
256,293.67,73.33,1.2306,1125,1125,0,0
257,223.8,52.8,14.1774,5,5,0,0
258,238.28,62.0,8.7194,750,750,0,0
259,289.09,66.13,2.6389,180,180,0,0
260,322.15,70.27,1.5472,615,615,0,0
261,288.15,72.53,4.8417,85,85,0,0
262,274.24,66.33,3.425,120,120,0,0
263,235.15,66.13,1.4839,238,238,0,0
264,238.1,61.27,11.1778,590,590,0,0
265,248.56,68.07,7.85,255,255,0,0
266,333.58,68.27,0.5444,440,440,0,0
267,320.65,68.27,1.0611,5,5,0,0
268,290.2,54.53,14.7667,115,115,0,0
269,205.54,57.73,13.371,90,90,0,0
270,277.77,74.67,3.5611,30,30,0,0
271,282.36,67.8,4.0944,1160,1160,0,0
272,277.22,67.27,8.5306,45,45,0,0
273,318.35,68.27,1.7194,40,40,0,0
274,295.8,61.07,14.2139,130,130,0,0
275,200.87,67.13,1.6331,85,85,0,0
276,313.6,74.33,1.1722,580,580,0,0
277,311.15,70.4,1.7667,740,740,0,0
278,295.17,66.73,4.9833,420,420,0,0
279,343.68,64.0,1.6278,420,420,0,0
280,321.33,56.27,10.2722,150,150,0,0
281,195.65,71.73,2.3629,363,363,0,0
282,347.02,66.13,0.4333,15,15,0,0
283,324.23,50.67,13.5333,0,0,0,0
284,308.88,50.73,13.5722,405,405,0,0
285,269.97,68.13,2.8139,440,440,0,0
286,314.39,66.13,4.9944,335,335,0,0
287,163.36,71.47,11.6452,245,245,0,0
288,321.23,64.0,1.05,535,535,0,0
289,304.16,64.0,2.2556,65,65,0,0
290,307.27,68.27,4.9111,140,140,0,0
291,282.43,53.6,12.8278,265,265,0,0
292,325.21,52.8,13.9417,350,350,0,0
293,203.15,54.93,13.5968,55,55,0,0
294,192.52,66.13,12.8361,685,685,0,0
295,266.71,66.87,4.2222,65,65,0,0
296,197.75,66.33,7.6556,340,340,0,0
297,317.21,66.13,3.1333,370,370,0,0
298,334.73,50.67,15.3056,890,890,0,0
299,220.82,50.67,14.8952,30,30,0,0
300,273.68,68.27,2.5611,165,165,0,0
301,259.14,66.13,11.5611,750,750,0,0
302,306.28,50.67,14.3972,125,125,0,0
303,219.09,66.53,16.6583,75,75,0,0
304,230.0,66.8,4.5917,305,305,0,0
305,228.79,65.33,2.5645,694,694,0,0
306,255.59,67.07,3.6333,300,300,0,0
307,280.9,62.93,6.9861,540,540,0,0
308,217.98,65.2,10.15,370,370,0,0
309,231.55,64.93,7.9028,355,355,0,0
310,221.21,53.47,10.5056,110,110,0,0
311,178.13,52.67,11.4435,185,185,0,0
312,310.03,64.0,2.2222,490,490,0,0
313,327.4,68.27,1.6167,175,175,0,0
314,247.59,50.67,20.4972,240,240,0,0
315,263.4,66.13,4.2056,10,10,0,0
316,312.21,72.0,1.8694,460,460,0,0
317,239.79,50.67,13.4032,363,363,0,0
318,211.75,64.0,14.2667,25,25,0,0
319,300.44,66.13,1.9722,395,395,0,0
320,282.54,64.6,11.2667,650,650,0,0
321,243.51,52.8,15.6833,15,15,0,0
322,230.53,74.47,5.6278,290,290,0,0
323,149.22,52.8,18.9153,136,136,0,0
324,228.48,69.4,9.7806,80,80,0,0
325,223.55,54.93,18.3944,30,30,0,0
326,299.98,66.67,2.6889,355,355,0,0
327,257.65,61.6,8.9667,115,115,0,0
328,304.73,48.13,17.0889,280,280,0,0
329,134.29,56.93,18.0605,113,113,0,0
330,241.64,71.13,8.0528,175,175,0,0
331,303.59,66.13,1.9194,125,125,0,0
332,301.39,50.67,20.3639,40,40,0,0
333,230.58,60.13,12.3917,105,105,0,0
334,208.78,59.47,16.3417,55,55,0,0
335,188.7,68.27,11.6855,50,50,0,0
336,271.45,73.13,3.2667,170,170,0,0
337,278.35,66.33,5.4,395,395,0,0
338,257.11,52.8,16.6167,35,35,0,0
339,205.99,69.93,1.8,330,330,0,0
340,272.71,64.0,6.1056,50,50,0,0
341,177.19,50.93,16.9637,38,38,0,0
342,303.91,54.93,15.1778,40,40,0,0
343,257.41,50.67,24.3528,125,125,0,0
344,208.08,64.13,12.0972,550,550,0,0
345,317.91,56.93,13.9472,310,310,0,0
346,301.36,66.0,7.8417,180,180,0,0
347,170.22,48.27,17.6532,68,68,0,0
348,230.37,50.2,9.6861,5,5,0,0
349,215.99,52.8,16.6944,360,360,0,0
350,281.55,59.2,15.1889,370,370,0,0
351,304.94,50.67,20.0056,155,155,0,0
352,244.62,65.8,9.8611,400,400,0,0
353,231.67,52.8,13.2984,233,233,0,0
354,235.21,50.87,23.9833,210,210,0,0
355,319.96,50.67,13.7139,290,290,0,0
356,281.59,50.87,13.4222,450,450,0,0
357,288.94,64.6,2.1611,225,225,0,0
358,318.92,54.73,14.1611,375,375,0,0
359,177.22,50.33,22.6532,143,143,0,0
360,349.1,64.0,0.7111,130,130,0,0
361,293.28,64.0,2.2306,100,100,0,0
362,338.19,50.67,15.25,325,325,0,0
363,315.64,37.33,26.7194,205,205,0,0
364,345.32,50.67,13.4167,165,165,0,0
365,191.57,37.33,26.9556,0,0,0,0
366,273.06,66.13,5.9417,95,95,0,0
367,249.54,65.33,10.2,210,210,0,0
368,263.94,50.67,15.3028,45,45,0,0
369,301.97,64.13,2.7444,570,570,0,0
370,261.74,52.8,22.6611,180,180,0,0
371,166.97,49.93,16.0887,0,0,0,0
372,354.88,37.33,26.2667,185,185,0,0
373,261.18,50.67,16.4444,90,90,0,0
374,336.03,52.8,13.2389,115,115,0,0
375,285.6,37.33,26.3361,105,105,0,0
376,239.93,37.6,26.5583,70,70,0,0
377,203.33,50.67,15.0121,5,5,0,0
378,290.09,66.13,3.175,130,130,0,0
379,299.57,52.67,14.9056,140,140,0,0
380,257.65,60.07,13.7417,35,35,0,0
381,300.36,37.33,26.3556,365,365,0,0
382,266.61,65.07,3.2667,110,110,0,0
383,172.72,49.87,18.7258,28,28,0,0
384,270.13,53.8,14.5889,165,165,0,0
385,251.57,51.27,16.2167,50,50,0,0
386,353.81,37.33,26.3778,225,225,0,0
387,266.54,52.8,15.8194,50,50,0,0
388,287.81,52.93,16.0861,215,215,0,0
389,206.2,52.8,15.7177,303,303,0,0
390,354.99,37.33,26.2556,325,325,0,0
391,233.65,41.27,20.8028,230,230,0,0
392,261.44,50.67,24.6944,80,80,0,0
393,297.26,56.2,13.25,215,215,0,0
394,280.31,50.67,15.6556,15,15,0,0
395,188.0,64.0,6.9274,45,45,0,0
396,271.56,64.0,8.9194,190,190,0,0
397,244.36,53.0,16.3361,15,15,0,0
398,241.63,68.33,10.6972,325,325,0,0
399,294.99,37.33,26.3667,260,260,0,0
400,245.06,39.67,15.5917,345,345,0,0
401,169.16,49.93,17.1129,218,218,0,0
402,274.62,53.47,13.9917,735,735,0,0
403,270.72,52.8,13.6083,210,210,0,0
404,309.58,64.0,2.5111,280,280,0,0
405,302.31,54.13,13.4444,190,190,0,0
406,342.41,51.27,13.7944,45,45,0,0
407,197.87,38.4,19.629,265,265,0,0
408,332.97,44.73,13.5889,60,60,0,0
409,329.26,54.13,10.4889,75,75,0,0
410,243.83,37.33,26.6333,210,210,0,0
411,347.12,50.67,13.4944,175,175,0,0
412,233.11,66.13,7.6194,315,315,0,0
413,187.22,51.27,13.5444,133,133,0,0
414,268.41,64.0,7.8833,365,365,0,0
415,268.63,70.87,3.3444,240,240,0,0
416,254.4,72.53,1.8806,400,400,0,0
417,285.3,50.8,14.8056,130,130,0,0
418,248.47,72.27,1.4806,225,225,0,0
419,166.74,54.07,13.5968,243,243,0,0
420,240.99,72.53,13.1333,155,155,0,0
421,262.99,57.07,13.85,320,320,0,0
422,347.15,64.0,0.6,400,400,0,0
423,231.19,54.93,2.3139,105,105,0,0
424,252.46,57.6,13.6167,210,210,0,0
425,238.35,50.67,13.3226,15,15,0,0
426,269.36,50.67,15.9083,10,10,0,0
427,315.18,52.8,13.8694,105,105,0,0
428,194.99,64.07,9.9417,240,240,0,0
429,274.02,52.8,14.0722,495,495,0,0
430,294.74,37.4,26.3389,215,215,0,0
431,190.72,50.67,21.75,364,364,0,0
432,286.03,52.67,14.2417,300,300,0,0
433,351.48,50.67,13.275,360,360,0,0
434,296.45,68.27,2.5972,500,500,0,0
435,271.83,59.2,13.8,530,530,0,0
436,353.11,50.67,13.25,355,355,0,0
437,197.45,67.6,3.9597,278,278,0,0
438,264.58,37.53,26.775,385,385,0,0
439,276.02,53.13,13.3694,280,280,0,0
440,346.51,37.33,26.5111,475,475,0,0
441,306.73,54.53,13.3944,115,115,0,0
442,337.75,50.67,14.3278,30,30,0,0
443,169.29,50.8,16.3831,5,5,0,0
444,247.84,50.67,16.6333,10,10,0,0
445,207.36,52.07,18.7417,360,360,0,0
446,261.05,52.87,14.4722,390,390,0,0
447,279.02,50.53,14.5333,350,350,0,0
448,318.19,51.53,13.7972,25,25,0,0
449,177.75,57.47,14.4274,118,118,0,0
450,352.49,50.67,13.3111,60,60,0,0
451,286.95,50.67,18.8278,800,800,0,0
452,299.39,64.0,1.4861,230,230,0,0
453,354.99,37.33,26.2556,295,295,0,0
454,346.57,37.33,26.2556,475,475,0,0
455,196.52,48.87,16.8548,273,273,0,0
456,309.04,64.27,1.4583,0,0,0,0
457,230.91,37.33,29.2611,40,40,0,0
458,333.1,64.0,1.1472,720,720,0,0
459,320.94,54.93,13.6056,185,185,0,0
460,319.9,68.27,1.9333,30,30,0,0
461,240.74,37.33,26.4032,115,115,0,0
462,288.66,52.8,16.3611,15,15,0,0
463,231.45,37.33,28.7722,55,55,0,0
464,273.56,50.0,14.8972,65,65,0,0
465,354.61,37.33,26.2611,115,115,0,0
466,307.14,47.27,13.7222,165,165,0,0
467,200.23,36.8,26.8871,75,75,0,0
468,254.07,50.67,16.6444,5,5,0,0
469,209.71,38.67,19.9806,285,285,0,0
470,283.97,37.53,26.7028,120,120,0,0
471,322.49,54.93,13.4722,350,350,0,0
472,266.07,37.67,26.7833,60,60,0,0
473,200.0,48.87,13.4032,55,55,0,0
474,310.84,50.8,13.6306,250,250,0,0
475,269.31,52.8,15.5944,80,80,0,0
476,349.81,37.33,26.3056,385,385,0,0
477,266.95,50.67,13.8806,110,110,0,0
478,295.3,53.07,14.2056,225,225,0,0
479,175.07,50.67,18.3387,5,5,0,0
480,269.27,37.33,26.8833,110,110,0,0
481,294.18,52.8,16.0583,135,135,0,0
482,252.84,50.93,15.9389,35,35,0,0
483,313.06,52.87,13.625,50,50,0,0
484,352.12,50.67,13.2556,380,380,0,0
485,187.06,43.67,5.4355,463,463,0,0
486,275.58,37.33,26.4778,70,70,0,0
487,347.39,50.67,13.3278,35,35,0,0
488,346.26,37.33,26.3139,380,380,0,0
489,306.4,50.67,14.5,30,30,0,0
490,288.84,37.33,27.6,250,250,0,0
491,173.85,49.8,16.1048,0,0,0,0
492,218.5,54.2,16.5528,25,25,0,0
493,277.13,57.07,14.9583,130,130,0,0
494,258.98,50.53,15.2444,90,90,0,0
495,301.67,59.07,13.9361,75,75,0,0
496,300.42,50.67,14.1,75,75,0,0
497,195.65,50.67,20.8992,203,203,0,0
498,296.81,56.67,14.7972,65,65,0,0
499,255.01,66.47,3.525,30,30,0,0
