Episode,Avg_Waiting_Time,Avg_Queue_Length,Avg_Throughput,Violations
0,267.66314935064935,74.33333333333333,0.41944444444444445,0
1,215.93254637436763,63.266666666666666,3.2916666666666665,0
2,287.53309692671394,56.266666666666666,0.0,0
3,271.26253687315636,67.4,0.0,0
4,279.68868980963043,58.13333333333333,0.09722222222222222,0
5,327.83687943262413,55.8,0.0,0
6,322.6623655913979,61.86666666666667,0.041666666666666664,0
7,277.3995215311005,55.733333333333334,0.0,0
8,323.59703337453647,53.93333333333333,0.0,0
9,349.37604790419164,55.46666666666667,0.0,0
10,322.12625250501003,65.2,0.0,0
11,336.7598647125141,58.93333333333333,0.0,0
12,298.81742243436753,55.46666666666667,0.0,0
13,317.5044955044955,64.2,0.23333333333333334,0
14,283.06907216494847,64.53333333333333,0.0,0
15,242.13955823293173,65.66666666666667,0.21388888888888888,0
16,291.2120315581854,66.2,0.3333333333333333,0
17,303.9036269430052,63.86666666666667,0.0,0
18,329.6145833333333,64.0,0.0,0
19,289.33829787234043,62.46666666666667,0.0,0
20,327.31425485961125,61.53333333333333,0.0,0
21,297.81169474727454,66.4,0.0,0
22,286.86326344576116,72.8,0.0,0
23,302.46868250539956,60.93333333333333,0.09444444444444444,0
24,308.74059405940596,66.6,0.0,0
25,288.72118226600986,66.53333333333333,0.13333333333333333,0
26,247.70031545741324,63.2,0.05555555555555555,0
27,330.43116328708646,62.46666666666667,0.34444444444444444,0
28,294.91850989522703,57.266666666666666,0.0,0
29,259.4342105263158,63.53333333333333,1.5638888888888889,0
30,273.7680097680098,54.4,13.011111111111111,0
31,283.3692660550459,56.333333333333336,8.533333333333333,0
32,286.60518731988475,68.33333333333333,4.675,0
33,293.10019841269843,64.53333333333333,0.2833333333333333,0
34,271.65207877461705,58.733333333333334,0.29444444444444445,0
35,284.68173258003765,68.66666666666667,0.1527777777777778,0
36,218.75114784205692,70.86666666666666,0.85,0
37,287.9794642857143,71.26666666666667,0.25277777777777777,0
38,244.24075924075925,63.8,7.197222222222222,0
39,259.80558539205157,61.6,0.09722222222222222,0
40,292.78426966292136,57.86666666666667,0.19722222222222222,0
41,244.62937062937064,55.266666666666666,7.627777777777778,0
42,294.19612314709235,58.46666666666667,0.0,0
43,268.3313008130081,64.33333333333333,0.06111111111111111,0
44,305.2742980561555,61.266666666666666,0.0,0
45,230.48608349900596,61.53333333333333,0.5361111111111111,0
46,251.72086190009793,66.93333333333334,0.125,0
47,282.2730806608358,66.13333333333334,3.2333333333333334,0
48,314.26237623762376,50.06666666666667,0.49444444444444446,0
49,284.04072398190044,57.46666666666667,2.102777777777778,0
50,174.67400162999186,68.8,0.8777777777777778,0
51,247.36501901140684,65.0,0.8194444444444444,0
52,298.60450160771705,60.86666666666667,0.14722222222222223,0
53,252.01701701701703,64.73333333333333,0.15,0
54,176.66373626373627,80.93333333333334,1.1416666666666666,0
55,283.4910358565737,64.8,0.07777777777777778,0
56,309.03846153846155,64.66666666666667,0.025,0
57,196.4108455882353,63.06666666666667,4.633333333333334,0
58,243.19884726224785,66.93333333333334,0.2916666666666667,0
59,286.9948364888124,72.0,0.25277777777777777,0
60,289.1962524654832,65.4,0.12222222222222222,0
61,249.80819366852887,70.4,0.025,0
62,227.868782161235,74.26666666666667,0.19444444444444445,0
63,275.1405959031657,68.53333333333333,0.4111111111111111,0
64,230.4499593165175,74.8,0.6583333333333333,0
65,293.06754221388366,70.13333333333334,0.16944444444444445,0
66,281.4172862453532,70.6,0.025,0
67,262.46127067014794,69.6,0.625,0
68,303.79619565217394,73.13333333333334,0.49444444444444446,0
69,280.1125581395349,70.6,0.12222222222222222,0
70,209.65331010452962,72.33333333333333,0.5611111111111111,0
71,323.5122393472348,73.33333333333333,0.005555555555555556,0
72,278.0914454277286,67.4,0.0,0
73,230.82309124767227,67.26666666666667,0.32222222222222224,0
74,326.89615784008305,63.666666666666664,0.0,0
75,313.94198895027625,71.0,0.15,0
76,338.3747433264887,64.93333333333334,0.0,0
77,311.7910295616718,64.6,0.025,0
78,255.71363636363637,71.26666666666667,2.2944444444444443,0
79,330.0221774193548,66.13333333333334,1.3833333333333333,0
80,303.05202312138726,69.06666666666666,0.0,0
81,314.1162109375,68.26666666666667,0.0,0
82,329.86410496719776,70.53333333333333,0.07777777777777778,0
83,338.17329255861364,65.4,0.0,0
84,293.8629876308278,68.8,0.4111111111111111,0
85,301.90155945419104,68.06666666666666,0.12222222222222222,0
86,278.50428163653663,67.6,0.2916666666666667,0
87,301.7489539748954,63.666666666666664,4.344444444444444,0
