Episode,Avg_Waiting_Time,Avg_Queue_Length,Throughput,Total_Violations,Phase_Violations,Duration_Violations,Env_Violations
93,308.94,50.67,19.2667,0,0,0,242
94,317.31,50.67,18.1889,0,0,0,33
95,336.02,37.33,28.1222,0,0,0,17
96,296.74,50.67,21.0833,0,0,0,39
97,328.17,37.33,29.0111,0,0,0,218
98,313.09,50.67,18.7833,0,0,0,30
99,353.61,37.33,26.2556,0,0,0,471
100,347.16,50.67,13.8444,0,0,0,0
101,353.61,37.33,26.2556,0,0,0,450
102,351.92,59.4,0.1667,0,0,0,372
103,344.96,64.0,1.2389,0,0,0,325
104,352.61,50.67,13.15,0,0,0,2
105,321.91,64.0,5.3111,0,0,0,214
106,298.84,44.27,26.1056,0,0,0,189
107,355.43,33.47,26.2778,0,0,0,338
108,290.01,50.67,21.9778,0,0,0,120
109,337.84,37.33,27.9333,0,0,0,0
110,271.86,50.67,24.5611,0,0,0,74
111,352.61,50.67,13.15,0,0,0,322
112,352.17,64.0,0.05,0,0,0,644
113,352.6,50.67,13.1528,0,0,0,1
114,283.22,60.13,11.7278,0,0,0,637
115,355.31,33.93,26.2556,0,0,0,355
116,302.16,48.53,20.1389,0,0,0,369
117,307.49,64.0,8.0611,0,0,0,1041
118,350.54,50.67,13.5111,0,0,0,267
119,354.99,37.33,26.2556,0,0,0,705
120,290.44,64.0,11.0667,0,0,0,312
121,350.27,50.67,13.55,0,0,0,15
122,274.4,50.67,24.3278,0,0,0,443
123,295.48,50.67,21.3611,0,0,0,138
124,276.26,50.67,24.0667,0,0,0,172
125,357.11,24.0,39.3833,0,0,0,0
126,302.55,61.87,8.5778,0,0,0,822
127,336.84,39.2,26.2556,0,0,0,1
128,347.18,50.67,13.9194,0,0,0,335
129,354.99,37.33,26.2556,0,0,0,41
130,353.41,37.33,26.3139,0,0,0,0
131,353.48,37.33,26.2944,0,0,0,0
132,302.16,50.67,20.1778,0,0,0,249
133,335.6,50.67,15.4722,0,0,0,587
134,338.48,50.67,15.0667,0,0,0,193
135,346.57,50.67,14.0278,0,0,0,332
136,354.91,34.8,26.2556,0,0,0,0
137,271.11,50.67,24.6222,0,0,0,46
138,331.75,64.0,3.6556,0,0,0,614
139,353.61,37.33,26.2556,0,0,0,0
140,332.37,50.67,16.0444,0,0,0,453
141,318.34,64.0,5.9889,0,0,0,551
142,353.61,37.33,26.2556,0,0,0,525
143,341.12,50.67,14.6944,0,0,0,7
144,357.11,24.0,39.3833,0,0,0,0
145,353.61,37.33,26.2556,0,0,0,133
146,357.11,24.0,39.3833,0,0,0,0
147,294.78,50.67,21.2167,0,0,0,138
148,272.46,37.33,34.7889,0,0,0,126
149,353.61,37.33,26.2556,0,0,0,86
150,353.61,37.33,26.2556,0,0,0,18
151,353.61,37.33,26.2556,0,0,0,102
152,357.11,24.0,39.3833,0,0,0,0
153,318.0,64.0,5.95,0,0,0,223
154,352.43,50.67,13.1778,0,0,0,0
155,352.43,50.67,13.1778,0,0,0,338
156,353.61,37.33,26.2556,0,0,0,372
157,294.29,50.67,21.3611,0,0,0,88
158,352.43,50.67,13.1778,0,0,0,555
159,353.61,37.33,26.2556,0,0,0,0
160,307.94,50.67,19.4389,0,0,0,227
161,353.61,37.33,26.2556,0,0,0,340
162,353.61,37.33,26.2556,0,0,0,298
163,353.61,37.33,26.2556,0,0,0,315
164,265.33,50.67,25.3611,0,0,0,26
165,272.38,37.33,34.8222,0,0,0,0
166,348.4,64.0,0.5167,0,0,0,111
167,322.59,45.33,19.6472,0,0,0,357
168,353.61,37.33,26.2556,0,0,0,411
169,299.45,64.0,9.3222,0,0,0,106
170,354.64,37.33,26.2556,0,0,0,4
171,353.69,46.8,13.1778,0,0,0,2
172,351.9,50.67,13.15,0,0,0,19
173,357.11,24.0,39.3833,0,0,0,0
174,280.59,50.67,23.2889,0,0,0,194
175,286.13,62.6,12.8056,0,0,0,19
176,296.4,37.33,32.3056,0,0,0,191
177,312.68,50.67,18.7722,0,0,0,428
178,307.94,50.67,19.4389,0,0,0,376
179,353.61,37.33,26.2556,0,0,0,0
180,354.31,36.0,26.2556,0,0,0,162
181,353.61,37.33,26.2556,0,0,0,198
182,301.11,50.67,20.4,0,0,0,160
183,353.61,37.33,26.2556,0,0,0,0
184,279.86,47.4,25.9556,0,0,0,228
185,268.49,50.67,24.9167,0,0,0,481
186,355.41,34.13,26.2556,0,0,0,0
187,263.57,37.33,35.7111,0,0,0,101
188,353.61,37.33,26.2556,0,0,0,0
189,353.61,37.33,26.2556,0,0,0,0
190,205.28,50.67,33.8556,0,0,0,39
191,329.0,50.67,16.4,0,0,0,83
192,300.07,50.67,20.4722,0,0,0,361
193,322.16,50.67,17.4389,0,0,0,501
194,353.61,37.33,26.2556,0,0,0,94
195,353.61,37.33,26.2556,0,0,0,0
196,353.61,37.33,26.2556,0,0,0,0
197,353.61,37.33,26.2556,0,0,0,0
198,353.61,37.33,26.2556,0,0,0,0
199,353.61,37.33,26.2556,0,0,0,0
200,353.61,37.33,26.2556,0,0,0,0
201,353.61,37.33,26.2556,0,0,0,26
202,326.3,64.0,4.8167,0,0,0,764
203,357.11,24.0,39.3833,0,0,0,0
204,201.06,50.67,34.6,0,0,0,133
205,353.61,37.33,26.2556,0,0,0,0
206,312.68,42.27,26.1778,0,0,0,4
207,353.61,37.33,26.2556,0,0,0,0
208,321.1,50.67,17.5139,0,0,0,516
209,341.91,50.67,14.5833,0,0,0,4
210,353.61,37.33,26.2556,0,0,0,325
211,280.31,50.67,23.3278,0,0,0,81
212,353.61,37.33,26.2556,0,0,0,26
213,353.61,37.33,26.2556,0,0,0,0
214,353.61,37.33,26.2556,0,0,0,216
215,353.61,37.33,26.2556,0,0,0,0
216,353.61,37.33,26.2556,0,0,0,0
217,353.61,37.33,26.2556,0,0,0,286
218,353.61,37.33,26.2556,0,0,0,0
219,353.61,37.33,26.2556,0,0,0,0
220,353.61,37.33,26.2556,0,0,0,0
221,321.85,50.67,17.4222,0,0,0,241
222,357.11,24.0,39.3833,0,0,0,0
223,353.61,37.33,26.2556,0,0,0,0
224,353.61,37.33,26.2556,0,0,0,7
225,271.39,50.67,24.5833,0,0,0,47
226,291.62,50.67,21.6611,0,0,0,260
227,353.61,37.33,26.2556,0,0,0,332
228,353.61,37.33,26.2556,0,0,0,142
229,353.61,37.33,26.2556,0,0,0,354
230,353.61,37.33,26.2556,0,0,0,0
231,353.61,37.33,26.2556,0,0,0,0
232,353.61,37.33,26.2556,0,0,0,0
233,353.61,37.33,26.2556,0,0,0,0
234,311.64,50.67,18.8444,0,0,0,556
235,338.22,50.67,15.1778,0,0,0,186
236,353.61,37.33,26.2556,0,0,0,0
237,281.12,50.67,23.1389,0,0,0,86
238,353.61,37.33,26.2556,0,0,0,0
239,353.61,37.33,26.2556,0,0,0,436
240,353.61,37.33,26.2556,0,0,0,0
241,353.61,37.33,26.2556,0,0,0,0
242,353.61,37.33,26.2556,0,0,0,0
243,302.16,50.67,20.1778,0,0,0,166
244,353.61,37.33,26.2556,0,0,0,0
245,353.61,37.33,26.2556,0,0,0,0
246,357.11,24.0,39.3833,0,0,0,0
247,353.61,37.33,26.2556,0,0,0,0
248,319.53,50.67,17.7333,0,0,0,335
249,351.39,50.67,13.25,0,0,0,0
250,353.61,37.33,26.2556,0,0,0,0
251,353.61,37.33,26.2556,0,0,0,0
252,353.61,37.33,26.2556,0,0,0,0
253,353.61,37.33,26.2556,0,0,0,64
254,353.61,37.33,26.2556,0,0,0,166
255,353.61,37.33,26.2556,0,0,0,0
256,353.61,37.33,26.2556,0,0,0,0
257,353.61,37.33,26.2556,0,0,0,0
258,353.61,37.33,26.2556,0,0,0,0
259,267.17,50.67,25.1778,0,0,0,31
260,353.61,37.33,26.2556,0,0,0,0
261,276.9,50.67,23.7333,0,0,0,84
262,353.61,37.33,26.2556,0,0,0,308
263,353.61,37.33,26.2556,0,0,0,0
264,353.61,37.33,26.2556,0,0,0,0
265,353.61,37.33,26.2556,0,0,0,0
266,353.61,37.33,26.2556,0,0,0,0
267,353.61,37.33,26.2556,0,0,0,390
268,353.61,37.33,26.2556,0,0,0,0
269,345.32,50.67,14.1778,0,0,0,559
270,357.11,24.0,39.3833,0,0,0,0
271,294.29,50.67,21.3611,0,0,0,134
272,353.61,37.33,26.2556,0,0,0,1
273,288.36,64.0,11.3944,0,0,0,405
274,351.04,59.47,0.2389,0,0,0,0
275,353.61,37.33,26.2556,0,0,0,0
276,255.37,64.0,17.2833,0,0,0,386
277,353.61,37.33,26.2556,0,0,0,0
278,353.61,37.33,26.2556,0,0,0,0
279,357.11,24.0,39.3833,0,0,0,0
280,357.11,24.0,39.3833,0,0,0,0
281,309.01,50.67,19.2889,0,0,0,324
282,353.61,37.33,26.2556,0,0,0,0
283,357.11,24.0,39.3833,0,0,0,0
284,335.86,50.27,15.4389,0,0,0,0
285,353.61,37.33,26.2556,0,0,0,0
286,353.61,37.33,26.2556,0,0,0,0
287,353.61,37.33,26.2556,0,0,0,0
288,351.13,50.67,13.3611,0,0,0,98
289,357.11,24.0,39.3833,0,0,0,0
290,351.39,50.67,13.25,0,0,0,0
291,353.61,37.33,26.2556,0,0,0,0
292,354.52,35.6,26.2556,0,0,0,0
293,353.61,37.33,26.2556,0,0,0,74
294,353.61,37.33,26.2556,0,0,0,0
295,354.64,37.33,26.2556,0,0,0,4
296,271.31,37.33,34.9333,0,0,0,122
297,357.11,24.0,39.3833,0,0,0,0
298,357.11,24.0,39.3833,0,0,0,0
299,357.11,24.0,39.3833,0,0,0,0
300,357.11,24.0,39.3833,0,0,0,0
301,353.61,37.33,26.2556,0,0,0,0
302,287.97,50.67,22.25,0,0,0,448
303,353.6,37.33,26.2583,0,0,0,0
304,353.61,37.33,26.2556,0,0,0,0
305,228.47,62.8,22.7278,0,0,0,135
306,353.61,37.33,26.2556,0,0,0,0
307,353.61,37.33,26.2556,0,0,0,51
308,305.06,50.67,19.8444,0,0,0,175
309,357.11,24.0,39.3833,0,0,0,0
310,300.32,37.33,31.9,0,0,0,0
311,357.11,24.0,39.3833,0,0,0,0
312,274.73,50.67,24.1389,0,0,0,59
313,353.61,37.33,26.2556,0,0,0,0
314,329.79,50.67,16.2889,0,0,0,213
315,291.39,50.67,21.6944,0,0,0,125
316,322.71,50.67,17.3611,0,0,0,242
317,353.61,37.33,26.2556,0,0,0,0
318,353.61,37.33,26.2556,0,0,0,0
319,353.6,37.33,26.2583,0,0,0,0
320,357.11,24.0,39.3833,0,0,0,0
321,353.61,37.33,26.2556,0,0,0,0
322,353.61,37.33,26.2556,0,0,0,0
323,357.11,24.0,39.3833,0,0,0,0
324,353.61,37.33,26.2556,0,0,0,0
325,353.61,37.33,26.2556,0,0,0,0
326,353.61,37.33,26.2556,0,0,0,0
327,353.61,37.33,26.2556,0,0,0,0
328,353.61,37.33,26.2556,0,0,0,0
329,353.61,37.33,26.2556,0,0,0,0
330,353.61,37.33,26.2556,0,0,0,0
331,353.61,37.33,26.2556,0,0,0,189
332,293.07,50.67,21.6,0,0,0,248
333,353.61,37.33,26.2556,0,0,0,0
334,353.61,37.33,26.2556,0,0,0,0
335,353.61,37.33,26.2556,0,0,0,249
336,340.33,50.67,14.8056,0,0,0,15
337,242.49,37.33,37.8222,0,0,0,44
338,353.61,37.33,26.2556,0,0,0,0
339,353.6,37.33,26.2583,0,0,0,0
340,357.11,24.0,39.3833,0,0,0,0
341,353.61,37.33,26.2556,0,0,0,0
342,357.11,24.0,39.3833,0,0,0,0
343,357.11,24.0,39.3833,0,0,0,0
344,317.88,50.67,18.0667,0,0,0,337
345,353.61,37.33,26.2556,0,0,0,0
346,353.61,37.33,26.2556,0,0,0,0
347,353.61,37.33,26.2556,0,0,0,0
348,353.61,37.33,26.2556,0,0,0,0
349,357.11,24.0,39.3833,0,0,0,0
350,321.39,50.67,17.4722,0,0,0,0
351,353.61,37.33,26.2556,0,0,0,0
352,353.61,37.33,26.2556,0,0,0,0
353,304.79,50.67,19.8833,0,0,0,288
354,357.11,24.0,39.3833,0,0,0,0
355,353.61,37.33,26.2556,0,0,0,175
356,291.13,50.67,21.8056,0,0,0,0
357,353.61,37.33,26.2556,0,0,0,0
358,353.61,37.33,26.2556,0,0,0,0
359,290.32,37.33,32.8611,0,0,0,4
360,353.61,37.33,26.2556,0,0,0,0
361,350.06,50.67,13.5111,0,0,0,0
362,287.97,50.67,22.25,0,0,0,254
363,353.61,37.33,26.2556,0,0,0,0
364,353.61,37.33,26.2556,0,0,0,0
365,353.61,37.33,26.2556,0,0,0,12
366,353.61,37.33,26.2556,0,0,0,79
367,282.61,55.53,19.1722,0,0,0,195
368,353.61,37.33,26.2556,0,0,0,63
369,352.16,50.67,13.2167,0,0,0,0
370,353.61,37.33,26.2556,0,0,0,327
371,289.45,50.67,22.0667,0,0,0,115
372,323.91,50.67,17.2167,0,0,0,246
373,291.31,50.67,21.8056,0,0,0,122
374,353.61,37.33,26.2556,0,0,0,0
375,353.61,37.33,26.2556,0,0,0,0
376,325.87,50.67,16.9167,0,0,0,254
377,315.32,50.67,18.4,0,0,0,0
378,353.61,37.33,26.2556,0,0,0,0
379,353.61,37.33,26.2556,0,0,0,0
380,353.61,37.33,26.2556,0,0,0,0
381,353.61,37.33,26.2556,0,0,0,0
382,353.61,37.33,26.2556,0,0,0,0
383,353.6,37.33,26.2583,0,0,0,0
384,290.67,37.33,32.9,0,0,0,177
385,357.11,24.0,39.3833,0,0,0,0
386,277.82,37.33,34.2333,0,0,0,0
387,357.11,24.0,39.3833,0,0,0,0
388,357.11,24.0,39.3833,0,0,0,0
389,353.61,37.33,26.2556,0,0,0,0
390,353.61,37.33,26.2556,0,0,0,117
391,339.78,50.67,14.8833,0,0,0,292
392,276.39,50.67,23.8056,0,0,0,0
393,353.61,37.33,26.2556,0,0,0,0
394,353.61,37.33,26.2556,0,0,0,0
395,357.11,24.0,39.3833,0,0,0,0
396,353.61,37.33,26.2556,0,0,0,0
397,357.11,24.0,39.3833,0,0,0,0
398,307.97,50.67,19.3611,0,0,0,0
399,353.61,37.33,26.2556,0,0,0,0
400,353.61,37.33,26.2556,0,0,0,0
401,353.61,37.33,26.2556,0,0,0,104
402,353.61,37.33,26.2556,0,0,0,0
403,353.61,37.33,26.2556,0,0,0,332
404,353.61,37.33,26.2556,0,0,0,0
405,267.45,50.67,25.1389,0,0,0,17
406,353.61,37.33,26.2556,0,0,0,0
407,353.6,37.33,26.2583,0,0,0,0
408,353.61,37.33,26.2556,0,0,0,0
409,353.61,37.33,26.2556,0,0,0,0
410,353.61,37.33,26.2556,0,0,0,0
411,353.61,37.33,26.2556,0,0,0,0
412,313.21,50.67,18.6222,0,0,0,170
413,353.61,37.33,26.2556,0,0,0,0
414,332.16,50.67,15.9556,0,0,0,0
415,353.61,37.33,26.2556,0,0,0,237
416,353.61,37.33,26.2556,0,0,0,0
417,243.94,35.53,38.9722,0,0,0,13
418,357.11,24.0,39.3833,0,0,0,0
419,353.61,37.33,26.2556,0,0,0,0
420,353.6,37.33,26.2583,0,0,0,0
421,337.5,37.33,28.0444,0,0,0,46
422,226.25,50.67,31.0056,0,0,0,230
423,353.61,37.33,26.2556,0,0,0,0
424,353.61,37.33,26.2556,0,0,0,24
425,264.61,37.33,35.5278,0,0,0,2
426,306.99,37.33,31.2333,0,0,0,0
427,357.11,24.0,39.3833,0,0,0,0
428,353.61,37.33,26.2556,0,0,0,0
429,353.61,37.33,26.2556,0,0,0,31
430,353.61,37.33,26.2556,0,0,0,0
431,353.61,37.33,26.2556,0,0,0,0
432,353.6,37.33,26.2583,0,0,0,0
433,238.93,37.33,38.2667,0,0,0,0
434,353.61,37.33,26.2556,0,0,0,0
435,353.61,37.33,26.2556,0,0,0,0
436,353.61,37.33,26.2556,0,0,0,0
437,353.6,37.33,26.2583,0,0,0,0
438,353.61,37.33,26.2556,0,0,0,0
439,353.61,37.33,26.2556,0,0,0,112
440,278.19,37.33,34.1944,0,0,0,0
441,353.61,37.33,26.2556,0,0,0,0
442,353.61,37.33,26.2556,0,0,0,0
443,286.41,64.0,11.7528,0,0,0,64
444,357.11,24.0,39.3833,0,0,0,0
445,357.11,24.0,39.3833,0,0,0,0
446,357.11,24.0,39.3833,0,0,0,0
447,306.91,64.0,8.0111,0,0,0,501
448,353.61,37.33,26.2556,0,0,0,0
449,353.61,37.33,26.2556,0,0,0,0
450,353.61,37.33,26.2556,0,0,0,0
451,353.54,37.33,26.2778,0,0,0,84
452,353.61,37.33,26.2556,0,0,0,0
453,305.58,50.67,19.7722,0,0,0,138
454,353.61,37.33,26.2556,0,0,0,0
455,353.61,37.33,26.2556,0,0,0,0
456,353.61,37.33,26.2556,0,0,0,0
457,353.61,37.33,26.2556,0,0,0,0
458,353.61,37.33,26.2556,0,0,0,0
459,353.61,37.33,26.2556,0,0,0,0
460,353.54,37.33,26.2778,0,0,0,0
461,300.61,50.67,20.4722,0,0,0,158
462,351.8,50.67,13.1861,0,0,0,0
463,336.95,64.0,2.6556,0,0,0,8
464,353.61,37.33,26.2556,0,0,0,0
465,327.76,49.8,16.8833,0,0,0,508
466,325.7,64.0,4.6556,0,0,0,294
467,353.61,37.33,26.2556,0,0,0,0
468,353.61,37.33,26.2556,0,0,0,231
469,309.8,50.67,19.1778,0,0,0,0
470,357.11,24.0,39.3833,0,0,0,0
471,353.61,37.33,26.2556,0,0,0,0
472,299.59,37.33,31.9,0,0,0,204
473,357.11,24.0,39.3833,0,0,0,0
474,274.89,48.33,25.8833,0,0,0,12
475,357.11,24.0,39.3833,0,0,0,0
476,353.61,37.33,26.2556,0,0,0,0
477,353.61,37.33,26.2556,0,0,0,0
478,353.61,37.33,26.2556,0,0,0,1
479,353.61,37.33,26.2556,0,0,0,0
480,306.31,50.67,19.6944,0,0,0,264
481,353.61,37.33,26.2556,0,0,0,0
482,353.61,37.33,26.2556,0,0,0,0
483,353.61,37.33,26.2556,0,0,0,0
484,353.61,37.33,26.2556,0,0,0,0
485,353.61,37.33,26.2556,0,0,0,0
486,353.61,37.33,26.2556,0,0,0,0
487,353.61,37.33,26.2556,0,0,0,0
488,353.61,37.33,26.2556,0,0,0,55
489,353.61,37.33,26.2556,0,0,0,0
490,353.61,37.33,26.2556,0,0,0,0
491,353.61,37.33,26.2556,0,0,0,0
492,353.61,37.33,26.2556,0,0,0,0
493,353.61,37.33,26.2556,0,0,0,0
494,353.61,37.33,26.2556,0,0,0,0
495,353.61,37.33,26.2556,0,0,0,0
496,353.61,37.33,26.2556,0,0,0,0
497,353.61,37.33,26.2556,0,0,0,0
498,353.61,37.33,26.2556,0,0,0,0
499,353.61,37.33,26.2556,0,0,0,0
