Episode,Avg_Waiting_Time,Avg_Queue_Length,Throughput,Total_Violations,Phase_Violations,Duration_Violations,Actual_Violations
91,296.66,78.67,2.1,475,475,0,0
92,255.3,82.47,1.2028,645,645,0,0
93,231.29,83.33,2.5056,520,520,0,0
94,206.37,74.6,3.3722,370,370,0,0
95,202.78,75.27,1.0484,373,373,0,0
96,275.0,64.87,1.475,980,980,0,0
97,246.92,78.33,2.3417,1410,1410,0,0
98,211.71,75.73,4.3667,420,420,0,0
99,265.01,77.67,0.8528,1455,1455,0,0
100,255.22,79.07,3.0472,340,340,0,0
101,184.17,74.87,2.7944,559,559,0,0
102,252.45,79.47,1.3583,820,820,0,0
103,231.98,77.8,1.9861,705,705,0,0
104,252.91,80.67,1.1528,1120,1120,0,0
105,248.75,79.53,2.2528,845,845,0,0
106,260.58,83.53,3.0278,840,840,0,0
107,190.91,76.07,0.9355,329,329,0,0
108,287.29,80.87,0.9083,945,945,0,0
109,243.54,77.27,3.9278,350,350,0,0
110,197.44,83.87,2.9361,590,590,0,0
111,208.69,73.27,1.8194,630,630,0,0
112,206.87,75.4,3.1444,930,930,0,0
113,176.89,74.67,3.4839,600,600,0,0
114,204.07,74.87,3.3444,550,550,0,0
115,278.27,76.47,1.5444,810,810,0,0
116,258.09,76.0,3.5583,1035,1035,0,0
117,270.66,82.4,0.8361,440,440,0,0
118,289.85,72.73,1.1333,855,855,0,0
119,178.79,80.27,1.7056,519,519,0,0
120,235.29,80.87,1.9861,940,940,0,0
121,266.69,77.73,1.1528,520,520,0,0
122,245.72,77.07,4.8194,685,685,0,0
123,225.06,82.07,2.4639,695,695,0,0
124,214.04,74.87,4.7333,65,65,0,0
125,133.05,78.67,1.7581,414,414,0,0
126,251.31,75.47,6.0667,835,835,0,0
127,215.37,81.07,1.2806,560,560,0,0
128,228.78,71.67,2.7056,290,290,0,0
129,239.9,70.6,5.2917,620,620,0,0
130,297.33,73.2,2.2111,615,615,0,0
131,142.75,79.0,6.0242,322,322,0,0
132,287.2,77.33,0.9556,980,980,0,0
133,278.69,77.33,1.3667,410,410,0,0
134,260.23,76.8,3.7194,660,660,0,0
135,281.1,73.8,2.5944,495,495,0,0
136,232.92,76.13,2.3611,315,315,0,0
137,187.33,76.73,2.2218,247,247,0,0
138,223.55,75.67,4.4167,915,915,0,0
139,267.27,67.73,2.6833,505,505,0,0
140,303.59,79.33,0.9583,310,310,0,0
141,293.54,81.07,0.7806,605,605,0,0
142,290.75,73.2,1.8056,1040,1040,0,0
143,173.15,75.4,4.6734,757,757,0,0
144,286.22,80.07,0.925,365,365,0,0
145,253.1,73.93,1.2167,800,800,0,0
146,247.6,75.0,1.425,820,820,0,0
147,279.91,76.93,1.3028,895,895,0,0
148,289.38,79.53,0.3611,525,525,0,0
149,171.32,76.0,3.7379,356,356,0,0
150,243.37,78.27,1.7222,280,280,0,0
151,218.62,68.8,2.125,400,400,0,0
152,278.37,75.13,0.6278,955,955,0,0
153,274.64,82.67,0.8889,485,485,0,0
154,291.34,77.87,0.9889,520,520,0,0
155,160.29,68.8,8.2903,374,374,0,0
156,245.69,76.53,3.2806,325,325,0,0
157,236.79,73.33,2.8861,285,285,0,0
158,231.33,75.73,3.75,920,920,0,0
159,272.09,77.2,1.4,1535,1535,0,0
160,270.91,75.87,0.6444,220,220,0,0
161,193.01,69.33,6.75,88,88,0,0
162,269.31,69.13,1.95,550,550,0,0
163,295.2,77.0,3.9111,235,235,0,0
164,246.96,80.07,1.2472,240,240,0,0
165,314.26,68.93,1.0167,435,435,0,0
166,285.28,74.53,2.3056,270,270,0,0
167,205.77,72.53,0.9274,123,123,0,0
168,251.35,75.0,1.7694,500,500,0,0
169,267.36,74.67,5.9278,950,950,0,0
170,285.06,76.8,2.5278,345,345,0,0
171,258.75,73.27,0.9111,760,760,0,0
172,255.12,79.67,5.2389,595,595,0,0
173,165.79,70.4,8.6855,490,490,0,0
174,243.4,79.47,1.4111,535,535,0,0
175,259.53,69.87,1.975,795,795,0,0
176,302.94,68.27,0.5333,255,255,0,0
177,318.36,74.53,0.7278,610,610,0,0
178,276.2,78.0,0.7139,260,260,0,0
179,210.67,73.8,1.6532,173,173,0,0
180,250.58,75.27,1.6222,585,585,0,0
181,294.13,74.67,2.6583,1180,1180,0,0
182,300.92,76.8,0.3722,300,300,0,0
183,298.66,74.67,2.4111,1220,1220,0,0
184,248.18,72.13,2.7806,1055,1055,0,0
185,183.08,64.93,3.6371,554,554,0,0
186,242.95,78.07,1.1667,905,905,0,0
187,291.54,69.27,3.0,140,140,0,0
188,277.06,78.93,0.625,795,795,0,0
189,236.13,80.87,4.2778,330,330,0,0
190,296.31,79.2,1.4778,760,760,0,0
191,186.99,65.07,4.7218,403,403,0,0
192,222.74,73.33,1.4194,530,530,0,0
193,284.45,70.8,2.0056,780,780,0,0
194,254.55,79.87,0.7333,820,820,0,0
195,260.73,79.2,4.0694,185,185,0,0
196,253.68,78.93,0.8694,380,380,0,0
197,159.94,74.33,2.2419,307,307,0,0
198,267.92,77.47,1.4389,675,675,0,0
199,302.79,69.2,1.2917,430,430,0,0
200,267.05,78.6,2.4333,310,310,0,0
201,273.32,71.13,2.3722,1085,1085,0,0
202,302.02,70.73,0.8139,735,735,0,0
203,185.82,74.67,1.0484,343,343,0,0
204,232.04,76.73,1.2194,935,935,0,0
205,259.87,74.47,3.2167,870,870,0,0
206,246.37,76.93,1.9444,440,440,0,0
207,268.02,73.0,3.5111,455,455,0,0
208,257.42,75.27,6.2056,460,460,0,0
209,160.92,69.0,8.7782,694,694,0,0
210,268.64,69.93,2.3639,465,465,0,0
211,264.1,58.6,13.6111,345,345,0,0
212,244.94,70.67,1.65,240,240,0,0
213,322.95,76.8,0.3611,825,825,0,0
214,261.92,81.87,2.2778,230,230,0,0
215,170.42,77.53,2.2581,668,668,0,0
216,214.4,72.2,2.0667,750,750,0,0
217,235.44,77.07,3.1667,370,370,0,0
218,264.26,74.13,2.9667,1030,1030,0,0
219,217.2,74.6,1.4639,825,825,0,0
220,232.05,73.73,1.4361,510,510,0,0
221,191.18,73.2,1.6613,338,338,0,0
222,257.83,81.07,1.0833,660,660,0,0
223,288.85,66.2,2.8194,640,640,0,0
224,286.26,69.47,2.4778,720,720,0,0
225,246.63,75.53,3.7111,320,320,0,0
226,250.75,59.93,4.3806,380,380,0,0
227,156.06,69.8,8.7782,338,338,0,0
228,243.09,72.4,6.2028,450,450,0,0
229,270.09,80.8,2.1528,335,335,0,0
230,297.51,76.8,1.7167,860,860,0,0
231,307.2,72.33,1.7056,630,630,0,0
232,283.39,78.8,1.4333,695,695,0,0
233,182.53,76.53,4.3105,256,256,0,0
234,234.66,56.8,13.9111,180,180,0,0
235,239.65,69.93,2.1389,755,755,0,0
236,288.13,73.0,1.6278,690,690,0,0
237,238.49,65.07,6.0528,495,495,0,0
238,269.16,71.87,1.0,520,520,0,0
239,176.18,67.27,7.4032,263,263,0,0
240,282.5,67.87,3.1833,255,255,0,0
241,269.99,73.87,1.8611,250,250,0,0
242,277.71,76.33,2.1667,250,250,0,0
243,277.92,70.47,1.0667,820,820,0,0
244,268.19,68.33,3.35,520,520,0,0
245,171.12,70.67,3.2339,421,421,0,0
246,273.76,74.73,2.6722,345,345,0,0
247,295.29,72.4,1.9278,590,590,0,0
248,268.65,75.53,0.5944,805,805,0,0
249,302.76,68.53,1.5333,185,185,0,0
250,246.97,72.67,3.2083,775,775,0,0
251,204.38,67.47,2.4274,468,468,0,0
252,246.38,69.2,2.8944,820,820,0,0
253,270.27,80.2,1.9,680,680,0,0
254,259.05,74.67,1.6056,1005,1005,0,0
255,210.63,80.87,3.4028,480,480,0,0
256,268.25,74.47,1.2556,630,630,0,0
257,163.67,74.47,4.1573,527,527,0,0
258,242.99,75.4,4.5083,510,510,0,0
259,247.35,77.93,1.6111,1045,1045,0,0
260,259.27,80.87,0.9056,390,390,0,0
261,264.69,76.8,1.3389,410,410,0,0
262,223.6,77.27,3.6611,815,815,0,0
263,159.42,69.73,4.7177,353,353,0,0
264,242.33,73.93,2.8056,400,400,0,0
265,227.51,70.47,1.0972,770,770,0,0
266,224.92,79.07,2.2,685,685,0,0
267,257.02,71.87,2.9944,520,520,0,0
268,279.89,71.53,2.4667,620,620,0,0
269,155.82,71.4,4.5242,218,218,0,0
270,257.45,81.6,1.8417,250,250,0,0
271,239.96,74.67,6.4278,280,280,0,0
272,301.88,66.87,2.0889,830,830,0,0
273,255.4,76.0,1.1139,355,355,0,0
274,261.88,75.4,4.625,880,880,0,0
275,209.57,70.4,4.3952,253,253,0,0
276,252.49,78.8,3.2778,175,175,0,0
277,300.33,72.53,2.2306,860,860,0,0
278,259.1,83.0,3.1833,475,475,0,0
279,326.19,72.53,1.2889,725,725,0,0
280,246.51,75.4,1.4667,505,505,0,0
281,185.46,69.67,1.9194,637,637,0,0
282,277.06,71.33,4.6139,540,540,0,0
283,261.25,68.2,4.3583,1185,1185,0,0
284,286.55,79.93,0.5083,925,925,0,0
285,275.75,83.67,0.5667,280,280,0,0
286,243.69,75.13,4.6944,225,225,0,0
287,163.16,74.87,5.6169,378,378,0,0
288,292.2,69.93,2.9278,310,310,0,0
289,219.6,79.6,2.5611,615,615,0,0
290,294.8,66.13,6.4389,750,750,0,0
291,260.02,73.6,2.0278,830,830,0,0
292,188.24,84.53,1.0167,545,545,0,0
293,157.15,68.93,2.7984,281,281,0,0
294,273.7,78.87,1.4139,905,905,0,0
295,190.9,69.33,3.0222,365,365,0,0
296,239.27,81.53,4.1417,525,525,0,0
297,254.11,79.87,4.9,350,350,0,0
298,225.99,75.0,4.7528,765,765,0,0
299,173.47,70.87,5.6815,273,273,0,0
300,257.2,71.87,1.5444,985,985,0,0
301,227.57,78.93,2.6528,165,165,0,0
302,221.87,70.4,8.4028,265,265,0,0
303,272.33,68.47,2.0556,410,410,0,0
304,279.23,73.87,3.2889,380,380,0,0
305,176.58,70.4,4.4274,225,225,0,0
306,306.94,73.13,0.6,200,200,0,0
307,296.43,73.53,4.0861,605,605,0,0
308,225.68,73.8,5.5083,340,340,0,0
309,285.68,74.27,1.95,1010,1010,0,0
310,238.53,74.33,2.8028,440,440,0,0
311,173.0,64.6,7.5202,236,236,0,0
312,272.4,74.67,1.1583,700,700,0,0
313,256.34,69.73,3.4778,135,135,0,0
314,297.28,65.87,3.4944,685,685,0,0
315,242.53,68.53,2.4639,660,660,0,0
316,300.09,70.87,0.8806,495,495,0,0
317,174.71,66.2,4.375,145,145,0,0
318,220.21,74.53,3.6833,235,235,0,0
319,249.61,71.47,5.7,705,705,0,0
320,247.64,73.07,1.7444,450,450,0,0
321,279.29,65.47,3.4667,1120,1120,0,0
322,244.34,68.8,1.5556,335,335,0,0
323,166.62,66.93,8.3831,406,406,0,0
324,246.65,79.33,0.5972,265,265,0,0
325,253.96,68.0,5.55,605,605,0,0
326,196.45,70.2,8.9528,190,190,0,0
327,233.91,68.27,7.0917,760,760,0,0
328,255.61,68.87,5.275,200,200,0,0
329,193.16,67.93,1.8105,108,108,0,0
330,243.28,68.27,5.4806,800,800,0,0
331,209.52,72.67,3.625,15,15,0,0
332,248.51,70.6,7.8556,605,605,0,0
333,224.14,69.73,2.4167,475,475,0,0
334,193.9,69.87,12.4667,130,130,0,0
335,213.04,57.0,14.8911,65,65,0,0
336,281.61,55.2,13.3833,160,160,0,0
337,247.5,57.53,10.6083,125,125,0,0
338,253.11,68.27,8.3278,265,265,0,0
339,229.92,75.87,3.6583,410,410,0,0
340,260.26,70.4,4.7556,590,590,0,0
341,229.18,52.8,13.6129,353,353,0,0
342,230.2,68.87,4.3861,455,455,0,0
343,270.74,76.8,2.7611,270,270,0,0
344,295.29,53.0,13.45,205,205,0,0
345,245.43,69.6,4.0361,620,620,0,0
346,248.93,68.27,9.3583,335,335,0,0
347,193.72,69.6,1.2661,464,464,0,0
348,255.82,66.13,6.2833,940,940,0,0
349,238.74,66.27,12.0583,765,765,0,0
350,214.66,71.53,6.7444,745,745,0,0
351,241.08,74.87,2.0917,575,575,0,0
352,282.19,65.8,1.0444,970,970,0,0
353,187.32,68.33,3.3548,125,125,0,0
354,227.98,48.27,16.4361,405,405,0,0
355,248.86,57.07,17.1306,185,185,0,0
356,225.31,70.4,15.0167,155,155,0,0
357,273.66,69.73,4.6,495,495,0,0
358,265.24,54.0,17.0611,740,740,0,0
359,210.68,54.93,14.2258,341,341,0,0
360,240.21,75.0,5.5167,735,735,0,0
361,281.36,54.93,14.4222,480,480,0,0
362,215.97,51.4,18.0889,180,180,0,0
363,217.06,55.13,19.0556,570,570,0,0
364,226.19,54.4,15.0111,485,485,0,0
365,149.49,55.0,21.5161,60,60,0,0
366,265.08,72.73,4.95,530,530,0,0
367,306.65,72.53,1.9528,430,430,0,0
368,241.51,55.8,14.7583,275,275,0,0
369,284.7,68.8,1.5056,635,635,0,0
370,272.83,70.4,3.6528,330,330,0,0
371,191.31,57.27,14.121,432,432,0,0
372,310.62,66.13,3.9722,225,225,0,0
373,264.14,50.07,16.6056,170,170,0,0
374,268.93,73.13,4.0139,455,455,0,0
375,239.4,52.8,13.9722,380,380,0,0
376,264.9,64.67,3.1639,310,310,0,0
377,192.58,57.07,14.1895,283,283,0,0
378,235.5,55.0,14.3472,205,205,0,0
379,245.71,68.27,5.2722,580,580,0,0
380,254.93,70.4,7.3917,390,390,0,0
381,239.8,65.27,10.2194,395,395,0,0
382,295.0,70.47,1.1889,245,245,0,0
383,165.88,62.47,13.2581,93,93,0,0
384,255.87,65.0,3.8889,320,320,0,0
385,304.17,69.73,4.6083,820,820,0,0
386,257.57,54.13,19.2722,80,80,0,0
387,169.99,52.27,23.5444,225,225,0,0
388,281.24,56.27,14.0917,310,310,0,0
389,198.88,50.67,14.6815,248,248,0,0
390,205.61,70.4,12.575,485,485,0,0
391,243.11,64.73,9.2639,565,565,0,0
392,241.31,58.67,11.7889,730,730,0,0
393,295.94,66.67,4.0278,275,275,0,0
394,183.27,68.8,14.2833,290,290,0,0
395,158.72,64.87,12.7097,185,185,0,0
396,254.75,66.4,7.7583,405,405,0,0
397,266.85,57.67,13.9222,240,240,0,0
398,204.87,52.67,14.0861,340,340,0,0
399,290.24,72.53,1.3611,65,65,0,0
400,221.87,66.93,10.0722,225,225,0,0
401,207.4,55.53,13.1613,433,433,0,0
402,207.78,54.47,20.9778,350,350,0,0
403,258.62,54.93,13.9667,125,125,0,0
404,257.25,57.27,13.5306,230,230,0,0
405,178.78,68.07,4.5611,95,95,0,0
406,220.75,71.47,10.6944,540,540,0,0
407,178.85,66.8,6.7782,394,394,0,0
408,178.85,56.8,14.3306,275,275,0,0
409,238.41,66.13,8.6639,410,410,0,0
410,277.11,70.4,2.7194,395,395,0,0
411,219.8,54.4,18.3778,105,105,0,0
412,298.85,72.53,2.2889,545,545,0,0
413,171.76,70.4,9.1452,121,121,0,0
414,172.51,70.4,12.2417,205,205,0,0
415,215.48,68.27,10.4083,405,405,0,0
416,292.02,54.93,13.6361,275,275,0,0
417,195.99,54.8,19.6472,125,125,0,0
418,256.66,72.53,8.5111,735,735,0,0
419,119.52,52.8,24.6452,28,28,0,0
420,213.0,54.73,15.7722,210,210,0,0
421,252.27,75.93,3.1417,255,255,0,0
422,237.3,66.6,13.0222,590,590,0,0
423,212.89,54.27,15.5472,165,165,0,0
424,269.96,53.8,17.6333,335,335,0,0
425,102.81,64.0,25.8508,101,101,0,0
426,243.76,52.8,22.4389,145,145,0,0
427,225.2,48.27,22.6972,145,145,0,0
428,285.52,52.8,13.9361,155,155,0,0
429,299.49,52.8,18.2667,20,20,0,0
430,204.75,70.47,16.3028,215,215,0,0
431,204.14,37.27,26.1008,170,170,0,0
432,196.78,52.8,25.0083,235,235,0,0
433,164.94,52.07,25.2361,75,75,0,0
434,310.78,54.93,13.3333,200,200,0,0
435,228.54,52.8,21.4806,265,265,0,0
436,195.92,65.73,9.3917,25,25,0,0
437,203.68,50.67,13.7782,268,268,0,0
438,218.54,69.2,12.0889,10,10,0,0
439,313.46,41.6,18.8417,35,35,0,0
440,209.86,66.13,12.8556,100,100,0,0
441,216.29,54.93,22.2222,135,135,0,0
442,278.23,57.07,14.4667,230,230,0,0
443,205.02,37.33,26.8266,188,188,0,0
444,200.19,66.13,12.6472,190,190,0,0
445,196.98,52.0,15.05,255,255,0,0
446,240.59,41.0,21.0556,20,20,0,0
447,303.0,68.27,3.175,45,45,0,0
448,196.71,66.93,14.8694,110,110,0,0
449,150.89,50.67,17.2258,5,5,0,0
450,219.14,49.2,22.1278,265,265,0,0
451,225.86,66.13,13.7667,225,225,0,0
452,291.51,55.0,13.3694,365,365,0,0
453,288.42,43.13,23.0583,65,65,0,0
454,274.31,68.27,6.6222,350,350,0,0
455,206.48,55.2,13.2137,198,198,0,0
456,228.15,52.8,24.1222,65,65,0,0
457,252.85,57.07,19.9222,115,115,0,0
458,219.87,64.6,12.0333,360,360,0,0
459,193.55,52.8,21.6556,175,175,0,0
460,248.69,64.33,10.4778,0,0,0,0
461,229.1,50.67,13.2097,10,10,0,0
462,149.37,51.6,26.35,110,110,0,0
463,160.51,51.53,27.5694,115,115,0,0
464,229.35,62.8,11.575,250,250,0,0
465,187.05,51.53,26.65,45,45,0,0
466,299.77,54.93,13.3472,40,40,0,0
467,189.93,37.33,27.2944,0,0,0,0
468,254.37,48.87,20.7528,215,215,0,0
469,260.56,66.13,10.0222,360,360,0,0
470,233.0,48.67,21.4194,515,515,0,0
471,211.91,52.8,24.5,180,180,0,0
472,323.66,50.67,13.5944,0,0,0,0
473,156.86,50.67,24.1815,60,60,0,0
474,296.02,59.2,13.4639,65,65,0,0
475,257.69,37.33,26.9111,130,130,0,0
476,249.25,60.73,13.35,200,200,0,0
477,225.38,42.8,16.4528,0,0,0,0
478,232.19,63.87,12.1472,140,140,0,0
479,154.44,52.0,17.4677,166,166,0,0
480,212.6,51.0,24.8694,45,45,0,0
481,197.89,54.53,22.4528,355,355,0,0
482,336.57,52.8,13.3778,390,390,0,0
483,249.52,54.67,18.3583,65,65,0,0
484,205.74,48.4,26.0972,160,160,0,0
485,175.19,49.33,25.2379,84,84,0,0
486,243.43,51.47,14.0944,555,555,0,0
487,259.37,60.87,12.1333,550,550,0,0
488,233.02,66.13,15.7667,265,265,0,0
489,279.21,52.8,14.2139,185,185,0,0
490,252.25,48.13,21.4139,255,255,0,0
491,145.29,54.93,24.9315,140,140,0,0
492,231.79,52.8,20.4611,105,105,0,0
493,164.63,51.53,24.1139,100,100,0,0
494,135.44,61.53,25.275,75,75,0,0
495,237.92,52.27,22.0694,225,225,0,0
496,305.23,52.8,13.75,185,185,0,0
497,149.37,30.27,29.4718,53,53,0,0
498,226.43,54.93,16.3417,25,25,0,0
499,251.51,54.93,14.225,870,870,0,0
